#{"t_start": 1617882290.6638594, "env_id": "Warehouse-v0"}
r,l,t
9,100,10.100616
11,100,16.798677
20,100,23.798266
13,100,30.451413
10,100,37.429642
18,100,44.138833
16,100,51.158593
19,100,57.835892
13,100,65.104166
23,100,71.976034
26,100,79.390719
22,100,86.253564
32,100,93.52825
21,100,100.366376
24,100,107.495797
29,100,114.132024
38,100,121.285597
33,100,128.013641
25,100,135.077416
35,100,141.696151
29,100,148.838283
36,100,155.511633
30,100,162.59428
42,100,169.166889
24,100,176.16994
35,100,182.916727
26,100,189.94945
35,100,196.617439
35,100,203.607453
28,100,210.155507
29,100,217.401126
33,100,224.055135
23,100,231.131504
28,100,237.699759
29,100,244.720291
28,100,251.396603
28,100,258.499167
36,100,265.138577
25,100,272.099847
32,100,278.799557
31,100,285.813297
38,100,292.42091
31,100,299.501727
37,100,306.222601
34,100,313.403474
35,100,320.00312
32,100,327.031828
36,100,333.6471
34,100,340.727595
35,100,347.455656
32,100,354.573105
32,100,361.280633
37,100,368.286816
35,100,374.945227
36,100,382.034853
30,100,388.663087
22,100,395.767986
35,100,402.492741
41,100,409.582636
42,100,416.475691
40,100,423.617117
35,100,430.327388
33,100,437.605234
39,100,444.400819
31,100,451.549394
34,100,458.283224
30,100,465.391168
33,100,472.072065
34,100,479.241833
39,100,486.046415
30,100,493.157073
32,100,499.91892
32,100,507.118091
39,100,513.943357
36,100,521.176854
36,100,527.806041
40,100,534.877447
34,100,541.481375
34,100,548.545527
33,100,555.167596
32,100,562.352966
30,100,568.986005
40,100,576.134205
27,100,582.7636
35,100,589.836037
35,100,596.477836
35,100,603.536182
28,100,610.247757
28,100,617.321818
39,100,623.992966
44,100,631.206453
40,100,637.958781
38,100,645.078515
34,100,651.752643
36,100,658.81216
39,100,665.445859
31,100,672.541493
47,100,679.224561
40,100,686.27994
44,100,692.899563
43,100,699.939701
44,100,706.606362
35,100,713.686177
32,100,720.348834
37,100,727.442131
36,100,734.056181
39,100,741.128848
36,100,747.991314
36,100,755.311971
32,100,762.054414
35,100,769.173476
33,100,775.822431
33,100,782.93744
35,100,789.616497
35,100,796.724651
38,100,803.393524
40,100,810.493239
45,100,817.153726
42,100,824.228362
48,100,830.849192
28,100,837.981738
32,100,844.695924
34,100,851.800147
37,100,858.544626
35,100,865.714005
35,100,872.638447
43,100,879.791666
39,100,886.469431
41,100,893.546098
47,100,900.200125
36,100,907.292029
34,100,913.972632
35,100,921.205908
38,100,928.000541
30,100,935.476259
33,100,942.563258
43,100,949.624257
33,100,956.240313
40,100,963.244062
38,100,969.95508
35,100,977.209849
33,100,983.844197
34,100,990.882494
32,100,997.58698
39,100,1004.811046
43,100,1011.577783
31,100,1018.667605
37,100,1025.258089
47,100,1032.272785
32,100,1038.997198
42,100,1046.098759
40,100,1052.780913
37,100,1060.239373
35,100,1067.025362
31,100,1074.128657
37,100,1080.79816
39,100,1087.90422
40,100,1094.557187
43,100,1101.681305
35,100,1108.46363
38,100,1115.541723
27,100,1122.128641
34,100,1129.28517
38,100,1135.974635
44,100,1143.275769
40,100,1149.979235
38,100,1157.054475
35,100,1163.762002
32,100,1170.980955
34,100,1177.752685
36,100,1184.89061
36,100,1191.538308
38,100,1198.643317
39,100,1205.459767
35,100,1212.590014
35,100,1219.25618
40,100,1226.423663
32,100,1233.09169
32,100,1240.1769
42,100,1246.832621
32,100,1253.914532
45,100,1260.66663
34,100,1267.714952
26,100,1274.389035
35,100,1281.423106
38,100,1288.047534
40,100,1295.064725
39,100,1301.787718
36,100,1309.04352
38,100,1315.72057
35,100,1322.788269
35,100,1329.431309
35,100,1336.600496
35,100,1343.303072
42,100,1350.492626
37,100,1357.121607
40,100,1364.25746
34,100,1371.057839
42,100,1378.241058
45,100,1384.879039
40,100,1391.859142
35,100,1398.50357
35,100,1405.575668
42,100,1412.216165
36,100,1419.290081
36,100,1426.007188
34,100,1433.094239
33,100,1439.792221
40,100,1446.795804
33,100,1453.390986
44,100,1460.414302
34,100,1467.086443
40,100,1474.249133
41,100,1481.037913
43,100,1488.206678
40,100,1494.843434
37,100,1501.914036
38,100,1508.615273
37,100,1515.711124
37,100,1522.61108
36,100,1529.948999
37,100,1536.860326
44,100,1544.178025
39,100,1550.806255
39,100,1557.833145
32,100,1564.452829
35,100,1571.541101
39,100,1578.219062
38,100,1585.238645
41,100,1591.841015
36,100,1599.035498
35,100,1605.973081
35,100,1613.014615
31,100,1619.617687
30,100,1626.69418
43,100,1633.411631
30,100,1640.591996
37,100,1647.36515
47,100,1654.507012
37,100,1661.265011
28,100,1668.4379
35,100,1675.067053
32,100,1682.276009
39,100,1689.047081
37,100,1696.240075
34,100,1702.907854
38,100,1709.927461
37,100,1716.54352
44,100,1723.629967
39,100,1730.329375
35,100,1737.493444
41,100,1744.158754
34,100,1751.189043
44,100,1757.781945
44,100,1764.914346
33,100,1771.571031
34,100,1778.755381
30,100,1785.531745
36,100,1792.571679
32,100,1799.22797
38,100,1806.252659
47,100,1812.853597
30,100,1819.896694
38,100,1826.500238
39,100,1833.618439
43,100,1840.228124
45,100,1847.23955
44,100,1853.751838
40,100,1860.687349
34,100,1867.2927
38,100,1874.236251
35,100,1880.833566
32,100,1887.81017
39,100,1894.468524
46,100,1901.46926
29,100,1908.030452
34,100,1914.995979
37,100,1921.509626
37,100,1928.523081
36,100,1935.182807
48,100,1942.183213
38,100,1948.746113
39,100,1955.727374
28,100,1962.284705
33,100,1969.336226
39,100,1975.880204
38,100,1982.844922
37,100,1989.673939
43,100,1996.808637
43,100,2003.357863
37,100,2010.3375
52,100,2016.892452
40,100,2023.866971
41,100,2030.436246
33,100,2037.428284
41,100,2043.995559
39,100,2051.004255
28,100,2057.562833
35,100,2064.565228
37,100,2071.196478
32,100,2078.190454
35,100,2084.979056
42,100,2092.016073
29,100,2098.575858
36,100,2105.517671
37,100,2111.984599
31,100,2118.945672
39,100,2125.574086
35,100,2132.649886
27,100,2139.29152
46,100,2146.273128
35,100,2152.858439
46,100,2159.842569
36,100,2166.492386
31,100,2173.426409
39,100,2180.022093
41,100,2186.999635
37,100,2193.608413
29,100,2200.592714
40,100,2207.216496
38,100,2214.148173
38,100,2220.809405
39,100,2227.857318
32,100,2234.443619
39,100,2241.435354
30,100,2248.050434
37,100,2255.101251
34,100,2261.669971
29,100,2268.71379
35,100,2275.284615
36,100,2282.241461
31,100,2288.875985
45,100,2295.849039
43,100,2302.679255
42,100,2309.719401
30,100,2316.299534
40,100,2323.334659
36,100,2329.964567
33,100,2336.895209
38,100,2343.446429
31,100,2350.404793
38,100,2356.929351
45,100,2363.881539
42,100,2370.478028
38,100,2377.468948
34,100,2384.145169
38,100,2391.169515
48,100,2397.818436
36,100,2404.781099
41,100,2411.397117
43,100,2418.33004
38,100,2425.079002
44,100,2432.310092
44,100,2439.080726
33,100,2446.229182
37,100,2452.857165
47,100,2459.891954
39,100,2466.55971
36,100,2473.59512
38,100,2480.197047
50,100,2487.206825
34,100,2493.903102
33,100,2501.107052
36,100,2507.799409
30,100,2514.808569
37,100,2521.411219
33,100,2528.426222
40,100,2535.063324
42,100,2542.242798
31,100,2549.075958
38,100,2556.293169
31,100,2563.116294
37,100,2570.451798
37,100,2577.186328
34,100,2584.366756
31,100,2591.061772
40,100,2598.038366
43,100,2604.571015
35,100,2611.672781
41,100,2618.335319
33,100,2625.327075
31,100,2631.999955
43,100,2638.928118
41,100,2645.573825
30,100,2652.564296
45,100,2659.157627
44,100,2666.177639
37,100,2672.709811
45,100,2679.657699
34,100,2686.351092
50,100,2693.335777
42,100,2699.937811
39,100,2706.969963
35,100,2713.759658
42,100,2720.874799
28,100,2727.534924
40,100,2734.646145
31,100,2741.418006
36,100,2748.537906
44,100,2755.22578
