#{"t_start": 1617882290.8849103, "env_id": "Warehouse-v0"}
r,l,t
23,100,9.881126
10,100,16.581237
21,100,23.579802
12,100,30.234988
11,100,37.21313
23,100,43.921227
27,100,50.942128
20,100,57.619375
22,100,64.88817
22,100,71.760263
27,100,79.174548
34,100,86.032666
21,100,93.310118
28,100,100.143348
26,100,107.277771
29,100,113.915063
21,100,121.069355
31,100,127.799371
20,100,134.864603
31,100,141.477791
26,100,148.61998
37,100,155.296406
26,100,162.381432
38,100,168.953597
26,100,175.949044
36,100,182.69938
35,100,189.732873
30,100,196.404005
26,100,203.391211
30,100,209.943694
25,100,217.186966
37,100,223.838266
30,100,230.915088
26,100,237.480171
26,100,244.504144
39,100,251.180491
30,100,258.282583
34,100,264.920065
25,100,271.883615
39,100,278.582941
32,100,285.59815
34,100,292.204416
28,100,299.291267
29,100,306.006221
39,100,313.191104
24,100,319.783894
26,100,326.815091
32,100,333.428728
31,100,340.509086
33,100,347.226679
41,100,354.35944
33,100,361.062254
35,100,368.070119
42,100,374.731002
46,100,381.818415
34,100,388.434137
31,100,395.542356
32,100,402.276574
38,100,409.36717
39,100,416.264561
25,100,423.400737
35,100,430.109889
40,100,437.390509
35,100,444.183041
40,100,451.334266
35,100,458.059204
33,100,465.172604
37,100,471.852232
33,100,479.025299
42,100,485.828577
21,100,492.939674
34,100,499.695643
33,100,506.901291
37,100,513.727072
35,100,520.964273
35,100,527.585543
37,100,534.660974
36,100,541.262551
32,100,548.330083
36,100,554.951585
38,100,562.134799
41,100,568.775038
38,100,575.917549
35,100,582.547313
34,100,589.622305
35,100,596.260968
42,100,603.320209
31,100,610.03051
35,100,617.104526
42,100,623.774981
42,100,630.99018
38,100,637.742168
32,100,644.863661
36,100,651.536368
47,100,658.597156
43,100,665.236736
42,100,672.323857
40,100,679.004998
41,100,686.062387
31,100,692.688098
35,100,699.722992
35,100,706.389666
37,100,713.469499
34,100,720.132859
37,100,727.226369
37,100,733.837762
35,100,740.910873
37,100,747.775017
34,100,755.095719
34,100,761.842776
39,100,768.956597
37,100,775.608912
35,100,782.727472
39,100,789.400331
46,100,796.511727
34,100,803.175317
35,100,810.27522
43,100,816.936603
36,100,824.011748
38,100,830.632501
30,100,837.761489
32,100,844.47927
35,100,851.583809
33,100,858.3284
30,100,865.500229
38,100,872.425175
34,100,879.575941
37,100,886.254848
39,100,893.334077
32,100,899.983663
37,100,907.074803
33,100,913.754452
34,100,920.989294
39,100,927.782814
34,100,935.252901
32,100,942.349778
38,100,949.408939
