#{"t_start": 1617882290.5172393, "env_id": "Warehouse-v0"}
r,l,t
15,100,10.245391
6,100,16.943867
20,100,23.954947
26,100,30.597009
14,100,37.575383
22,100,44.284606
20,100,51.305228
28,100,57.982463
22,100,65.249686
25,100,72.123393
24,100,79.536309
22,100,86.398328
15,100,93.673979
27,100,100.509919
32,100,107.641665
22,100,114.277816
24,100,121.430869
38,100,128.159342
29,100,135.224025
23,100,141.841883
30,100,148.982454
32,100,155.656536
32,100,162.738904
25,100,169.311865
31,100,176.315097
32,100,183.061651
35,100,190.094388
31,100,196.764768
33,100,203.754975
27,100,210.301197
30,100,217.547407
28,100,224.201845
28,100,231.27721
39,100,237.843374
30,100,244.865733
39,100,251.542249
29,100,258.644868
40,100,265.282939
32,100,272.245535
27,100,278.945313
34,100,285.960377
38,100,292.566675
39,100,299.649176
31,100,306.368238
35,100,313.548288
27,100,320.148886
36,100,327.177477
37,100,333.79212
37,100,340.873313
34,100,347.593864
39,100,354.717719
36,100,361.425617
37,100,368.432489
37,100,375.090978
25,100,382.180579
35,100,388.799832
37,100,395.909768
28,100,402.639302
31,100,409.728229
36,100,416.62136
28,100,423.762843
31,100,430.472336
32,100,437.747751
40,100,444.545405
34,100,451.695141
33,100,458.419617
35,100,465.536145
25,100,472.215611
38,100,479.387576
33,100,486.191254
33,100,493.309026
24,100,500.064737
36,100,507.265415
41,100,514.089072
33,100,521.322476
29,100,527.958606
39,100,535.024834
27,100,541.627026
45,100,548.692923
34,100,555.314311
37,100,562.498598
39,100,569.131699
33,100,576.279955
33,100,582.910198
39,100,589.981762
34,100,596.624333
39,100,603.686058
34,100,610.392765
33,100,617.467523
39,100,624.137534
37,100,631.352141
45,100,638.104474
40,100,645.224703
37,100,651.898318
33,100,658.957622
33,100,665.597474
42,100,672.687368
41,100,679.369512
36,100,686.425684
39,100,693.046159
33,100,700.08547
34,100,706.752112
43,100,713.831204
43,100,720.494564
39,100,727.589619
33,100,734.203157
35,100,741.274669
39,100,748.136859
36,100,755.45761
39,100,762.200906
40,100,769.319223
43,100,775.975856
33,100,783.083167
35,100,789.762132
32,100,796.870393
33,100,803.539281
42,100,810.639079
41,100,817.299578
39,100,824.374096
39,100,830.994251
39,100,838.122866
39,100,844.841625
39,100,851.946896
34,100,858.690351
35,100,865.859725
35,100,872.784106
37,100,879.938702
39,100,886.615998
38,100,893.692667
42,100,900.34579
38,100,907.437702
38,100,914.118263
33,100,921.351682
39,100,928.14624
30,100,935.611997
44,100,942.716935
40,100,949.7716
41,100,956.385251
43,100,963.39064
32,100,970.091473
36,100,977.355635
44,100,983.989915
35,100,991.02718
37,100,997.73268
32,100,1004.956569
36,100,1011.72354
38,100,1018.812427
38,100,1025.403835
34,100,1032.418484
44,100,1039.144529
41,100,1046.244362
40,100,1052.926362
37,100,1060.385553
44,100,1067.171087
32,100,1074.274379
37,100,1080.943915
40,100,1088.058308
35,100,1094.702895
31,100,1101.826893
31,100,1108.603569
39,100,1115.688881
35,100,1122.275186
36,100,1129.431005
36,100,1136.119447
34,100,1143.421919
34,100,1150.124985
35,100,1157.200209
41,100,1163.908617
40,100,1171.126561
35,100,1177.898357
34,100,1185.03631
34,100,1191.684052
45,100,1198.788973
26,100,1205.607077
37,100,1212.735777
39,100,1219.401937
36,100,1226.56869
47,100,1233.237853
38,100,1240.323868
33,100,1246.978378
37,100,1254.073594
35,100,1260.811529
36,100,1267.859692
26,100,1274.536183
41,100,1281.568846
37,100,1288.193205
38,100,1295.210518
33,100,1301.934305
34,100,1309.18918
34,100,1315.866334
33,100,1322.934142
35,100,1329.576896
35,100,1336.746217
32,100,1343.448756
31,100,1350.63738
40,100,1357.267368
35,100,1364.403159
32,100,1371.202586
36,100,1378.38673
42,100,1385.027699
38,100,1392.004897
28,100,1398.650153
46,100,1405.720719
49,100,1412.362463
38,100,1419.435747
39,100,1426.152023
40,100,1433.24158
34,100,1439.938087
31,100,1446.950521
34,100,1453.535805
35,100,1460.560267
37,100,1467.232218
39,100,1474.393576
40,100,1481.183575
35,100,1488.352297
35,100,1494.989175
35,100,1502.059863
31,100,1508.751651
45,100,1515.85671
39,100,1522.756737
42,100,1530.094692
37,100,1537.005382
37,100,1544.323719
32,100,1550.951937
33,100,1557.978904
39,100,1564.598618
35,100,1571.687863
31,100,1578.364795
39,100,1585.384856
25,100,1591.987585
47,100,1599.181077
41,100,1606.118823
37,100,1613.160419
35,100,1619.765054
40,100,1626.840129
37,100,1633.557921
39,100,1640.736726
34,100,1647.510808
44,100,1654.652738
37,100,1661.407435
40,100,1668.572419
33,100,1675.21127
29,100,1682.423068
32,100,1689.192729
37,100,1696.385894
30,100,1703.061856
44,100,1710.073207
49,100,1716.688457
41,100,1723.775728
35,100,1730.475174
38,100,1737.64057
39,100,1744.304537
34,100,1751.334885
39,100,1757.928097
44,100,1765.060011
25,100,1771.712008
37,100,1778.901091
21,100,1785.677527
52,100,1792.716399
31,100,1799.373732
31,100,1806.397554
23,100,1812.999344
34,100,1820.043971
40,100,1826.64735
46,100,1833.764161
34,100,1840.373862
40,100,1847.385261
40,100,1853.897549
47,100,1860.833109
37,100,1867.43835
40,100,1874.38192
41,100,1880.979425
38,100,1887.955901
40,100,1894.614268
39,100,1901.614989
36,100,1908.178379
44,100,1915.141726
41,100,1921.655363
36,100,1928.668758
38,100,1935.328595
39,100,1942.328935
37,100,1948.891117
38,100,1955.885931
43,100,1962.430439
39,100,1969.481196
35,100,1976.025353
39,100,1982.990711
31,100,1989.819627
39,100,1996.954377
38,100,2003.503647
42,100,2010.483337
45,100,2017.038217
39,100,2024.012637
35,100,2030.582002
34,100,2037.574074
40,100,2044.14057
34,100,2051.150417
37,100,2057.708608
39,100,2064.714089
35,100,2071.343098
33,100,2078.336047
36,100,2085.124787
34,100,2092.161768
43,100,2098.720852
42,100,2105.66415
31,100,2112.130834
40,100,2119.090134
34,100,2125.719831
37,100,2132.794774
32,100,2139.43809
34,100,2146.419464
42,100,2153.004189
33,100,2159.99001
42,100,2166.638239
35,100,2173.571887
41,100,2180.167047
44,100,2187.14535
31,100,2193.755772
42,100,2200.738601
43,100,2207.363446
38,100,2214.29389
33,100,2220.964869
36,100,2228.003047
40,100,2234.589345
38,100,2241.581095
36,100,2248.196172
34,100,2255.246724
37,100,2261.819879
39,100,2268.859445
36,100,2275.430482
37,100,2282.387177
42,100,2289.021301
43,100,2295.993964
36,100,2302.825104
