#{"t_start": 1617882291.1226861, "env_id": "Warehouse-v0"}
r,l,t
7,100,9.645656
7,100,16.345337
13,100,23.342616
16,100,30.000253
24,100,36.979781
20,100,43.687566
23,100,50.707902
21,100,57.385309
25,100,64.655868
23,100,71.526242
22,100,78.941881
32,100,85.80722
24,100,93.07794
31,100,99.912347
22,100,107.042723
28,100,113.680555
22,100,120.834656
29,100,127.556399
29,100,134.623945
29,100,141.242842
35,100,148.385321
27,100,155.05508
34,100,162.140827
31,100,168.713253
29,100,175.708435
26,100,182.466911
39,100,189.4977
35,100,196.167218
28,100,203.15473
33,100,209.703192
32,100,216.949754
30,100,223.605438
29,100,230.679292
32,100,237.244665
36,100,244.269385
35,100,250.946308
29,100,258.049184
32,100,264.686472
33,100,271.650373
25,100,278.349518
42,100,285.362912
28,100,291.971024
32,100,299.052492
27,100,305.77134
33,100,312.95046
23,100,319.548637
30,100,326.581023
25,100,333.195256
33,100,340.272634
38,100,346.992284
30,100,354.118701
33,100,360.828645
41,100,367.837181
40,100,374.492626
31,100,381.583795
35,100,388.201917
32,100,395.312228
40,100,402.043952
35,100,409.134395
28,100,416.02425
35,100,423.16537
38,100,429.874124
36,100,437.147571
39,100,443.950292
37,100,451.103861
34,100,457.819232
31,100,464.939354
36,100,471.615556
39,100,478.79203
32,100,485.591719
35,100,492.707123
36,100,499.458538
36,100,506.664839
41,100,513.490626
34,100,520.722536
29,100,527.351976
44,100,534.424775
35,100,541.027884
30,100,548.095262
33,100,554.72125
41,100,561.902611
36,100,568.534688
32,100,575.684103
34,100,582.312869
39,100,589.382376
33,100,596.026649
29,100,603.079997
37,100,609.797684
32,100,616.871272
31,100,623.540758
44,100,630.757143
41,100,637.511258
43,100,644.622776
35,100,651.301268
36,100,658.361691
34,100,664.997899
32,100,672.091248
34,100,678.774808
29,100,685.828079
30,100,692.445395
41,100,699.488821
34,100,706.156164
38,100,713.234413
41,100,719.896665
39,100,726.993186
40,100,733.605948
40,100,740.677368
42,100,747.541625
32,100,754.86086
30,100,761.601876
36,100,768.722315
34,100,775.374796
33,100,782.482817
37,100,789.166283
39,100,796.27285
38,100,802.943492
42,100,810.042911
40,100,816.700026
28,100,823.778291
30,100,830.396665
34,100,837.526444
38,100,844.245956
34,100,851.350371
36,100,858.094329
30,100,865.263686
45,100,872.188511
36,100,879.343292
36,100,886.01759
40,100,893.094512
36,100,899.750288
31,100,906.842396
42,100,913.521645
33,100,920.755928
42,100,927.549575
36,100,935.012846
35,100,942.106131
28,100,949.175565
31,100,955.788337
34,100,962.793289
37,100,969.492729
37,100,976.75432
43,100,983.393442
38,100,990.428898
40,100,997.136282
34,100,1004.359667
37,100,1011.126894
24,100,1018.215894
34,100,1024.80774
38,100,1031.822695
38,100,1038.546752
33,100,1045.648173
35,100,1052.333107
28,100,1059.773059
33,100,1066.575939
35,100,1073.677994
29,100,1080.348088
33,100,1087.452528
42,100,1094.105774
38,100,1101.230391
37,100,1108.009777
34,100,1115.093802
36,100,1121.677344
38,100,1128.829456
43,100,1135.519219
33,100,1142.822607
36,100,1149.529891
37,100,1156.603464
36,100,1163.309307
40,100,1170.532202
34,100,1177.301332
30,100,1184.440828
47,100,1191.088993
37,100,1198.193936
33,100,1205.007144
34,100,1212.140815
41,100,1218.803839
35,100,1225.971877
40,100,1232.639763
39,100,1239.72498
51,100,1246.379995
42,100,1253.464728
40,100,1260.214191
40,100,1267.265082
35,100,1273.939822
41,100,1280.973017
38,100,1287.599328
38,100,1294.612226
37,100,1301.33595
37,100,1308.594038
32,100,1315.267745
41,100,1322.337848
42,100,1328.978756
30,100,1336.151362
30,100,1342.852455
43,100,1350.042949
36,100,1356.67241
33,100,1363.807486
32,100,1370.606069
41,100,1377.790273
39,100,1384.427539
32,100,1391.409947
43,100,1398.050278
38,100,1405.126163
37,100,1411.765488
37,100,1418.840328
36,100,1425.556495
42,100,1432.643854
35,100,1439.335854
49,100,1446.342491
40,100,1452.939009
31,100,1459.950455
42,100,1466.6361
33,100,1473.796498
27,100,1480.586766
36,100,1487.755944
35,100,1494.392828
36,100,1501.46344
31,100,1508.153957
39,100,1515.257954
35,100,1522.160072
37,100,1529.497667
40,100,1536.41106
31,100,1543.724828
32,100,1550.355457
43,100,1557.382217
42,100,1564.000686
33,100,1571.091653
38,100,1577.771101
32,100,1584.787027
29,100,1591.389804
31,100,1598.587491
37,100,1605.521644
42,100,1612.565542
32,100,1619.166417
45,100,1626.241592
33,100,1632.961642
41,100,1640.139888
41,100,1646.913946
36,100,1654.058006
41,100,1660.812018
36,100,1667.977634
47,100,1674.616668
37,100,1681.821844
36,100,1688.597252
38,100,1695.791371
37,100,1702.458744
35,100,1709.475723
34,100,1716.091484
32,100,1723.178902
40,100,1729.878722
42,100,1737.044218
34,100,1743.708658
35,100,1750.73719
35,100,1757.331137
31,100,1764.462242
37,100,1771.11232
35,100,1778.305076
44,100,1785.079179
43,100,1792.12276
26,100,1798.773691
37,100,1805.801222
40,100,1812.401272
34,100,1819.445812
33,100,1826.047641
28,100,1833.167001
39,100,1839.776547
34,100,1846.788872
40,100,1853.301566
29,100,1860.236144
36,100,1866.842454
41,100,1873.786811
39,100,1880.3836
47,100,1887.360011
48,100,1894.017754
35,100,1901.018115
39,100,1907.579928
38,100,1914.540934
32,100,1921.058376
39,100,1928.072724
34,100,1934.731422
43,100,1941.735931
30,100,1948.292391
38,100,1955.277917
40,100,1961.832579
42,100,1968.880463
42,100,1975.427627
35,100,1982.392836
39,100,1989.224256
40,100,1996.356821
31,100,2002.905212
37,100,2009.883334
42,100,2016.440366
38,100,2023.41706
39,100,2029.983552
37,100,2036.975573
30,100,2043.543677
39,100,2050.552245
35,100,2057.111709
42,100,2064.114576
42,100,2070.74552
41,100,2077.744222
36,100,2084.526989
32,100,2091.566334
35,100,2098.124499
45,100,2105.067004
38,100,2111.537433
37,100,2118.493124
36,100,2125.119928
39,100,2132.198208
39,100,2138.838057
38,100,2145.822854
35,100,2152.4082
46,100,2159.38887
37,100,2166.037616
33,100,2172.974591
41,100,2179.568485
37,100,2186.550028
35,100,2193.152175
37,100,2200.140537
48,100,2206.765454
31,100,2213.697353
35,100,2220.356797
32,100,2227.403254
41,100,2233.991938
40,100,2240.985099
37,100,2247.599331
32,100,2254.649453
42,100,2261.21958
38,100,2268.264527
38,100,2274.831778
39,100,2281.79182
40,100,2288.422032
41,100,2295.397923
40,100,2302.228571
32,100,2309.268744
38,100,2315.847298
30,100,2322.88365
40,100,2329.514426
32,100,2336.445419
38,100,2342.993488
39,100,2349.949532
40,100,2356.47897
49,100,2363.430539
34,100,2370.025158
33,100,2377.016242
35,100,2383.694178
30,100,2390.714705
36,100,2397.364018
38,100,2404.329232
32,100,2410.944589
44,100,2417.876906
46,100,2424.624983
44,100,2431.85826
40,100,2438.627565
35,100,2445.780726
37,100,2452.404585
35,100,2459.441056
38,100,2466.110137
48,100,2473.145755
35,100,2479.746323
42,100,2486.754767
36,100,2493.454408
39,100,2500.646215
41,100,2507.348015
33,100,2514.358534
47,100,2520.961956
34,100,2527.965138
41,100,2534.614178
38,100,2541.790415
49,100,2548.623918
39,100,2555.844116
36,100,2562.667729
41,100,2570.001982
39,100,2576.736874
34,100,2583.91839
47,100,2590.612593
41,100,2597.580055
39,100,2604.118296
42,100,2611.222843
39,100,2617.883228
41,100,2624.876267
34,100,2631.550386
39,100,2638.479151
27,100,2645.121585
41,100,2652.106572
40,100,2658.706118
36,100,2665.725502
31,100,2672.257329
36,100,2679.201191
32,100,2685.898212
36,100,2692.884835
36,100,2699.488246
37,100,2706.521565
34,100,2713.308103
34,100,2720.420879
34,100,2727.085215
44,100,2734.190513
43,100,2740.968168
42,100,2748.086833
41,100,2754.764738
48,100,2761.848408
32,100,2768.473939
38,100,2775.566091
26,100,2782.227995
42,100,2789.317264
36,100,2796.021412
40,100,2803.125533
38,100,2809.817515
34,100,2816.82811
44,100,2823.449772
40,100,2830.41495
37,100,2836.984599
40,100,2844.047109
39,100,2850.760943
30,100,2857.84343
41,100,2864.423892
44,100,2871.561013
31,100,2878.135468
40,100,2885.121234
44,100,2891.698017
39,100,2898.619634
33,100,2905.188339
36,100,2912.146928
39,100,2918.890865
36,100,2926.006008
32,100,2932.598904
34,100,2939.568593
38,100,2946.159885
35,100,2953.156524
36,100,2959.739907
36,100,2966.755069
38,100,2973.316244
39,100,2980.31563
34,100,2986.900633
36,100,2993.850513
36,100,3000.535632
41,100,3007.674931
32,100,3014.195753
28,100,3021.226
35,100,3027.82934
32,100,3034.871431
39,100,3041.460778
31,100,3048.478516
46,100,3055.119556
33,100,3062.149969
36,100,3068.790462
31,100,3075.744796
37,100,3082.308069
41,100,3089.322959
39,100,3095.88297
40,100,3102.914153
43,100,3109.559225
45,100,3116.634992
38,100,3123.305849
35,100,3130.297061
33,100,3137.071979
34,100,3144.188121
43,100,3150.986881
31,100,3158.26596
41,100,3165.039427
40,100,3171.995118
35,100,3178.578175
36,100,3185.548596
41,100,3192.108716
36,100,3199.066034
34,100,3205.625391
44,100,3212.545918
34,100,3219.204455
42,100,3226.190581
37,100,3232.844308
47,100,3240.004336
42,100,3246.561892
28,100,3253.526475
26,100,3260.062503
38,100,3267.085574
44,100,3273.687144
42,100,3280.7332
33,100,3287.38423
38,100,3294.420399
34,100,3300.924208
29,100,3307.886401
46,100,3314.628192
42,100,3321.850271
35,100,3328.599618
31,100,3335.856544
48,100,3342.589694
36,100,3349.853497
39,100,3356.653776
38,100,3363.846516
35,100,3370.58751
37,100,3377.814522
35,100,3384.6513
35,100,3391.874246
42,100,3398.670429
35,100,3405.954151
37,100,3412.805604
35,100,3420.050194
41,100,3426.682148
41,100,3433.68645
42,100,3440.259399
40,100,3447.276736
36,100,3453.868778
37,100,3460.810584
37,100,3467.551785
34,100,3474.777563
44,100,3481.691546
36,100,3488.8716
36,100,3495.714344
38,100,3502.994029
45,100,3509.88798
43,100,3517.14037
35,100,3524.00938
40,100,3531.245079
32,100,3538.032257
45,100,3545.182618
32,100,3551.821644
36,100,3558.745391
34,100,3565.304179
30,100,3572.266652
33,100,3578.852293
41,100,3585.918304
38,100,3592.471215
37,100,3599.481335
33,100,3606.107334
26,100,3613.145796
41,100,3619.790437
36,100,3626.750198
40,100,3633.393968
47,100,3640.401062
37,100,3647.022522
42,100,3654.03987
39,100,3660.608882
34,100,3667.627127
32,100,3674.194331
38,100,3681.224507
39,100,3687.779251
48,100,3694.740221
36,100,3701.29342
37,100,3708.275204
40,100,3714.855873
46,100,3721.740289
37,100,3728.205976
40,100,3735.10393
45,100,3741.749719
35,100,3748.808474
40,100,3755.5788
39,100,3762.541096
37,100,3769.315649
41,100,3776.511847
35,100,3783.269739
41,100,3790.220784
44,100,3796.733848
42,100,3803.65482
38,100,3810.155604
41,100,3817.296269
36,100,3823.826028
39,100,3830.856664
35,100,3837.405287
39,100,3844.421117
33,100,3851.067624
42,100,3858.102824
35,100,3864.709938
43,100,3871.729757
39,100,3878.326637
45,100,3885.309699
35,100,3891.907279
38,100,3898.808566
48,100,3905.3741
34,100,3912.446374
41,100,3919.013981
33,100,3926.037666
42,100,3932.584941
41,100,3939.516618
37,100,3946.358497
36,100,3953.295014
34,100,3959.860224
38,100,3966.777235
36,100,3973.255858
39,100,3980.248017
29,100,3986.8235
40,100,3993.729321
34,100,4000.289948
44,100,4007.287677
40,100,4013.862465
37,100,4020.841015
33,100,4027.417307
37,100,4034.384975
42,100,4040.873267
35,100,4047.864154
43,100,4054.43626
39,100,4061.412974
38,100,4067.932683
34,100,4074.873398
39,100,4081.47839
36,100,4088.418628
42,100,4095.006941
37,100,4102.010205
43,100,4108.647555
39,100,4115.753336
39,100,4122.314406
42,100,4129.475496
42,100,4136.074744
36,100,4143.064063
33,100,4149.597843
38,100,4156.675168
35,100,4163.24179
40,100,4170.411919
50,100,4177.468392
46,100,4184.870069
44,100,4191.672859
31,100,4199.067865
34,100,4206.021909
36,100,4213.321669
39,100,4220.218927
36,100,4227.359024
40,100,4234.01132
40,100,4241.089185
38,100,4247.675245
36,100,4254.667028
39,100,4261.251667
42,100,4268.185484
35,100,4274.868235
35,100,4281.823092
42,100,4288.378339
46,100,4295.401888
40,100,4302.063849
46,100,4309.059176
35,100,4315.59458
37,100,4322.557717
33,100,4329.169185
34,100,4336.171902
43,100,4342.755789
45,100,4349.785037
38,100,4356.424548
31,100,4363.44925
37,100,4370.133236
38,100,4377.254685
40,100,4383.872436
37,100,4390.800072
33,100,4397.364916
37,100,4404.315872
38,100,4410.857116
30,100,4417.878839
47,100,4424.380117
36,100,4431.379234
32,100,4437.970578
46,100,4444.925679
40,100,4451.413946
41,100,4458.378215
