#{"t_start": 1617882291.0487936, "env_id": "Warehouse-v0"}
r,l,t
13,100,9.723107
13,100,16.417354
24,100,23.419145
14,100,30.069913
21,100,37.050067
20,100,43.758113
25,100,50.779142
22,100,57.455492
19,100,64.725401
28,100,71.597243
22,100,79.011696
26,100,85.877238
27,100,93.147093
20,100,99.980271
31,100,107.115309
24,100,113.751851
32,100,120.90892
25,100,127.636358
31,100,134.696325
31,100,141.319062
36,100,148.456898
25,100,155.133755
24,100,162.212857
27,100,168.785049
36,100,175.784473
36,100,182.536403
39,100,189.572243
29,100,196.239376
29,100,203.232131
32,100,209.776565
32,100,217.021436
37,100,223.675232
29,100,230.752785
29,100,237.321132
39,100,244.337069
32,100,251.016608
34,100,258.118699
34,100,264.756997
35,100,271.719731
27,100,278.419922
26,100,285.433517
34,100,292.039908
34,100,299.12204
29,100,305.842338
32,100,313.02552
37,100,319.620754
34,100,326.652071
29,100,333.265671
33,100,340.346014
30,100,347.064526
30,100,354.193783
31,100,360.89983
39,100,367.906236
25,100,374.561408
37,100,381.655327
36,100,388.271099
40,100,395.379817
30,100,402.113548
39,100,409.202395
34,100,416.096796
37,100,423.236764
29,100,429.945171
32,100,437.225622
39,100,444.020698
41,100,451.170069
33,100,457.891026
35,100,465.008095
37,100,471.693806
39,100,478.861421
35,100,485.665598
35,100,492.776675
37,100,499.528771
42,100,506.736306
44,100,513.564009
36,100,520.795508
38,100,527.426296
27,100,534.495242
31,100,541.104038
41,100,548.165805
41,100,554.788556
34,100,561.971809
40,100,568.605484
40,100,575.753675
36,100,582.381352
31,100,589.453054
41,100,596.096368
35,100,603.153707
41,100,609.866635
37,100,616.941509
29,100,623.612568
32,100,630.826297
35,100,637.578285
37,100,644.698117
40,100,651.377143
37,100,658.434123
30,100,665.063702
30,100,672.160829
41,100,678.845999
41,100,685.903826
31,100,692.518842
31,100,699.560659
33,100,706.225783
36,100,713.305643
31,100,719.969743
32,100,727.062486
33,100,733.675272
37,100,740.747803
38,100,747.611985
33,100,754.93268
32,100,761.67841
38,100,768.792714
30,100,775.445013
40,100,782.554897
33,100,789.237364
36,100,796.347309
41,100,803.01515
40,100,810.11218
34,100,816.775896
34,100,823.847862
44,100,830.472864
38,100,837.595934
32,100,844.315387
33,100,851.420811
30,100,858.164516
33,100,865.333355
46,100,872.260468
31,100,879.412961
39,100,886.089461
35,100,893.165416
40,100,899.819787
31,100,906.911826
42,100,913.597965
39,100,920.82541
28,100,927.621892
28,100,935.084928
37,100,942.181297
38,100,949.244249
29,100,955.857611
30,100,962.862821
35,100,969.564351
32,100,976.832416
31,100,983.462848
37,100,990.499266
35,100,997.206338
35,100,1004.430362
36,100,1011.197184
37,100,1018.286399
32,100,1024.877376
