#{"t_start": 1617882291.0487936, "env_id": "Warehouse-v0"}
r,l,t
6,100,9.718543
13,100,16.421061
20,100,23.419917
14,100,30.073266
22,100,37.051956
32,100,43.760616
27,100,50.780094
23,100,57.458255
32,100,64.728683
22,100,71.59915
26,100,79.014726
28,100,85.880234
29,100,93.150921
28,100,99.985301
23,100,107.116828
32,100,113.755586
33,100,120.907181
32,100,127.634709
31,100,134.699343
26,100,141.317645
35,100,148.456587
33,100,155.132069
21,100,162.215421
33,100,168.786557
25,100,175.783761
34,100,182.539135
29,100,189.572358
27,100,196.241323
29,100,203.228602
30,100,209.77529
24,100,217.021814
36,100,223.676912
32,100,230.751691
29,100,237.317303
33,100,244.345143
32,100,251.017744
36,100,258.120479
23,100,264.759498
40,100,271.722489
31,100,278.422537
30,100,285.436738
23,100,292.042554
22,100,299.123712
37,100,305.844922
33,100,313.022973
33,100,319.621858
30,100,326.654869
24,100,333.269116
34,100,340.348397
35,100,347.066039
38,100,354.195181
29,100,360.900855
36,100,367.908622
31,100,374.563995
37,100,381.65631
33,100,388.272891
40,100,395.382114
35,100,402.116013
28,100,409.205305
24,100,416.096352
33,100,423.241179
39,100,429.94918
36,100,437.227111
35,100,444.021927
28,100,451.172991
36,100,457.897816
31,100,465.013161
29,100,471.693314
31,100,478.864106
34,100,485.668833
31,100,492.781921
33,100,499.536381
29,100,506.737917
32,100,513.563529
39,100,520.799955
35,100,527.425518
38,100,534.498609
35,100,541.105378
36,100,548.170919
33,100,554.79348
33,100,561.975533
33,100,568.606914
28,100,575.756333
28,100,582.383112
33,100,589.454163
31,100,596.098843
33,100,603.153031
34,100,609.869603
33,100,616.944203
39,100,623.61624
29,100,630.829156
36,100,637.582773
35,100,644.700121
38,100,651.376493
36,100,658.432782
40,100,665.066859
38,100,672.163376
39,100,678.846459
37,100,685.903069
33,100,692.521877
38,100,699.564662
37,100,706.227638
42,100,713.310233
34,100,719.972367
48,100,727.065208
42,100,733.676867
35,100,740.749552
35,100,747.614713
