#{"t_start": 1617882291.0006304, "env_id": "Warehouse-v0"}
r,l,t
8,100,9.76488
16,100,16.466387
13,100,23.46356
17,100,30.118896
20,100,37.098209
23,100,43.807094
26,100,50.828115
26,100,57.504556
20,100,64.773565
25,100,71.644569
29,100,79.059859
28,100,85.917964
27,100,93.196134
24,100,100.029245
26,100,107.166508
39,100,113.80227
36,100,120.957981
27,100,127.679361
29,100,134.743227
33,100,141.368225
23,100,148.509046
34,100,155.179874
39,100,162.266495
19,100,168.832704
31,100,175.828468
31,100,182.584567
30,100,189.61651
24,100,196.286123
24,100,203.27813
27,100,209.826912
22,100,217.068785
26,100,223.724203
31,100,230.804493
33,100,237.368097
37,100,244.390743
36,100,251.065777
23,100,258.167778
33,100,264.805972
17,100,271.768836
27,100,278.468082
34,100,285.483192
36,100,292.089443
30,100,299.175076
28,100,305.891446
26,100,313.074275
25,100,319.674216
41,100,326.704702
35,100,333.314638
33,100,340.394905
33,100,347.116883
23,100,354.241123
29,100,360.947368
41,100,367.955247
42,100,374.613886
33,100,381.702718
38,100,388.320085
40,100,395.427564
34,100,402.160878
39,100,409.251485
45,100,416.14764
31,100,423.285696
32,100,429.994265
38,100,437.272859
38,100,444.066754
31,100,451.219313
30,100,457.940193
36,100,465.058862
32,100,471.740497
33,100,478.910508
30,100,485.718074
32,100,492.825683
40,100,499.576785
37,100,506.787716
40,100,513.610636
33,100,520.849508
26,100,527.470726
31,100,534.544256
43,100,541.148906
37,100,548.215228
43,100,554.837542
34,100,562.021522
38,100,568.657974
30,100,575.802699
32,100,582.430833
28,100,589.502285
32,100,596.148342
29,100,603.203804
33,100,609.915713
32,100,616.990575
35,100,623.663813
41,100,630.875429
31,100,637.627273
34,100,644.74291
42,100,651.421499
28,100,658.483171
33,100,665.120481
33,100,672.210726
38,100,678.891717
31,100,685.94816
36,100,692.56864
36,100,699.608151
32,100,706.274849
45,100,713.354695
46,100,720.016361
35,100,727.111561
38,100,733.722841
35,100,740.795176
38,100,747.659347
38,100,754.979999
31,100,761.722273
35,100,768.841748
39,100,775.499739
41,100,782.614053
31,100,789.286384
36,100,796.392874
38,100,803.061737
31,100,810.161259
35,100,816.821652
34,100,823.89693
37,100,830.515975
39,100,837.644979
34,100,844.364452
31,100,851.468969
37,100,858.213648
29,100,865.382272
30,100,872.310126
41,100,879.461117
35,100,886.139824
36,100,893.212951
39,100,899.868838
38,100,906.959992
35,100,913.638113
41,100,920.87457
39,100,927.668481
39,100,935.136736
31,100,942.227328
31,100,949.293262
29,100,955.90537
28,100,962.913757
31,100,969.617402
33,100,976.875589
31,100,983.512551
46,100,990.549484
27,100,997.255287
32,100,1004.482573
37,100,1011.246208
42,100,1018.33551
28,100,1024.926333
35,100,1031.940522
29,100,1038.666117
38,100,1045.770079
35,100,1052.459575
31,100,1059.903597
41,100,1066.693998
39,100,1073.796398
33,100,1080.466543
32,100,1087.571429
39,100,1094.229719
39,100,1101.35197
31,100,1108.129234
35,100,1115.211112
37,100,1121.800571
36,100,1128.951764
38,100,1135.647269
40,100,1142.94757
32,100,1149.647001
38,100,1156.722933
34,100,1163.433428
30,100,1170.650295
27,100,1177.421391
36,100,1184.55928
40,100,1191.207385
31,100,1198.311751
44,100,1205.127891
40,100,1212.260261
38,100,1218.92689
41,100,1226.090497
36,100,1232.759983
40,100,1239.844401
35,100,1246.499403
37,100,1253.581386
36,100,1260.337749
45,100,1267.383446
40,100,1274.05721
40,100,1281.091714
39,100,1287.718523
35,100,1294.73236
40,100,1301.456714
31,100,1308.712416
36,100,1315.389867
34,100,1322.456488
35,100,1329.098848
36,100,1336.269434
32,100,1342.971956
33,100,1350.161139
45,100,1356.791681
29,100,1363.928533
34,100,1370.726135
34,100,1377.909997
38,100,1384.551412
39,100,1391.52785
42,100,1398.170869
35,100,1405.244649
31,100,1411.884965
45,100,1418.958802
30,100,1425.67406
42,100,1432.763333
39,100,1439.453405
37,100,1446.461022
38,100,1453.058419
39,100,1460.073259
37,100,1466.754766
41,100,1473.916362
35,100,1480.70623
40,100,1487.880214
39,100,1494.512118
47,100,1501.581598
35,100,1508.27193
36,100,1515.378487
48,100,1522.283998
43,100,1529.617824
40,100,1536.529138
43,100,1543.845767
40,100,1550.47491
40,100,1557.501632
49,100,1564.120982
26,100,1571.210813
43,100,1577.888782
30,100,1584.906919
39,100,1591.508499
32,100,1598.705244
41,100,1605.639608
35,100,1612.68282
45,100,1619.28698
35,100,1626.359261
32,100,1633.080178
40,100,1640.259007
31,100,1647.033946
36,100,1654.175849
32,100,1660.929471
36,100,1668.094292
29,100,1674.73574
43,100,1681.946537
37,100,1688.716097
29,100,1695.90716
36,100,1702.57702
37,100,1709.595096
35,100,1716.211013
39,100,1723.297581
40,100,1729.996047
46,100,1737.161828
38,100,1743.827224
45,100,1750.863315
34,100,1757.448904
55,100,1764.579657
36,100,1771.238516
35,100,1778.424466
34,100,1785.199555
40,100,1792.244302
27,100,1798.899826
37,100,1805.922842
39,100,1812.520862
34,100,1819.570615
24,100,1826.173012
31,100,1833.288279
