#{"t_start": 1617908667.797259, "env_id": "Warehouse-v0"}
r,l,t
12,100,16.434556
19,100,21.825403
16,100,27.568992
14,100,33.009416
15,100,38.696739
25,100,44.059067
21,100,49.846897
15,100,55.262047
13,100,60.975616
22,100,66.407058
22,100,72.097668
22,100,77.456191
15,100,83.20578
22,100,88.570183
21,100,94.328998
21,100,99.674633
28,100,105.381781
22,100,110.758873
19,100,116.492684
23,100,121.856333
23,100,127.626534
16,100,133.042907
23,100,138.818841
23,100,144.162939
23,100,149.891756
26,100,155.3237
29,100,161.027779
23,100,166.413903
23,100,172.143384
24,100,177.485922
29,100,183.182984
29,100,188.512631
24,100,194.384552
29,100,199.860841
35,100,205.777936
39,100,211.242818
29,100,216.995846
32,100,222.333239
23,100,228.122012
23,100,233.565422
28,100,239.368391
37,100,244.810676
26,100,250.554919
33,100,255.929857
32,100,261.682725
19,100,267.110698
38,100,272.762455
35,100,278.164097
35,100,283.97984
24,100,289.397806
27,100,295.173513
23,100,300.585873
30,100,306.275676
28,100,311.626609
32,100,317.300047
23,100,322.680666
26,100,328.389104
26,100,333.806252
26,100,339.514009
34,100,344.849548
35,100,350.56422
36,100,355.935232
32,100,361.704238
33,100,367.222056
28,100,373.050731
20,100,378.507049
34,100,384.309933
27,100,389.704494
26,100,395.456263
31,100,400.857956
36,100,406.577507
46,100,411.952652
28,100,417.667355
36,100,423.066516
31,100,428.810605
29,100,434.207398
35,100,439.996522
31,100,445.411985
29,100,451.198246
41,100,456.669306
36,100,462.459556
35,100,467.895588
30,100,473.623732
29,100,478.98639
25,100,484.781106
36,100,490.171531
37,100,495.961679
33,100,501.38166
30,100,507.323256
28,100,512.797698
37,100,518.529454
35,100,523.879687
32,100,529.654017
27,100,535.058004
33,100,540.744018
29,100,546.167336
33,100,551.900933
37,100,557.250642
32,100,562.904102
36,100,568.240607
34,100,573.947358
33,100,579.233031
30,100,584.920953
38,100,590.321054
41,100,596.105596
32,100,601.476242
38,100,607.18272
30,100,612.603395
46,100,618.30886
37,100,623.639039
35,100,629.384895
33,100,634.743302
29,100,640.370793
30,100,645.733046
25,100,651.455027
33,100,656.834078
32,100,662.701451
29,100,668.093826
29,100,673.840946
33,100,679.23439
31,100,684.984179
32,100,690.382346
29,100,696.176686
27,100,701.547422
30,100,707.268206
20,100,712.627845
32,100,718.340528
36,100,723.748789
38,100,729.510957
36,100,734.942654
40,100,740.637402
27,100,745.961198
39,100,751.61952
33,100,756.982455
30,100,762.734537
27,100,768.103677
44,100,773.837827
32,100,779.244797
30,100,784.932828
32,100,790.265462
31,100,795.910812
34,100,801.223304
40,100,806.98868
32,100,812.373969
39,100,818.14783
28,100,823.559396
39,100,829.260829
45,100,834.612098
43,100,840.332458
43,100,845.666623
35,100,851.44206
39,100,856.844658
40,100,862.614779
35,100,867.983417
34,100,873.664843
34,100,878.938853
30,100,884.526795
33,100,889.853483
32,100,895.549457
33,100,900.903524
36,100,906.597995
37,100,911.93531
32,100,917.665694
37,100,922.973182
37,100,928.689914
28,100,934.04209
34,100,939.738867
34,100,945.071629
40,100,950.764026
38,100,956.113966
33,100,961.742988
36,100,967.0363
28,100,972.699701
27,100,978.035166
30,100,983.729044
34,100,989.039392
29,100,994.82032
19,100,1000.108506
33,100,1005.775238
31,100,1011.08801
25,100,1016.814054
40,100,1022.19979
32,100,1027.891316
34,100,1033.194656
35,100,1038.817789
39,100,1044.103562
26,100,1049.747253
33,100,1055.069656
36,100,1060.806507
31,100,1066.100923
35,100,1071.713003
29,100,1076.968558
33,100,1082.582719
36,100,1087.86077
33,100,1093.476995
41,100,1098.769533
36,100,1104.394667
33,100,1109.721492
35,100,1115.372935
39,100,1120.656222
35,100,1126.479522
38,100,1131.910319
37,100,1137.697979
29,100,1142.933784
28,100,1148.552459
40,100,1153.825552
31,100,1159.549058
34,100,1164.803584
36,100,1170.458293
36,100,1175.719332
31,100,1181.321554
36,100,1186.560431
37,100,1192.222998
38,100,1197.496695
19,100,1203.103849
38,100,1208.308302
39,100,1213.915914
39,100,1219.143944
33,100,1224.781015
34,100,1230.049476
32,100,1235.624161
32,100,1240.860462
41,100,1246.430113
38,100,1251.706319
32,100,1257.390463
36,100,1262.630987
42,100,1268.281099
32,100,1273.499143
33,100,1279.059338
30,100,1284.299597
35,100,1289.935018
40,100,1295.194782
43,100,1300.748591
29,100,1306.036085
37,100,1311.619368
35,100,1316.894546
43,100,1322.624688
29,100,1327.884153
34,100,1333.503744
36,100,1338.764271
38,100,1344.465047
29,100,1349.803983
17,100,1355.427886
31,100,1360.689466
40,100,1366.310743
38,100,1371.522681
35,100,1377.147612
33,100,1382.391467
30,100,1388.0089
35,100,1393.225935
39,100,1398.807011
29,100,1404.052391
33,100,1409.719098
32,100,1414.949567
34,100,1420.571793
31,100,1425.823367
40,100,1431.41003
34,100,1436.800932
34,100,1442.519489
27,100,1447.790389
34,100,1453.422671
31,100,1458.707785
33,100,1464.411791
38,100,1469.768433
34,100,1475.434205
38,100,1480.710741
29,100,1486.414444
31,100,1491.693631
38,100,1497.381527
32,100,1502.714838
32,100,1508.427406
40,100,1513.757658
34,100,1519.541491
38,100,1524.856889
22,100,1530.539011
38,100,1535.875228
28,100,1541.585519
36,100,1546.937433
44,100,1552.732113
31,100,1558.068674
36,100,1563.817544
33,100,1569.159254
30,100,1574.897664
21,100,1580.243259
26,100,1586.039182
35,100,1591.429647
34,100,1597.088053
27,100,1602.373359
33,100,1608.053992
36,100,1613.351785
27,100,1619.074554
34,100,1624.392318
33,100,1630.045281
32,100,1635.364784
37,100,1640.979203
37,100,1646.225816
41,100,1651.899969
37,100,1657.311767
34,100,1662.983491
40,100,1668.306931
41,100,1673.931073
32,100,1679.188738
37,100,1684.844519
35,100,1690.110416
32,100,1695.778495
30,100,1701.054023
34,100,1706.687671
32,100,1711.98329
41,100,1717.630737
38,100,1722.885027
41,100,1728.499571
36,100,1733.788889
40,100,1739.46607
32,100,1744.720905
40,100,1750.442439
32,100,1755.832727
32,100,1761.391428
38,100,1766.711724
33,100,1772.405674
35,100,1777.655286
34,100,1783.318909
40,100,1788.583931
40,100,1794.163352
30,100,1799.399625
24,100,1805.008018
26,100,1810.260896
41,100,1815.898401
36,100,1821.137472
37,100,1826.892875
29,100,1832.210147
40,100,1837.864304
44,100,1843.087908
35,100,1848.760309
31,100,1854.072529
32,100,1859.727411
35,100,1864.997977
31,100,1870.661828
35,100,1875.982913
36,100,1881.691875
27,100,1886.981912
35,100,1892.573365
34,100,1897.876365
36,100,1903.506046
43,100,1908.824968
34,100,1914.531113
31,100,1919.88187
37,100,1925.616422
33,100,1930.998947
35,100,1936.664206
38,100,1941.965092
40,100,1947.654404
32,100,1953.018981
31,100,1958.702633
32,100,1963.970752
36,100,1969.616737
42,100,1974.881509
41,100,1980.566753
29,100,1985.890969
32,100,1991.585642
36,100,1996.919216
35,100,2002.607692
33,100,2007.98921
