#{"t_start": 1617908667.7214413, "env_id": "Warehouse-v0"}
r,l,t
6,100,16.51128
17,100,21.899449
16,100,27.642338
17,100,33.083517
14,100,38.770735
15,100,44.133101
20,100,49.920903
17,100,55.343929
14,100,61.051051
23,100,66.483344
25,100,72.175869
19,100,77.525068
26,100,83.285484
20,100,88.646104
29,100,94.403177
16,100,99.748672
31,100,105.453984
23,100,110.831062
27,100,116.572522
25,100,121.934006
22,100,127.698306
23,100,133.109826
25,100,138.893897
22,100,144.235809
31,100,149.966111
29,100,155.398564
29,100,161.105223
22,100,166.48789
23,100,172.219764
35,100,177.566214
32,100,183.263712
34,100,188.58443
27,100,194.458614
26,100,199.9349
24,100,205.851274
34,100,211.316695
29,100,217.06635
31,100,222.407276
29,100,228.196247
32,100,233.640449
29,100,239.442583
28,100,244.884744
33,100,250.62825
35,100,255.995521
31,100,261.759127
26,100,267.184731
32,100,272.837317
28,100,278.238211
30,100,284.055545
33,100,289.473073
23,100,295.24981
23,100,300.658915
30,100,306.34754
33,100,311.700863
26,100,317.373353
35,100,322.752752
34,100,328.463115
25,100,333.879412
31,100,339.593123
31,100,344.923525
29,100,350.640984
30,100,356.009312
30,100,361.776953
29,100,367.296077
27,100,373.124587
34,100,378.583693
33,100,384.383935
34,100,389.779265
31,100,395.530262
29,100,400.934058
40,100,406.651317
28,100,412.02757
29,100,417.745886
32,100,423.140371
25,100,428.884647
31,100,434.282153
33,100,440.075102
21,100,445.483438
38,100,451.273337
34,100,456.741987
35,100,462.536162
27,100,467.969516
24,100,473.697088
34,100,479.059963
31,100,484.857456
32,100,490.245478
33,100,496.040214
34,100,501.455743
29,100,507.405869
35,100,512.872765
35,100,518.604366
30,100,523.956217
32,100,529.728972
39,100,535.131593
41,100,540.817925
29,100,546.241386
38,100,551.976298
32,100,557.324737
26,100,562.983877
36,100,568.314915
33,100,574.016849
33,100,579.308245
30,100,584.995075
38,100,590.394097
40,100,596.177626
32,100,601.549634
28,100,607.257047
35,100,612.678272
31,100,618.383142
34,100,623.715741
26,100,629.458271
38,100,634.821793
26,100,640.445884
28,100,645.807374
37,100,651.526805
31,100,656.905767
32,100,662.776492
29,100,668.166395
27,100,673.912654
42,100,679.304843
29,100,685.058141
35,100,690.454203
23,100,696.250798
37,100,701.621547
34,100,707.343008
29,100,712.701396
32,100,718.417578
34,100,723.82007
35,100,729.585832
33,100,735.016746
35,100,740.712181
22,100,746.035204
29,100,751.695338
31,100,757.054422
32,100,762.808105
32,100,768.177727
28,100,773.91896
35,100,779.318891
30,100,785.006976
37,100,790.337898
33,100,795.990113
36,100,801.300728
29,100,807.062666
28,100,812.448902
43,100,818.221771
33,100,823.633029
34,100,829.334319
42,100,834.686209
31,100,840.406571
30,100,845.740751
35,100,851.514328
26,100,856.9195
30,100,862.69611
32,100,868.057555
29,100,873.738243
35,100,879.015565
26,100,884.599363
33,100,889.927724
31,100,895.623524
33,100,900.98027
25,100,906.672224
31,100,912.009134
31,100,917.733752
29,100,923.04665
37,100,928.764855
22,100,934.116212
33,100,939.813774
35,100,945.145852
33,100,950.840394
37,100,956.189039
32,100,961.817117
42,100,967.114318
39,100,972.77229
29,100,978.112993
37,100,983.803257
35,100,989.121637
39,100,994.897355
34,100,1000.182915
35,100,1005.857261
