#{"t_start": 1617908667.7107058, "env_id": "Warehouse-v0"}
r,l,t
18,100,16.525476
10,100,21.908415
16,100,27.65125
16,100,33.092456
17,100,38.779714
21,100,44.14205
28,100,49.929817
16,100,55.35324
18,100,61.065447
24,100,66.488569
16,100,72.181568
31,100,77.537258
18,100,83.297007
26,100,88.655576
24,100,94.413086
26,100,99.757707
14,100,105.466098
32,100,110.84753
24,100,116.583374
29,100,121.943428
22,100,127.707217
20,100,133.128049
30,100,138.908357
27,100,144.2442
32,100,149.979821
25,100,155.414604
22,100,161.117036
37,100,166.491554
32,100,172.227451
28,100,177.576212
35,100,183.275876
31,100,188.600358
24,100,194.473584
27,100,199.943807
32,100,205.860261
14,100,211.325593
27,100,217.084651
31,100,222.416299
27,100,228.211475
28,100,233.653641
36,100,239.450667
34,100,244.89379
26,100,250.637979
38,100,256.005349
28,100,261.766796
26,100,267.193093
33,100,272.852626
32,100,278.2472
28,100,284.06375
32,100,289.492517
25,100,295.258367
28,100,300.667903
27,100,306.358242
34,100,311.710059
28,100,317.382056
29,100,322.76714
34,100,328.47204
35,100,333.887226
27,100,339.596637
32,100,344.932425
33,100,350.652058
31,100,356.018197
25,100,361.785709
28,100,367.305036
28,100,373.133487
39,100,378.593027
30,100,384.392887
41,100,389.793006
33,100,395.539201
21,100,400.941781
31,100,406.661373
37,100,412.035878
31,100,417.75374
23,100,423.147485
32,100,428.901588
37,100,434.288549
26,100,440.081341
37,100,445.493337
36,100,451.28861
28,100,456.75189
34,100,462.539562
27,100,467.978282
33,100,473.70507
36,100,479.072881
36,100,484.865859
35,100,490.253521
40,100,496.044805
25,100,501.464755
31,100,507.405592
32,100,512.880526
30,100,518.612446
37,100,523.962589
30,100,529.736825
30,100,535.140644
31,100,540.832065
34,100,546.250335
30,100,551.98659
27,100,557.333103
33,100,562.994422
28,100,568.323936
32,100,574.025056
40,100,579.32165
31,100,585.006332
27,100,590.412768
36,100,596.185502
41,100,601.559634
33,100,607.266326
36,100,612.684494
40,100,618.391418
38,100,623.730944
24,100,629.466566
26,100,634.829853
39,100,640.461503
41,100,645.818849
31,100,651.542999
38,100,656.914066
35,100,662.783319
31,100,668.179637
41,100,673.928752
24,100,679.319972
34,100,685.067081
31,100,690.46452
35,100,696.26115
23,100,701.630584
32,100,707.352573
33,100,712.709755
30,100,718.422055
32,100,723.835885
33,100,729.594828
42,100,735.024293
27,100,740.721344
28,100,746.044322
37,100,751.700317
37,100,757.065087
26,100,762.819412
37,100,768.18679
24,100,773.930215
33,100,779.327919
28,100,785.015991
31,100,790.346915
42,100,796.002377
30,100,801.309476
30,100,807.071635
25,100,812.458029
31,100,818.230528
32,100,823.641292
32,100,829.343818
37,100,834.69525
31,100,840.41559
29,100,845.749815
26,100,851.523298
27,100,856.928795
40,100,862.7091
33,100,868.065573
33,100,873.747103
29,100,879.029061
32,100,884.606997
34,100,889.937109
28,100,895.632444
38,100,900.98599
34,100,906.681311
34,100,912.018148
36,100,917.743519
31,100,923.055549
37,100,928.773905
29,100,934.125203
28,100,939.822792
28,100,945.156492
37,100,950.854244
35,100,956.198015
33,100,961.82615
34,100,967.120592
37,100,972.789062
34,100,978.120697
29,100,983.812321
30,100,989.132972
36,100,994.912349
35,100,1000.191396
42,100,1005.860024
40,100,1011.172787
30,100,1016.902122
33,100,1022.28312
32,100,1027.980659
29,100,1033.2775
33,100,1038.90076
37,100,1044.185985
30,100,1049.836259
39,100,1055.153797
31,100,1060.892421
41,100,1066.184077
37,100,1071.794966
35,100,1077.052479
30,100,1082.66054
31,100,1087.941654
32,100,1093.553866
22,100,1098.853537
39,100,1104.477742
36,100,1109.805892
37,100,1115.466938
30,100,1120.737404
29,100,1126.561711
35,100,1131.994087
33,100,1137.781096
29,100,1143.014687
39,100,1148.63608
30,100,1153.908691
34,100,1159.632949
35,100,1164.88757
34,100,1170.543694
37,100,1175.802758
34,100,1181.402077
39,100,1186.643346
32,100,1192.308648
38,100,1197.57923
34,100,1203.188741
29,100,1208.392282
39,100,1214.003436
36,100,1219.226939
30,100,1224.865056
39,100,1230.138861
35,100,1235.711762
26,100,1240.943657
33,100,1246.51515
40,100,1251.790657
38,100,1257.473637
35,100,1262.713745
31,100,1268.366136
43,100,1273.582257
32,100,1279.142591
29,100,1284.381543
36,100,1290.018175
30,100,1295.28067
34,100,1300.836322
23,100,1306.11942
32,100,1311.70904
45,100,1316.972213
38,100,1322.707955
40,100,1327.965956
36,100,1333.586344
34,100,1338.848427
43,100,1344.547129
35,100,1349.88805
40,100,1355.512665
34,100,1360.770152
37,100,1366.395336
29,100,1371.606334
35,100,1377.228446
26,100,1382.476564
37,100,1388.092583
36,100,1393.309106
36,100,1398.890187
32,100,1404.132966
40,100,1409.802125
31,100,1415.031365
29,100,1420.655207
41,100,1425.906546
38,100,1431.489348
38,100,1436.882239
36,100,1442.601506
34,100,1447.873487
35,100,1453.505149
35,100,1458.794112
36,100,1464.500787
38,100,1469.85141
33,100,1475.515186
28,100,1480.792657
34,100,1486.497758
42,100,1491.776804
28,100,1497.469907
36,100,1502.797828
34,100,1508.518483
30,100,1513.84192
28,100,1519.623322
26,100,1524.936867
30,100,1530.621919
30,100,1535.963518
38,100,1541.666365
36,100,1547.025698
41,100,1552.822416
24,100,1558.15659
40,100,1563.899884
31,100,1569.245127
29,100,1574.980522
41,100,1580.330202
34,100,1586.12709
38,100,1591.510286
42,100,1597.172046
35,100,1602.4564
33,100,1608.138834
31,100,1613.434892
39,100,1619.160006
32,100,1624.475505
41,100,1630.135915
30,100,1635.447918
36,100,1641.062151
39,100,1646.308947
35,100,1651.982381
36,100,1657.39832
32,100,1663.069069
34,100,1668.388813
36,100,1674.014067
30,100,1679.276006
39,100,1684.92745
33,100,1690.193507
36,100,1695.867055
40,100,1701.136936
35,100,1706.771388
25,100,1712.071624
36,100,1717.7085
40,100,1722.96809
37,100,1728.584277
36,100,1733.871018
