#{"t_start": 1617908667.5104938, "env_id": "Warehouse-v0"}
r,l,t
8,100,16.728452
6,100,22.106853
18,100,27.847822
10,100,33.289994
16,100,38.97584
15,100,44.339476
19,100,50.127328
13,100,55.553654
24,100,61.263545
23,100,66.686102
22,100,72.390098
16,100,77.734068
16,100,83.492939
17,100,88.852261
19,100,94.610665
18,100,99.955392
21,100,105.661014
28,100,111.040684
26,100,116.78462
26,100,122.138699
32,100,127.904791
28,100,133.318592
21,100,139.109359
23,100,144.442631
24,100,150.179685
28,100,155.607513
33,100,161.312161
27,100,166.696563
29,100,172.425158
29,100,177.779014
33,100,183.477781
34,100,188.799031
26,100,194.665048
28,100,200.141096
32,100,206.05757
29,100,211.523802
33,100,217.275356
36,100,222.613934
27,100,228.402915
33,100,233.84729
31,100,239.648094
31,100,245.091463
32,100,250.844996
23,100,256.213644
20,100,261.964406
35,100,267.391611
29,100,273.04696
30,100,278.444762
22,100,284.261132
27,100,289.681526
8,100,295.455184
18,100,300.864737
32,100,306.556665
32,100,311.907751
30,100,317.581301
27,100,322.961083
32,100,328.668813
22,100,334.0866
17,100,339.799274
28,100,345.129866
14,100,350.844661
33,100,356.215777
30,100,361.982984
33,100,367.502728
18,100,373.330867
34,100,378.788277
30,100,384.590374
36,100,389.984708
36,100,395.736697
30,100,401.148642
29,100,406.857843
26,100,412.234356
30,100,417.951255
34,100,423.34865
30,100,429.099219
43,100,434.487056
32,100,440.278232
25,100,445.69088
28,100,451.484468
27,100,456.948708
38,100,462.745393
38,100,468.177521
34,100,473.901542
28,100,479.266829
28,100,485.063186
43,100,490.451155
30,100,496.249077
30,100,501.662391
28,100,507.612703
24,100,513.078493
32,100,518.809055
34,100,524.159626
31,100,529.934247
29,100,535.347266
38,100,541.032823
37,100,546.447945
25,100,552.178978
32,100,557.53153
31,100,563.185514
37,100,568.521642
37,100,574.221659
34,100,579.516678
42,100,585.205071
31,100,590.610952
33,100,596.381391
38,100,601.756854
20,100,607.463147
28,100,612.882474
33,100,618.58993
40,100,623.922366
35,100,629.665326
38,100,635.025848
28,100,640.661247
30,100,646.015097
40,100,651.740302
33,100,657.113536
39,100,662.987854
34,100,668.376249
43,100,674.13023
30,100,679.519664
34,100,685.264592
23,100,690.662401
33,100,696.463515
39,100,701.828248
29,100,707.56229
33,100,712.907238
28,100,718.624785
31,100,724.029115
28,100,729.791398
30,100,735.222695
39,100,740.918207
36,100,746.241936
35,100,751.88851
33,100,757.262792
41,100,763.014197
24,100,768.384171
36,100,774.131428
37,100,779.52558
32,100,785.213667
33,100,790.544535
33,100,796.206289
32,100,801.506624
29,100,807.269065
39,100,812.65642
38,100,818.427178
35,100,823.839799
24,100,829.540639
32,100,834.892827
31,100,840.613215
37,100,845.947473
35,100,851.720921
32,100,857.125551
30,100,862.909867
36,100,868.268502
36,100,873.944417
38,100,879.229721
36,100,884.806291
38,100,890.129825
31,100,895.829845
32,100,901.183777
32,100,906.878913
33,100,912.215801
35,100,917.942585
38,100,923.252968
27,100,928.970871
28,100,934.322779
36,100,940.020494
41,100,945.354043
27,100,951.04851
40,100,956.395259
36,100,962.02376
32,100,967.326244
37,100,972.990292
16,100,978.318219
28,100,984.009193
39,100,989.322006
38,100,995.104007
30,100,1000.389072
39,100,1006.065118
39,100,1011.377254
28,100,1017.102952
32,100,1022.479767
33,100,1028.172903
30,100,1033.474501
34,100,1039.098003
35,100,1044.384968
35,100,1050.037267
31,100,1055.361924
33,100,1061.086317
34,100,1066.38175
29,100,1071.99347
28,100,1077.249475
36,100,1082.857121
40,100,1088.138948
29,100,1093.756042
40,100,1099.051013
32,100,1104.675395
27,100,1110.002427
36,100,1115.661653
44,100,1120.935909
30,100,1126.760114
39,100,1132.19152
39,100,1137.978776
36,100,1143.212832
36,100,1148.83463
38,100,1154.112738
34,100,1159.832226
43,100,1165.08725
32,100,1170.752757
36,100,1176.000318
30,100,1181.60803
34,100,1186.840479
34,100,1192.511762
34,100,1197.776804
43,100,1203.386048
36,100,1208.589941
36,100,1214.198226
35,100,1219.424177
29,100,1225.062608
34,100,1230.332755
40,100,1235.906864
37,100,1241.141443
41,100,1246.713065
38,100,1251.988361
39,100,1257.671259
38,100,1262.911021
30,100,1268.564113
30,100,1273.779978
35,100,1279.348234
28,100,1284.579269
27,100,1290.215865
31,100,1295.482239
35,100,1301.040223
37,100,1306.317025
32,100,1311.914327
39,100,1317.176394
33,100,1322.913331
42,100,1328.161792
31,100,1333.783917
33,100,1339.045836
34,100,1344.743152
36,100,1350.084898
28,100,1355.710205
33,100,1360.974006
39,100,1366.592865
34,100,1371.804662
33,100,1377.433913
29,100,1382.67361
32,100,1388.288686
31,100,1393.506787
30,100,1399.087905
30,100,1404.335813
39,100,1409.999764
33,100,1415.229703
37,100,1420.852808
38,100,1426.104005
28,100,1431.687287
40,100,1437.076078
40,100,1442.798795
29,100,1448.071102
30,100,1453.705984
38,100,1458.991397
40,100,1464.697603
39,100,1470.049071
34,100,1475.713075
33,100,1480.99825
43,100,1486.694958
40,100,1491.973769
39,100,1497.662139
27,100,1502.99476
38,100,1508.711205
28,100,1514.039439
30,100,1519.830796
28,100,1525.136116
39,100,1530.819423
31,100,1536.155733
