#{"t_start": 1617908667.287278, "env_id": "Warehouse-v0"}
r,l,t
16,100,16.940981
12,100,22.326993
12,100,28.070494
19,100,33.510725
21,100,39.19878
18,100,44.560194
13,100,50.347814
20,100,55.772168
20,100,61.480334
15,100,66.907433
19,100,72.603791
25,100,77.957463
19,100,83.712044
22,100,89.073387
20,100,94.831281
17,100,100.176906
22,100,105.884684
23,100,111.261735
27,100,117.001389
26,100,122.363645
26,100,128.130411
21,100,133.543474
25,100,139.328823
35,100,144.664078
31,100,150.401484
25,100,155.832462
27,100,161.532878
31,100,166.914667
30,100,172.645555
34,100,178.001519
27,100,183.690374
40,100,189.015777
26,100,194.887346
30,100,200.361065
37,100,206.27808
33,100,211.756536
38,100,217.498472
31,100,222.835383
30,100,228.634153
26,100,234.069087
40,100,239.870199
28,100,245.311897
37,100,251.065997
34,100,256.434207
26,100,262.185104
37,100,267.612075
26,100,273.269497
25,100,278.665467
29,100,284.483356
27,100,289.908767
33,100,295.675622
30,100,301.086865
35,100,306.779058
22,100,312.128402
13,100,317.80134
29,100,323.182004
23,100,328.890267
24,100,334.306903
27,100,340.024512
31,100,345.350214
33,100,351.066016
35,100,356.436201
26,100,362.203203
26,100,367.723191
31,100,373.551377
30,100,379.008642
32,100,384.811175
25,100,390.206477
26,100,395.957176
37,100,401.363667
30,100,407.078502
35,100,412.454933
33,100,418.171697
34,100,423.567978
41,100,429.31951
30,100,434.707636
35,100,440.499457
26,100,445.911442
22,100,451.701279
27,100,457.177651
31,100,462.962853
32,100,468.397334
26,100,474.12177
33,100,479.497949
27,100,485.28368
31,100,490.672998
32,100,496.466407
36,100,501.883707
34,100,507.831599
29,100,513.300208
36,100,519.033417
26,100,524.381197
27,100,530.156031
38,100,535.561269
31,100,541.245976
19,100,546.669663
26,100,552.404867
26,100,557.753009
37,100,563.415493
27,100,568.741231
34,100,574.44159
38,100,579.739288
32,100,585.427542
30,100,590.826423
28,100,596.617733
31,100,601.97737
36,100,607.68472
38,100,613.103922
37,100,618.811341
35,100,624.142985
41,100,629.885426
27,100,635.2463
26,100,640.875281
32,100,646.23613
33,100,651.955999
30,100,657.335276
29,100,663.209491
28,100,668.597862
35,100,674.344008
21,100,679.731713
32,100,685.485156
31,100,690.883981
39,100,696.679954
38,100,702.048917
28,100,707.785016
36,100,713.127662
37,100,718.843875
33,100,724.249667
38,100,730.012749
30,100,735.443186
38,100,741.139671
26,100,746.462369
29,100,752.111914
29,100,757.484089
33,100,763.238591
31,100,768.604766
30,100,774.345687
29,100,779.746338
40,100,785.434344
36,100,790.764902
28,100,796.41894
40,100,801.727205
33,100,807.489471
28,100,812.878044
28,100,818.647503
25,100,824.060572
26,100,829.761422
32,100,835.113507
31,100,840.833889
39,100,846.168148
26,100,851.942351
29,100,857.347034
38,100,863.131443
30,100,868.487661
39,100,874.165464
32,100,879.442379
29,100,885.025558
39,100,890.350374
30,100,896.050418
39,100,901.405366
29,100,907.100338
42,100,912.436395
36,100,918.163839
39,100,923.472473
22,100,929.193184
35,100,934.543204
32,100,940.24045
28,100,945.574403
29,100,951.275459
27,100,956.615597
25,100,962.245362
38,100,967.541825
35,100,973.203474
35,100,978.539592
35,100,984.233409
36,100,989.543065
41,100,995.32562
25,100,1000.610607
30,100,1006.286372
30,100,1011.590678
33,100,1017.323704
32,100,1022.701098
40,100,1028.395164
42,100,1033.698564
35,100,1039.319416
27,100,1044.604636
31,100,1050.250699
30,100,1055.575742
23,100,1061.307438
37,100,1066.602556
30,100,1072.219939
33,100,1077.470901
22,100,1083.077384
33,100,1088.367442
41,100,1093.976051
39,100,1099.271535
31,100,1104.895865
24,100,1110.22447
34,100,1115.888662
38,100,1121.156607
24,100,1126.980555
30,100,1132.411967
37,100,1138.199431
25,100,1143.445508
33,100,1149.055083
35,100,1154.328838
32,100,1160.052874
35,100,1165.304502
34,100,1170.965484
30,100,1176.22104
34,100,1181.823322
36,100,1187.062551
36,100,1192.725467
42,100,1197.998201
30,100,1203.606296
35,100,1208.811437
12,100,1214.418893
35,100,1219.645537
26,100,1225.283227
35,100,1230.553571
41,100,1236.13735
35,100,1241.363328
32,100,1246.933691
34,100,1252.210254
38,100,1257.890052
38,100,1263.131708
30,100,1268.784694
32,100,1274.001484
28,100,1279.566048
39,100,1284.800186
43,100,1290.436545
34,100,1295.708961
36,100,1301.266871
43,100,1306.537567
31,100,1312.130137
37,100,1317.40319
33,100,1323.129786
38,100,1328.38346
31,100,1334.004583
36,100,1339.266426
30,100,1344.964494
29,100,1350.306348
42,100,1355.931467
37,100,1361.191117
42,100,1366.813339
32,100,1372.036252
35,100,1377.654809
32,100,1382.89723
36,100,1388.50898
38,100,1393.727379
34,100,1399.308582
35,100,1404.553181
32,100,1410.220293
33,100,1415.451374
43,100,1421.073467
36,100,1426.32453
30,100,1431.90757
32,100,1437.293088
32,100,1443.019518
33,100,1448.291599
36,100,1453.926584
36,100,1459.211428
29,100,1464.916559
31,100,1470.269611
34,100,1475.931636
25,100,1481.212039
29,100,1486.914836
29,100,1492.195117
30,100,1497.882544
32,100,1503.21707
31,100,1508.933531
30,100,1514.260339
32,100,1520.056254
36,100,1525.356365
33,100,1531.039747
34,100,1536.377187
33,100,1542.085871
31,100,1547.439706
30,100,1553.237154
30,100,1558.572417
39,100,1564.317639
36,100,1569.661894
40,100,1575.399198
32,100,1580.747265
38,100,1586.546911
31,100,1591.9304
28,100,1597.589739
27,100,1602.873788
38,100,1608.557009
31,100,1613.853005
37,100,1619.57701
37,100,1624.896225
32,100,1630.549811
30,100,1635.865864
36,100,1641.480374
30,100,1646.727133
38,100,1652.400779
33,100,1657.812655
40,100,1663.485078
35,100,1668.806469
33,100,1674.433374
28,100,1679.698552
