#{"t_start": 1617908667.6432989, "env_id": "Warehouse-v0"}
r,l,t
13,100,16.592061
11,100,21.973307
11,100,27.715868
4,100,33.158128
17,100,38.843832
19,100,44.207647
16,100,49.994523
25,100,55.420161
18,100,61.125261
10,100,66.554203
20,100,72.25021
24,100,77.602517
23,100,83.353593
31,100,88.720366
23,100,94.47786
24,100,99.822588
26,100,105.529176
26,100,110.90888
24,100,116.642059
23,100,122.00159
26,100,127.773599
30,100,133.191103
34,100,138.978049
27,100,144.310717
31,100,150.041873
28,100,155.475691
35,100,161.186466
29,100,166.562986
27,100,172.292352
24,100,177.642493
23,100,183.337541
36,100,188.669034
26,100,194.533631
29,100,200.008291
30,100,205.924765
27,100,211.399842
16,100,217.143991
30,100,222.481979
35,100,228.272074
31,100,233.715429
32,100,239.516623
31,100,244.959502
28,100,250.714243
28,100,256.072939
10,100,261.832487
28,100,267.259573
28,100,272.912692
24,100,278.311957
30,100,284.129678
35,100,289.553565
34,100,295.32238
30,100,300.732817
22,100,306.421946
32,100,311.774945
23,100,317.447751
29,100,322.829116
32,100,328.536889
27,100,333.951604
16,100,339.663553
25,100,344.997061
28,100,350.713557
24,100,356.082933
22,100,361.850179
23,100,367.369788
36,100,373.198062
25,100,378.655472
34,100,384.458442
28,100,389.852905
30,100,395.603897
31,100,401.013674
31,100,406.725038
26,100,412.102372
39,100,417.81932
30,100,423.213562
33,100,428.96691
34,100,434.35347
28,100,440.146289
27,100,445.558075
30,100,451.35331
31,100,456.816712
36,100,462.615459
28,100,468.043954
29,100,473.769647
31,100,479.13587
32,100,484.930387
31,100,490.319891
28,100,496.119496
35,100,501.530454
31,100,507.470073
25,100,512.942119
25,100,518.677097
35,100,524.027583
21,100,529.802302
33,100,535.207706
33,100,540.895569
21,100,546.315988
25,100,552.048048
38,100,557.400366
36,100,563.063762
30,100,568.389637
33,100,574.08886
41,100,579.388024
30,100,585.077482
32,100,590.481377
30,100,596.253974
33,100,601.624071
34,100,607.331566
28,100,612.751159
38,100,618.457033
33,100,623.789561
31,100,629.53129
33,100,634.893808
37,100,640.521902
39,100,645.8831
27,100,651.60573
34,100,656.984596
34,100,662.851883
31,100,668.250452
35,100,673.994562
32,100,679.379318
28,100,685.131787
40,100,690.530407
37,100,696.32708
39,100,701.695443
33,100,707.426638
32,100,712.774433
39,100,718.48579
31,100,723.898247
29,100,729.65946
38,100,735.090802
29,100,740.786192
28,100,746.110619
29,100,751.758828
32,100,757.129987
38,100,762.885389
36,100,768.251381
38,100,773.992029
39,100,779.392775
38,100,785.080862
42,100,790.41173
38,100,796.072961
33,100,801.373795
33,100,807.13626
35,100,812.524742
42,100,818.294373
35,100,823.706994
34,100,829.408666
40,100,834.760021
31,100,840.48041
30,100,845.814668
31,100,851.588954
27,100,856.994375
37,100,862.771469
34,100,868.137251
36,100,873.811607
31,100,879.087796
34,100,884.674294
34,100,889.99703
35,100,895.69704
30,100,901.051769
32,100,906.746989
38,100,912.082995
39,100,917.811507
27,100,923.120163
36,100,928.839311
29,100,934.189983
30,100,939.888514
27,100,945.221237
29,100,950.92381
36,100,956.262454
38,100,961.891854
37,100,967.189517
34,100,972.850384
35,100,978.186275
34,100,983.879222
31,100,989.192509
34,100,994.978534
30,100,1000.257141
34,100,1005.930964
30,100,1011.237258
33,100,1016.9608
27,100,1022.347883
24,100,1028.040869
29,100,1033.34254
37,100,1038.966655
29,100,1044.2527
36,100,1049.89905
35,100,1055.228832
34,100,1060.951164
32,100,1066.248933
36,100,1071.860056
36,100,1077.117483
41,100,1082.732646
28,100,1088.007726
28,100,1093.629635
26,100,1098.918208
34,100,1104.54259
34,100,1109.870363
41,100,1115.532167
33,100,1120.803103
37,100,1126.628311
37,100,1132.059636
29,100,1137.845971
33,100,1143.086494
34,100,1148.701048
32,100,1153.976746
39,100,1159.699421
33,100,1164.955144
38,100,1170.616146
27,100,1175.867464
29,100,1181.472255
37,100,1186.708689
30,100,1192.3735
35,100,1197.645044
35,100,1203.253977
38,100,1208.457958
37,100,1214.066902
44,100,1219.292212
35,100,1224.929803
41,100,1230.199221
37,100,1235.771861
32,100,1241.009439
28,100,1246.58026
32,100,1251.856511
28,100,1257.538454
33,100,1262.778216
31,100,1268.436462
35,100,1273.648009
36,100,1279.210658
30,100,1284.447375
30,100,1290.083066
37,100,1295.351526
29,100,1300.902975
36,100,1306.18422
35,100,1311.777696
33,100,1317.037705
29,100,1322.771657
34,100,1328.029874
39,100,1333.651111
32,100,1338.913039
34,100,1344.611532
25,100,1349.952932
40,100,1355.578348
33,100,1360.836379
32,100,1366.46006
40,100,1371.677999
40,100,1377.294022
41,100,1382.541905
35,100,1388.156698
41,100,1393.373982
33,100,1398.9551
36,100,1404.204282
33,100,1409.866959
29,100,1415.098184
32,100,1420.720002
29,100,1425.971199
29,100,1431.554051
30,100,1436.938457
25,100,1442.667529
33,100,1447.938297
37,100,1453.578754
34,100,1458.857267
39,100,1464.565534
31,100,1469.916266
41,100,1475.578917
34,100,1480.85881
31,100,1486.562896
28,100,1491.841709
38,100,1497.529334
35,100,1502.863285
27,100,1508.579444
34,100,1513.906634
31,100,1519.689609
32,100,1525.004209
37,100,1530.686618
34,100,1536.023891
29,100,1541.731821
33,100,1547.086068
36,100,1552.882471
35,100,1558.218103
38,100,1563.963536
30,100,1569.308107
33,100,1575.045049
37,100,1580.399059
40,100,1586.197102
28,100,1591.58417
28,100,1597.237237
28,100,1602.52042
36,100,1608.203665
38,100,1613.499776
42,100,1619.223401
29,100,1624.549415
34,100,1630.196401
34,100,1635.512588
32,100,1641.12788
35,100,1646.373878
41,100,1652.048181
37,100,1657.459452
48,100,1663.131282
30,100,1668.454764
41,100,1674.080475
30,100,1679.339889
38,100,1684.990707
29,100,1690.259048
