#{"t_start": 1617908667.821778, "env_id": "Warehouse-v0"}
r,l,t
9,100,16.414314
7,100,21.80265
10,100,27.545824
15,100,32.986587
15,100,38.673862
17,100,44.036242
9,100,49.823905
12,100,55.241455
20,100,60.949547
23,100,66.379595
25,100,72.074867
26,100,77.427282
28,100,83.183642
18,100,88.548943
20,100,94.305347
23,100,99.65097
24,100,105.361055
21,100,110.735143
27,100,116.467318
20,100,121.827668
26,100,127.602257
22,100,133.01218
24,100,138.792819
22,100,144.140172
28,100,149.864602
28,100,155.300948
25,100,161.004127
33,100,166.390257
31,100,172.121326
31,100,177.462315
30,100,183.160525
27,100,188.48888
31,100,194.361751
27,100,199.837938
28,100,205.751921
26,100,211.219986
27,100,216.968723
32,100,222.310497
31,100,228.098287
30,100,233.542996
26,100,239.344653
29,100,244.787546
30,100,250.528403
28,100,255.897738
30,100,261.659106
34,100,267.086211
30,100,272.740758
32,100,278.141172
34,100,283.957774
23,100,289.375133
20,100,295.149885
30,100,300.559537
33,100,306.250531
27,100,311.601707
27,100,317.273757
21,100,322.657216
26,100,328.366184
29,100,333.782851
25,100,339.494784
33,100,344.825085
28,100,350.535681
26,100,355.911452
31,100,361.678379
28,100,367.198593
28,100,373.028086
32,100,378.481808
28,100,384.287312
27,100,389.677574
28,100,395.433414
33,100,400.834876
30,100,406.550905
20,100,411.930521
38,100,417.644515
37,100,423.04078
38,100,428.792253
31,100,434.17996
33,100,439.973674
30,100,445.385703
26,100,451.170159
32,100,456.647242
40,100,462.433517
31,100,467.872006
36,100,473.599924
32,100,478.964004
31,100,484.757514
38,100,490.14794
31,100,495.935635
27,100,501.358852
32,100,507.300983
27,100,512.770237
34,100,518.508513
36,100,523.855506
38,100,529.631264
28,100,535.032295
33,100,540.715909
26,100,546.144808
35,100,551.87487
25,100,557.228178
31,100,562.878598
34,100,568.216354
27,100,573.919426
34,100,579.208846
36,100,584.898233
40,100,590.298991
20,100,596.084043
31,100,601.453598
31,100,607.160451
29,100,612.576182
35,100,618.285188
31,100,623.618427
27,100,629.36269
37,100,634.717986
32,100,640.347371
28,100,645.708519
29,100,651.425576
23,100,656.808221
28,100,662.67381
31,100,668.07075
37,100,673.814907
33,100,679.207232
35,100,684.961895
31,100,690.35796
34,100,696.154991
32,100,701.522949
27,100,707.245851
34,100,712.601378
29,100,718.314816
40,100,723.721506
32,100,729.488085
32,100,734.919531
25,100,740.615233
38,100,745.938307
36,100,751.593454
27,100,756.956727
38,100,762.711744
37,100,768.080418
29,100,773.815262
40,100,779.221361
36,100,784.909181
31,100,790.239982
26,100,795.88796
28,100,801.20192
28,100,806.965725
37,100,812.351009
31,100,818.125047
29,100,823.533885
31,100,829.234941
37,100,834.589041
33,100,840.309497
41,100,845.643674
31,100,851.417541
37,100,856.821692
37,100,862.592042
32,100,867.960624
35,100,873.640919
37,100,878.912519
30,100,884.500823
30,100,889.831454
28,100,895.526503
33,100,900.877577
32,100,906.575724
34,100,911.912198
30,100,917.636618
34,100,922.949434
28,100,928.667646
36,100,934.019383
38,100,939.716724
25,100,945.049489
39,100,950.739281
33,100,956.089
33,100,961.723758
27,100,967.012617
33,100,972.676795
31,100,978.011509
32,100,983.706138
30,100,989.016507
30,100,994.79498
39,100,1000.084412
36,100,1005.751614
41,100,1011.061915
33,100,1016.786071
19,100,1022.175822
32,100,1027.868335
33,100,1033.167768
26,100,1038.795147
31,100,1044.080538
35,100,1049.721144
26,100,1055.046043
31,100,1060.775126
35,100,1066.077082
32,100,1071.689432
28,100,1076.946276
32,100,1082.560858
33,100,1087.838484
34,100,1093.447999
33,100,1098.746897
29,100,1104.371726
27,100,1109.697645
26,100,1115.349534
35,100,1120.630474
30,100,1126.455912
33,100,1131.887496
31,100,1137.674998
30,100,1142.907102
36,100,1148.528706
