#{"t_start": 1617908667.8041954, "env_id": "Warehouse-v0"}
r,l,t
14,100,16.435082
13,100,21.819345
13,100,27.563415
17,100,33.003298
17,100,38.690451
22,100,44.052977
17,100,49.839972
23,100,55.256453
19,100,60.966366
24,100,66.399634
23,100,72.091618
19,100,77.444018
24,100,83.20045
24,100,88.564931
17,100,94.324034
16,100,99.668552
26,100,105.377383
20,100,110.75163
22,100,116.485988
20,100,121.850542
23,100,127.620427
28,100,133.031818
25,100,138.817153
31,100,144.157058
21,100,149.882608
27,100,155.319807
31,100,161.020842
23,100,166.406985
27,100,172.138144
28,100,177.485729
29,100,183.177099
33,100,188.504896
25,100,194.378532
26,100,199.853926
25,100,205.770142
27,100,211.240289
30,100,216.986769
24,100,222.327201
28,100,228.112728
25,100,233.558108
19,100,239.363125
31,100,244.804662
26,100,250.547396
25,100,255.915724
26,100,261.677136
31,100,267.104541
32,100,272.758587
31,100,278.158006
30,100,283.973753
34,100,289.391845
26,100,295.167878
31,100,300.579391
27,100,306.269529
21,100,311.621574
25,100,317.29134
33,100,322.670963
33,100,328.382167
36,100,333.800845
18,100,339.505986
23,100,344.844225
38,100,350.556515
36,100,355.929591
34,100,361.696742
26,100,367.216692
33,100,373.044792
26,100,378.497881
24,100,384.303963
25,100,389.696037
39,100,395.45024
26,100,400.851756
30,100,406.570255
27,100,411.947252
34,100,417.6624
37,100,423.060049
26,100,428.809302
31,100,434.199889
40,100,439.990418
33,100,445.404579
30,100,451.194014
35,100,456.66396
23,100,462.450646
22,100,467.888277
41,100,473.616059
32,100,478.980211
34,100,484.775509
31,100,490.165523
29,100,495.953286
34,100,501.375573
28,100,507.321614
31,100,512.787036
30,100,518.524603
33,100,523.872257
34,100,529.647935
30,100,535.052566
38,100,540.736331
23,100,546.161402
21,100,551.891618
36,100,557.244767
29,100,562.89539
31,100,568.233038
29,100,573.940598
37,100,579.227628
32,100,584.918157
36,100,590.315701
30,100,596.100642
34,100,601.470274
36,100,607.17691
34,100,612.592528
29,100,618.303558
29,100,623.634933
34,100,629.377439
32,100,634.737135
29,100,640.364098
30,100,645.728024
28,100,651.444769
39,100,656.826553
26,100,662.695286
28,100,668.086138
20,100,673.83479
28,100,679.226948
32,100,684.978669
28,100,690.373985
39,100,696.172062
31,100,701.541237
38,100,707.265251
19,100,712.61942
28,100,718.332602
38,100,723.740895
34,100,729.50567
32,100,734.936229
38,100,740.633615
36,100,745.955095
33,100,751.610161
25,100,756.973803
37,100,762.728449
32,100,768.096778
32,100,773.831839
38,100,779.239381
31,100,784.926763
35,100,790.258073
41,100,795.90963
30,100,801.21847
30,100,806.982611
33,100,812.368221
33,100,818.141871
33,100,823.550957
27,100,829.253448
39,100,834.605202
31,100,840.326408
38,100,845.660526
37,100,851.433634
29,100,856.839278
27,100,862.612514
33,100,867.978632
