#{"t_start": 1617908667.580156, "env_id": "Warehouse-v0"}
r,l,t
13,100,16.653501
10,100,22.039009
16,100,27.780884
14,100,33.223005
13,100,38.909234
19,100,44.272599
17,100,50.059489
21,100,55.485404
16,100,61.189645
16,100,66.619119
25,100,72.312182
22,100,77.672195
26,100,83.417711
26,100,88.785347
28,100,94.542779
20,100,99.887417
21,100,105.602986
17,100,110.978556
30,100,116.709289
34,100,122.071606
28,100,127.836926
31,100,133.252057
23,100,139.033037
34,100,144.375395
29,100,150.102681
26,100,155.544596
30,100,161.248973
25,100,166.624645
22,100,172.357241
29,100,177.71049
24,100,183.404295
30,100,188.728169
29,100,194.598197
38,100,200.073388
28,100,205.989877
33,100,211.456142
39,100,217.213104
32,100,222.545996
35,100,228.33833
32,100,233.780964
29,100,239.581411
33,100,245.024334
26,100,250.774618
30,100,256.137541
20,100,261.897335
28,100,267.32416
23,100,272.980323
24,100,278.376904
27,100,284.194387
27,100,289.621326
29,100,295.390378
39,100,300.797624
26,100,306.487002
27,100,311.839765
29,100,317.511783
35,100,322.893926
39,100,328.601749
25,100,334.01696
23,100,339.732661
20,100,345.062012
30,100,350.778166
24,100,356.147866
37,100,361.915276
29,100,367.434706
26,100,373.263104
20,100,378.719547
32,100,384.522512
23,100,389.922606
32,100,395.668887
32,100,401.077562
31,100,406.790517
39,100,412.167188
31,100,417.883391
32,100,423.277218
30,100,429.024176
34,100,434.419099
34,100,440.211048
33,100,445.623015
25,100,451.41663
32,100,456.887969
29,100,462.677822
31,100,468.111589
33,100,473.834662
31,100,479.19979
39,100,484.995464
31,100,490.384876
29,100,496.182159
30,100,501.595339
34,100,507.535214
31,100,513.010311
32,100,518.743618
27,100,524.092333
34,100,529.867375
33,100,535.271583
32,100,540.955656
30,100,546.380885
40,100,552.114241
36,100,557.46497
34,100,563.118556
37,100,568.453633
30,100,574.154887
14,100,579.452178
30,100,585.141237
38,100,590.535149
38,100,596.323082
29,100,601.691839
34,100,607.395453
42,100,612.81577
33,100,618.521139
30,100,623.861959
29,100,629.597355
32,100,634.963545
36,100,640.585589
36,100,645.952568
28,100,651.666394
33,100,657.045427
31,100,662.910862
32,100,668.313567
31,100,674.055048
34,100,679.447737
32,100,685.196731
38,100,690.597962
36,100,696.392434
31,100,701.760294
28,100,707.483675
28,100,712.839389
28,100,718.551552
34,100,723.962895
29,100,729.724403
34,100,735.15627
30,100,740.851024
31,100,746.17389
34,100,751.828618
35,100,757.194799
32,100,762.94704
40,100,768.31635
33,100,774.057705
31,100,779.457635
29,100,785.145684
25,100,790.476607
37,100,796.125294
30,100,801.439315
30,100,807.201276
32,100,812.588632
29,100,818.360019
39,100,823.772601
31,100,829.473436
33,100,834.824928
40,100,840.545294
36,100,845.879516
28,100,851.653839
40,100,857.05861
29,100,862.830091
30,100,868.195271
31,100,873.876579
45,100,879.155624
27,100,884.7382
30,100,890.06267
35,100,895.762078
25,100,901.121102
28,100,906.812497
41,100,912.147847
33,100,917.876677
39,100,923.18519
27,100,928.903741
32,100,934.254886
36,100,939.953338
29,100,945.28614
30,100,950.986306
36,100,956.327551
36,100,961.955895
39,100,967.2541
43,100,972.91598
32,100,978.251249
37,100,983.942084
33,100,989.260665
30,100,995.041085
37,100,1000.321099
34,100,1005.99272
48,100,1011.302571
30,100,1017.027466
34,100,1022.412726
41,100,1028.1057
29,100,1033.408781
25,100,1039.031286
35,100,1044.315689
26,100,1049.962955
28,100,1055.288802
36,100,1061.01565
34,100,1066.313764
35,100,1071.925515
34,100,1077.182196
33,100,1082.796563
32,100,1088.072358
27,100,1093.68479
33,100,1098.98318
36,100,1104.607428
41,100,1109.937175
29,100,1115.593104
38,100,1120.868691
33,100,1126.692298
39,100,1132.124637
35,100,1137.910804
30,100,1143.150391
36,100,1148.765823
38,100,1154.038498
33,100,1159.76417
32,100,1165.017342
27,100,1170.678509
29,100,1175.932446
33,100,1181.531932
38,100,1186.773161
33,100,1192.434648
35,100,1197.710121
45,100,1203.315852
