#{"t_start": 1617702187.5411859, "env_id": "Warehouse-v0"}
r,l,t
13,100,12.989158
14,100,14.949822
13,100,16.996103
8,100,18.934263
12,100,21.033675
17,100,22.95869
11,100,24.994873
10,100,26.918293
14,100,28.942043
12,100,30.865846
24,100,32.926007
12,100,34.817307
13,100,36.838973
12,100,38.76508
19,100,40.796816
20,100,42.719177
23,100,44.868609
13,100,46.82953
17,100,48.873834
14,100,50.766247
9,100,52.816651
19,100,54.78075
24,100,56.863665
18,100,58.776576
29,100,60.812231
24,100,62.718708
24,100,64.764434
15,100,66.678043
13,100,68.718514
25,100,70.666623
24,100,72.709787
17,100,74.662841
22,100,76.712657
17,100,78.640035
22,100,80.680165
25,100,82.584915
16,100,84.626178
20,100,86.546272
26,100,88.554646
22,100,90.453374
20,100,92.498335
18,100,94.407981
34,100,96.408321
26,100,98.30869
32,100,100.336211
26,100,102.209018
20,100,104.254761
24,100,106.152024
24,100,108.188322
24,100,110.120764
31,100,112.135662
28,100,114.073511
28,100,116.12562
29,100,118.062884
29,100,120.124398
20,100,122.016397
26,100,124.000372
31,100,125.919237
25,100,127.937657
29,100,129.84629
26,100,131.866544
31,100,133.803621
27,100,135.854252
23,100,137.770023
29,100,139.792641
33,100,141.705955
19,100,143.757226
29,100,145.672752
30,100,147.741913
27,100,149.666483
35,100,151.788341
33,100,153.718978
28,100,155.793894
32,100,157.723647
20,100,159.758755
24,100,161.659055
31,100,163.683655
39,100,165.593731
30,100,167.6159
31,100,169.525443
32,100,171.538973
37,100,173.43329
36,100,175.471389
33,100,177.349744
29,100,179.361423
33,100,181.267739
28,100,183.285763
25,100,185.212728
25,100,187.237487
41,100,189.124913
41,100,191.133044
33,100,193.037084
22,100,195.043383
26,100,196.947072
32,100,198.941052
31,100,200.836229
28,100,202.83933
39,100,204.722792
26,100,206.735503
35,100,208.656243
27,100,210.665641
28,100,212.629424
26,100,214.676541
29,100,216.590126
32,100,218.606626
41,100,220.556934
30,100,222.628928
31,100,224.560933
29,100,226.598535
35,100,228.496363
28,100,230.549052
34,100,232.50041
25,100,234.550895
36,100,236.468574
31,100,238.511842
27,100,240.474529
30,100,242.468267
33,100,244.385154
36,100,246.414778
37,100,248.329385
28,100,250.342196
36,100,252.265052
28,100,254.285013
34,100,256.172591
32,100,258.192133
34,100,260.11558
33,100,262.118313
30,100,264.027452
25,100,266.057435
24,100,268.022668
31,100,270.045371
34,100,272.00781
39,100,274.037383
33,100,275.947658
28,100,277.962221
40,100,279.907957
25,100,282.046018
35,100,284.055522
38,100,286.096404
39,100,287.99769
24,100,290.020649
33,100,291.939211
35,100,293.95343
25,100,295.861673
33,100,297.900136
34,100,299.858007
42,100,301.95428
34,100,303.997023
36,100,306.107525
31,100,308.068919
34,100,310.185257
26,100,312.214994
43,100,314.3686
36,100,316.371545
36,100,318.445567
34,100,320.441739
39,100,322.619163
37,100,324.651797
27,100,326.808095
25,100,328.935117
31,100,331.081613
33,100,333.147905
42,100,335.250021
26,100,337.246926
33,100,339.370699
27,100,341.33841
33,100,343.482059
35,100,345.481918
38,100,347.587662
37,100,349.591185
35,100,351.715296
25,100,353.687705
44,100,355.738296
33,100,357.687237
33,100,359.755831
33,100,361.727219
32,100,363.809171
38,100,365.738214
32,100,367.764478
31,100,369.697703
27,100,371.744112
31,100,373.659154
43,100,375.709508
31,100,377.641343
36,100,379.710854
34,100,381.638469
32,100,383.705078
43,100,385.663814
33,100,387.700415
30,100,389.631011
36,100,391.680532
39,100,393.646181
30,100,395.710243
31,100,397.651883
41,100,399.741143
34,100,401.68793
29,100,403.733455
42,100,405.667572
30,100,407.720769
34,100,409.646356
38,100,411.727781
40,100,413.667365
32,100,415.721634
31,100,417.66297
38,100,419.695641
26,100,421.632671
36,100,423.671681
27,100,425.602768
31,100,427.66114
39,100,429.596603
40,100,431.617778
35,100,433.542606
39,100,435.616354
40,100,437.547719
41,100,439.583385
37,100,441.491011
39,100,443.54292
31,100,445.468941
31,100,447.494609
37,100,449.444483
35,100,451.523558
32,100,453.471349
31,100,455.501709
32,100,457.39952
31,100,459.442781
32,100,461.338388
19,100,463.354178
42,100,465.273104
35,100,467.285067
23,100,469.194323
39,100,471.196198
38,100,473.113509
33,100,475.151971
35,100,477.092205
33,100,479.150298
35,100,481.068588
29,100,483.096924
29,100,485.008024
40,100,487.06421
34,100,488.965581
32,100,490.984296
37,100,492.878385
24,100,494.909666
38,100,496.819146
34,100,498.857591
38,100,500.780707
41,100,502.813373
30,100,504.734704
35,100,506.755573
36,100,508.692165
34,100,510.739387
33,100,512.682563
30,100,514.689317
33,100,516.599846
38,100,518.638858
28,100,520.555012
41,100,522.594458
25,100,524.52416
44,100,526.556124
34,100,528.493586
35,100,530.514647
30,100,532.4838
34,100,534.512009
30,100,536.424936
37,100,538.501724
36,100,540.484671
32,100,542.50936
24,100,544.418987
34,100,546.444824
29,100,548.371074
40,100,550.380293
38,100,552.296767
26,100,554.375006
30,100,556.303955
31,100,558.34911
35,100,560.303238
29,100,562.374015
31,100,564.327822
34,100,566.376738
34,100,568.307512
31,100,570.326141
26,100,572.267345
33,100,574.287118
38,100,576.198476
27,100,578.253265
27,100,580.210607
40,100,582.263822
36,100,584.201485
39,100,586.235536
31,100,588.138332
29,100,590.139627
36,100,592.038221
41,100,594.068524
28,100,595.990757
34,100,598.030997
28,100,599.943702
28,100,601.972159
28,100,603.899815
36,100,605.92248
39,100,607.846698
29,100,609.883379
35,100,611.795272
36,100,613.810655
28,100,615.756943
29,100,617.773631
24,100,619.670638
35,100,621.698097
32,100,623.58312
34,100,625.576615
36,100,627.50018
34,100,629.527024
37,100,631.549159
29,100,633.604206
30,100,635.549061
35,100,637.615834
33,100,639.561282
30,100,641.667532
41,100,643.601689
31,100,645.648369
31,100,647.559196
37,100,649.60438
37,100,651.539387
24,100,653.579885
26,100,655.511926
35,100,657.556086
34,100,659.515677
27,100,661.558055
31,100,663.522663
33,100,665.61668
33,100,667.556534
41,100,669.585513
27,100,671.517716
29,100,673.542593
24,100,675.471412
43,100,677.493879
34,100,679.396802
27,100,681.427473
28,100,683.337158
31,100,685.375846
32,100,687.286808
24,100,689.312543
23,100,691.242023
