#{"t_start": 1617702187.5549598, "env_id": "Warehouse-v0"}
r,l,t
10,100,12.975139
19,100,14.933789
13,100,16.980434
9,100,18.918484
15,100,21.019387
14,100,22.945624
21,100,24.979261
14,100,26.902313
15,100,28.930233
6,100,30.850739
12,100,32.910345
12,100,34.802418
21,100,36.823482
10,100,38.750313
12,100,40.781414
11,100,42.707552
17,100,44.853067
27,100,46.816827
17,100,48.859508
18,100,50.752941
20,100,52.800895
16,100,54.768001
15,100,56.848212
23,100,58.760916
13,100,60.795961
22,100,62.703157
25,100,64.749581
28,100,66.662581
21,100,68.703117
15,100,70.654656
30,100,72.694207
20,100,74.647354
20,100,76.698556
20,100,78.625432
27,100,80.669249
20,100,82.569247
24,100,84.61212
16,100,86.526201
26,100,88.541507
18,100,90.438528
23,100,92.483692
30,100,94.393238
26,100,96.394512
30,100,98.293146
33,100,100.320854
24,100,102.194308
27,100,104.239097
29,100,106.135942
26,100,108.172584
26,100,110.108387
32,100,112.123708
27,100,114.057948
20,100,116.110044
30,100,118.047358
24,100,120.111344
37,100,122.000831
25,100,123.988176
22,100,125.903433
31,100,127.921831
26,100,129.831593
22,100,131.852564
25,100,133.787719
23,100,135.838491
27,100,137.754838
29,100,139.780708
34,100,141.691038
30,100,143.741696
34,100,145.661671
26,100,147.726417
26,100,149.653174
23,100,151.774739
32,100,153.703293
24,100,155.778417
29,100,157.708295
17,100,159.74473
26,100,161.644237
38,100,163.668713
27,100,165.581064
31,100,167.6041
25,100,169.509632
31,100,171.52658
31,100,173.417528
33,100,175.458728
27,100,177.334239
29,100,179.346305
32,100,181.253227
26,100,183.270401
28,100,185.196265
30,100,187.221104
32,100,189.108247
36,100,191.11789
33,100,193.022216
32,100,195.028435
30,100,196.931348
37,100,198.92969
20,100,200.82057
32,100,202.82448
30,100,204.707918
31,100,206.721495
37,100,208.641392
29,100,210.650061
36,100,212.616451
31,100,214.663892
25,100,216.574337
28,100,218.591121
28,100,220.544563
38,100,222.613228
36,100,224.546726
34,100,226.585892
31,100,228.481517
24,100,230.535024
22,100,232.48437
24,100,234.536864
35,100,236.456184
22,100,238.497457
30,100,240.460934
33,100,242.455651
35,100,244.370476
36,100,246.39961
30,100,248.313611
27,100,250.329755
36,100,252.249676
23,100,254.26829
28,100,256.157221
33,100,258.177427
36,100,260.103348
30,100,262.103446
28,100,264.010617
42,100,266.042574
28,100,268.00703
34,100,270.029069
37,100,271.991876
32,100,274.021903
38,100,275.931707
36,100,277.946745
31,100,279.891937
38,100,282.030284
32,100,284.042263
28,100,286.081558
21,100,287.982175
35,100,290.005164
25,100,291.923666
34,100,293.939421
36,100,295.848001
31,100,297.884785
41,100,299.842326
32,100,301.938254
39,100,303.985466
38,100,306.096093
32,100,308.054617
33,100,310.170579
33,100,312.199049
32,100,314.352394
33,100,316.355682
31,100,318.433504
36,100,320.425559
35,100,322.603442
33,100,324.637049
28,100,326.792422
38,100,328.918749
37,100,331.067567
37,100,333.133674
32,100,335.235006
33,100,337.231269
37,100,339.355863
35,100,341.323545
36,100,343.468843
36,100,345.465489
39,100,347.573614
34,100,349.576311
35,100,351.702272
34,100,353.672816
40,100,355.722461
30,100,357.671184
35,100,359.743593
36,100,361.712816
31,100,363.795161
31,100,365.72189
32,100,367.752484
40,100,369.682631
29,100,371.727739
38,100,373.643105
31,100,375.69494
31,100,377.628076
36,100,379.696257
38,100,381.622315
32,100,383.689328
32,100,385.649484
39,100,387.684598
24,100,389.615922
32,100,391.664607
40,100,393.632158
30,100,395.698611
35,100,397.636834
41,100,399.724679
29,100,401.673127
30,100,403.717701
33,100,405.653799
37,100,407.705296
39,100,409.632214
31,100,411.714669
29,100,413.65022
39,100,415.705807
23,100,417.647396
36,100,419.681629
32,100,421.617326
33,100,423.659913
34,100,425.587923
32,100,427.645328
37,100,429.580997
33,100,431.604491
32,100,433.526991
25,100,435.600675
41,100,437.532476
27,100,439.568448
33,100,441.478297
39,100,443.528158
39,100,445.452852
30,100,447.479666
34,100,449.429215
32,100,451.506909
34,100,453.454449
31,100,455.486719
36,100,457.38357
29,100,459.430712
35,100,461.322172
24,100,463.338685
26,100,465.257405
28,100,467.271768
29,100,469.180045
33,100,471.180391
32,100,473.098273
29,100,475.139723
37,100,477.077936
34,100,479.135371
32,100,481.053336
38,100,483.081806
34,100,484.991525
29,100,487.049693
28,100,488.950116
32,100,490.968452
31,100,492.862134
30,100,494.896244
39,100,496.805844
34,100,498.841928
39,100,500.766022
33,100,502.798636
29,100,504.720175
27,100,506.740733
35,100,508.677471
32,100,510.72455
35,100,512.666894
30,100,514.674892
37,100,516.58408
34,100,518.624288
31,100,520.540102
31,100,522.579905
35,100,524.509206
31,100,526.540156
35,100,528.478014
34,100,530.499506
32,100,532.469464
45,100,534.499125
28,100,536.410404
31,100,538.486804
28,100,540.472868
37,100,542.495333
33,100,544.40571
37,100,546.429315
23,100,548.355635
25,100,550.363648
28,100,552.28111
33,100,554.360787
35,100,556.288559
37,100,558.334593
37,100,560.287302
29,100,562.360098
39,100,564.312727
36,100,566.361059
26,100,568.29197
34,100,570.309844
26,100,572.251692
32,100,574.274858
31,100,576.186651
24,100,578.238107
30,100,580.195191
33,100,582.247859
29,100,584.189249
29,100,586.221459
33,100,588.122376
33,100,590.12482
36,100,592.022407
40,100,594.054507
36,100,595.970976
26,100,598.016176
34,100,599.928037
28,100,601.956418
37,100,603.884435
41,100,605.906755
26,100,607.831119
37,100,609.867034
40,100,611.779414
29,100,613.795351
33,100,615.744702
43,100,617.75824
31,100,619.655733
32,100,621.684515
33,100,623.566694
37,100,625.56343
36,100,627.485861
40,100,629.512791
41,100,631.533698
31,100,633.589355
34,100,635.536851
42,100,637.600771
35,100,639.545613
39,100,641.652584
37,100,643.58645
34,100,645.636791
36,100,647.543422
36,100,649.590049
32,100,651.526095
34,100,653.563999
38,100,655.496034
38,100,657.539578
38,100,659.502387
45,100,661.543204
37,100,663.50841
33,100,665.603848
28,100,667.541353
20,100,669.570737
35,100,671.502404
26,100,673.526931
34,100,675.455704
29,100,677.478243
29,100,679.381048
33,100,681.411552
31,100,683.322475
42,100,685.360206
35,100,687.27032
29,100,689.297745
33,100,691.225056
37,100,693.267643
39,100,695.263949
26,100,697.335853
33,100,699.274613
36,100,701.304915
36,100,703.190161
36,100,705.221602
33,100,707.118601
39,100,709.126033
39,100,711.041138
38,100,713.071171
38,100,715.043799
33,100,717.100397
32,100,719.033734
37,100,721.07401
34,100,723.015784
28,100,725.072829
36,100,727.029959
34,100,729.096106
41,100,731.018873
34,100,733.064359
32,100,734.968503
38,100,736.986606
36,100,738.920568
38,100,740.952325
38,100,742.884131
34,100,744.8923
32,100,746.808859
37,100,748.82041
38,100,750.712196
47,100,752.79008
44,100,754.680927
35,100,756.697515
39,100,758.588971
35,100,760.677547
32,100,762.612152
41,100,764.663394
36,100,766.58169
35,100,768.597732
32,100,770.500952
38,100,772.513063
26,100,774.411739
38,100,776.442982
28,100,778.346112
29,100,780.402429
33,100,782.321803
31,100,784.482956
34,100,786.493175
35,100,788.602601
30,100,790.574509
39,100,792.712598
39,100,794.714018
34,100,796.815005
26,100,798.736797
32,100,800.804526
32,100,802.770117
31,100,804.880199
39,100,806.866498
34,100,808.980276
28,100,810.944481
33,100,813.052891
34,100,814.990114
38,100,817.054145
35,100,819.005978
44,100,821.076202
41,100,823.020343
39,100,825.103499
29,100,827.052579
34,100,829.08915
29,100,831.022463
42,100,833.086551
27,100,835.044182
39,100,837.099001
35,100,839.076946
35,100,841.25032
26,100,843.177058
39,100,845.204334
30,100,847.139705
41,100,849.159506
31,100,851.08774
32,100,853.104792
35,100,855.050554
31,100,857.093238
38,100,858.997144
36,100,861.004162
26,100,862.923752
36,100,864.965887
36,100,866.902066
24,100,868.901915
32,100,870.828504
36,100,872.89216
29,100,874.797363
38,100,876.828968
34,100,878.729859
32,100,880.777915
37,100,882.712114
39,100,884.778015
44,100,886.706501
28,100,888.755193
33,100,890.674618
38,100,892.693284
47,100,894.606031
38,100,896.637364
34,100,898.55531
30,100,900.636742
36,100,902.549246
31,100,904.594695
28,100,906.573188
40,100,908.600115
37,100,910.535107
36,100,912.581377
28,100,914.526061
41,100,916.566389
38,100,918.503717
36,100,920.543691
41,100,922.447796
38,100,924.469501
38,100,926.374353
31,100,928.437487
33,100,930.356606
36,100,932.414355
34,100,934.32802
37,100,936.357115
46,100,938.288168
39,100,940.327811
36,100,942.343645
33,100,944.438948
34,100,946.420741
33,100,948.459414
29,100,950.41737
37,100,952.518724
39,100,954.470135
39,100,956.539627
39,100,958.466365
32,100,960.562508
32,100,962.510243
42,100,964.551958
28,100,966.50179
36,100,968.549085
43,100,970.4638
30,100,972.520048
36,100,974.490774
37,100,976.539576
36,100,978.503219
29,100,980.513103
15,100,982.425746
26,100,984.476193
34,100,986.402184
35,100,988.418814
34,100,990.348075
27,100,992.396107
37,100,994.313099
34,100,996.34289
30,100,998.273969
33,100,1000.339049
37,100,1002.277481
40,100,1004.332631
40,100,1006.248697
38,100,1008.286756
34,100,1010.221148
41,100,1012.281609
35,100,1014.207621
33,100,1016.233808
30,100,1018.141418
37,100,1020.164038
35,100,1022.095187
31,100,1024.126361
35,100,1026.064108
32,100,1028.090689
29,100,1030.030472
33,100,1032.085524
30,100,1034.051221
37,100,1036.116313
32,100,1038.052175
34,100,1040.105185
39,100,1042.052908
35,100,1044.115054
34,100,1046.038356
38,100,1048.075904
35,100,1050.02921
27,100,1052.12201
31,100,1054.024257
32,100,1056.055146
30,100,1057.970995
42,100,1060.004516
27,100,1061.92782
33,100,1063.978335
34,100,1065.910227
36,100,1067.941773
33,100,1069.843073
34,100,1071.887644
35,100,1073.808609
29,100,1075.828322
31,100,1077.754925
30,100,1079.80401
38,100,1081.722833
38,100,1083.740059
41,100,1085.680709
33,100,1087.734426
28,100,1089.686119
42,100,1091.719878
32,100,1093.706807
31,100,1095.767275
43,100,1097.699218
41,100,1099.707331
38,100,1101.601416
30,100,1103.631773
35,100,1105.579289
41,100,1107.602936
33,100,1109.512348
32,100,1111.550642
36,100,1113.468158
40,100,1115.498447
32,100,1117.388609
32,100,1119.403701
35,100,1121.374117
35,100,1123.418452
36,100,1125.336796
35,100,1127.386678
39,100,1129.317008
29,100,1131.366684
33,100,1133.286304
31,100,1135.342884
36,100,1137.342463
36,100,1139.514357
31,100,1141.456424
37,100,1143.545088
28,100,1145.459424
41,100,1147.469126
29,100,1149.401902
32,100,1151.419349
32,100,1153.363226
39,100,1155.41889
