#{"t_start": 1617895110.2167835, "env_id": "Warehouse-v0"}
r,l,t
8,100,8.93164
10,100,14.396466
13,100,20.271768
17,100,25.764745
22,100,31.635257
23,100,37.132473
27,100,42.975423
27,100,48.600799
31,100,54.580851
25,100,60.150048
24,100,65.980655
22,100,71.485211
18,100,77.387881
14,100,82.944049
27,100,88.79758
14,100,94.270874
35,100,100.164342
30,100,105.7002
34,100,111.610929
31,100,117.160779
33,100,123.062082
29,100,128.50301
30,100,134.406408
26,100,139.915935
34,100,145.855645
31,100,151.410607
40,100,157.273201
29,100,162.78442
29,100,168.742832
34,100,174.313025
27,100,180.209727
33,100,185.762612
33,100,191.705393
34,100,197.295288
25,100,203.226376
28,100,208.759686
32,100,214.63078
35,100,220.138832
39,100,225.960465
39,100,231.537788
39,100,237.442356
38,100,242.989756
31,100,248.807935
33,100,254.277456
38,100,260.153504
36,100,265.809698
37,100,271.779893
24,100,277.290517
47,100,283.15237
31,100,288.608057
29,100,294.483031
36,100,300.021211
28,100,305.947824
41,100,311.406579
34,100,317.286614
35,100,322.760309
39,100,328.576265
34,100,334.087593
32,100,339.955676
35,100,345.459994
28,100,351.362897
29,100,356.980662
26,100,362.94502
41,100,368.528229
34,100,374.389603
24,100,379.880847
32,100,385.694535
29,100,391.117132
30,100,396.994169
28,100,402.455076
29,100,408.338346
43,100,413.852079
40,100,419.672823
43,100,425.115106
31,100,430.942712
36,100,436.464858
39,100,442.310318
21,100,447.741035
37,100,453.55307
28,100,458.977021
32,100,464.782516
32,100,470.236885
36,100,476.097777
31,100,481.541324
32,100,487.368416
31,100,492.777762
36,100,498.645423
31,100,504.099739
36,100,509.95062
35,100,515.445999
35,100,521.302078
42,100,526.795151
32,100,532.574665
36,100,538.085094
34,100,543.892541
42,100,549.333899
27,100,555.170214
33,100,560.687078
45,100,566.547118
25,100,572.136554
29,100,577.925569
40,100,583.377409
30,100,589.175932
37,100,594.637471
34,100,600.549882
27,100,606.029003
38,100,611.801661
36,100,617.282331
44,100,623.12578
37,100,628.577121
33,100,634.377854
38,100,639.82465
39,100,645.657841
37,100,651.137372
39,100,656.96087
34,100,662.405963
35,100,668.29606
39,100,673.812696
33,100,679.778975
36,100,685.240232
29,100,691.082019
30,100,696.555871
36,100,702.387219
30,100,707.825072
32,100,713.630381
32,100,719.08517
38,100,724.89275
44,100,730.32741
35,100,736.155537
28,100,741.604307
33,100,747.409599
40,100,752.831679
35,100,758.666528
40,100,764.164717
33,100,769.997315
40,100,775.458428
35,100,781.279005
29,100,786.725526
37,100,792.536127
42,100,797.991848
24,100,803.872355
29,100,809.329595
37,100,815.110776
36,100,820.499403
39,100,826.327902
34,100,831.853983
29,100,837.782093
36,100,843.241794
40,100,849.053046
43,100,854.495474
32,100,860.329564
38,100,865.777786
43,100,871.607989
39,100,877.146388
35,100,882.971282
36,100,888.409863
36,100,894.217735
42,100,899.713818
36,100,905.524431
35,100,910.978194
35,100,916.824626
36,100,922.300583
32,100,928.139004
35,100,933.601731
39,100,939.377665
38,100,944.838207
27,100,950.667123
41,100,956.142145
34,100,961.975978
42,100,967.43357
34,100,973.238465
37,100,978.731207
34,100,984.691806
32,100,990.341192
35,100,996.172912
39,100,1001.705335
43,100,1007.62181
36,100,1013.079332
31,100,1018.910676
35,100,1024.361424
42,100,1030.171511
32,100,1035.686522
45,100,1041.501113
22,100,1046.936783
29,100,1052.759218
32,100,1058.174632
40,100,1063.969736
37,100,1069.441838
35,100,1075.274683
35,100,1080.741452
43,100,1086.559717
33,100,1092.02381
36,100,1097.845447
37,100,1103.304008
43,100,1109.092756
28,100,1114.536853
39,100,1120.326233
35,100,1125.820371
33,100,1131.727042
36,100,1137.209034
37,100,1143.021049
36,100,1148.49437
35,100,1154.23902
30,100,1159.7515
36,100,1165.646126
34,100,1171.105999
34,100,1176.907693
37,100,1182.380718
25,100,1188.248343
39,100,1193.700915
37,100,1199.593138
38,100,1205.061651
30,100,1210.856434
31,100,1216.300051
43,100,1222.154503
33,100,1227.606918
40,100,1233.449852
36,100,1238.910258
33,100,1244.751277
35,100,1250.315114
48,100,1256.194344
33,100,1261.65187
36,100,1267.522192
35,100,1272.964581
36,100,1278.83772
44,100,1284.24764
36,100,1290.024303
46,100,1295.649801
37,100,1301.554347
35,100,1307.00304
39,100,1312.826817
31,100,1318.309701
39,100,1324.18484
38,100,1329.76232
37,100,1335.572554
36,100,1341.078027
35,100,1346.912611
40,100,1352.34058
34,100,1358.181145
45,100,1363.561826
35,100,1369.340354
37,100,1374.815123
39,100,1380.600941
37,100,1386.002976
33,100,1391.843396
43,100,1397.287421
42,100,1403.126858
38,100,1408.590349
32,100,1414.446044
31,100,1419.879194
39,100,1425.686108
36,100,1431.212202
45,100,1437.03264
26,100,1442.423403
30,100,1448.197236
38,100,1453.67169
29,100,1459.547548
37,100,1465.000116
34,100,1470.7762
39,100,1476.1589
32,100,1481.939631
36,100,1487.480061
37,100,1493.374724
30,100,1498.873826
36,100,1504.661071
44,100,1510.034536
29,100,1515.817348
38,100,1521.292748
43,100,1527.094074
33,100,1532.5527
35,100,1538.350517
25,100,1543.776837
33,100,1549.58731
29,100,1555.060381
48,100,1560.893932
37,100,1566.360029
35,100,1572.201427
30,100,1577.669141
28,100,1583.476995
37,100,1588.928068
49,100,1594.806355
43,100,1600.196882
39,100,1606.131721
36,100,1611.706906
36,100,1617.546072
38,100,1622.956227
40,100,1628.777173
27,100,1634.184963
42,100,1640.109081
33,100,1645.578343
34,100,1651.422559
39,100,1656.934374
30,100,1662.797812
23,100,1668.270284
36,100,1674.081069
20,100,1679.542791
33,100,1685.409821
32,100,1690.850051
26,100,1696.702821
35,100,1702.136719
32,100,1707.913188
33,100,1713.3288
42,100,1719.140651
39,100,1724.612812
25,100,1730.530607
33,100,1736.031441
35,100,1741.86359
34,100,1747.285564
44,100,1753.097394
37,100,1758.53998
46,100,1764.398875
35,100,1769.835707
41,100,1775.65887
40,100,1781.078076
36,100,1786.866261
46,100,1792.385347
27,100,1798.336822
44,100,1803.804565
32,100,1809.59051
33,100,1815.121521
43,100,1821.046724
40,100,1826.560515
30,100,1832.381393
32,100,1837.828825
27,100,1843.64239
32,100,1849.102605
38,100,1854.940703
29,100,1860.448385
39,100,1866.257828
32,100,1871.695213
26,100,1877.49648
37,100,1882.959083
44,100,1888.774896
36,100,1894.242737
38,100,1900.073506
42,100,1905.505481
34,100,1911.319056
33,100,1916.936888
38,100,1922.799543
36,100,1928.262841
35,100,1934.066806
33,100,1939.486459
31,100,1945.292717
37,100,1950.704845
38,100,1956.570348
41,100,1962.008231
38,100,1967.841353
34,100,1973.278604
41,100,1979.145906
36,100,1984.630975
29,100,1990.422551
23,100,1995.844157
40,100,2001.700974
34,100,2007.110347
33,100,2012.895358
20,100,2018.321219
33,100,2024.145068
40,100,2029.653382
34,100,2035.471758
34,100,2040.890115
37,100,2046.684471
38,100,2052.134645
34,100,2058.007274
33,100,2063.474003
38,100,2069.273881
34,100,2074.710218
43,100,2080.458427
42,100,2085.898325
36,100,2091.662453
31,100,2097.212418
45,100,2103.033116
36,100,2108.415281
36,100,2114.226021
38,100,2119.710943
29,100,2125.482879
35,100,2130.909321
36,100,2136.661289
42,100,2142.109467
33,100,2147.934382
39,100,2153.406696
34,100,2159.248909
41,100,2164.650003
37,100,2170.42931
35,100,2175.828038
26,100,2181.697016
21,100,2187.132278
36,100,2192.937077
36,100,2198.346218
35,100,2204.14828
22,100,2209.564114
28,100,2215.407662
43,100,2220.868326
28,100,2226.803331
31,100,2232.258486
47,100,2238.113753
27,100,2243.591159
46,100,2249.408685
42,100,2254.857862
25,100,2260.642079
47,100,2266.04682
38,100,2271.917141
53,100,2277.346777
39,100,2283.165744
42,100,2288.625617
30,100,2294.399217
30,100,2299.880064
24,100,2305.720199
34,100,2311.125133
35,100,2316.944334
23,100,2322.381974
37,100,2328.205801
34,100,2333.674086
32,100,2339.497816
34,100,2344.908681
35,100,2350.72404
39,100,2356.187289
43,100,2362.024509
26,100,2367.465666
39,100,2373.240845
36,100,2378.643473
35,100,2384.525606
45,100,2390.037774
36,100,2395.883466
38,100,2401.387132
38,100,2407.260763
43,100,2412.662397
35,100,2418.484224
39,100,2423.93836
32,100,2429.752091
41,100,2435.176352
39,100,2440.952066
31,100,2446.423095
38,100,2452.373702
32,100,2457.841769
32,100,2463.680094
34,100,2469.117128
30,100,2474.92248
43,100,2480.375726
30,100,2486.144276
45,100,2491.55366
30,100,2497.33412
43,100,2502.742436
32,100,2508.522278
37,100,2513.941103
30,100,2519.771045
35,100,2525.187638
50,100,2530.971151
34,100,2536.555578
36,100,2542.459853
38,100,2547.949835
31,100,2553.777711
38,100,2559.187886
33,100,2564.941279
40,100,2570.372312
41,100,2576.203034
41,100,2581.630501
35,100,2587.444863
31,100,2592.882398
42,100,2598.690444
37,100,2604.111685
40,100,2609.903438
33,100,2615.332124
39,100,2621.172544
38,100,2626.663993
38,100,2632.519491
33,100,2637.980404
42,100,2643.708274
40,100,2649.123604
41,100,2654.95233
39,100,2660.405086
44,100,2666.159986
35,100,2671.57678
41,100,2677.317303
36,100,2682.762393
39,100,2688.585229
44,100,2694.001067
37,100,2699.816351
39,100,2705.294214
41,100,2711.175645
34,100,2716.672819
40,100,2722.460736
32,100,2727.87453
37,100,2733.669644
32,100,2739.048222
37,100,2744.802643
19,100,2750.272138
34,100,2756.061176
39,100,2761.515509
36,100,2767.302859
31,100,2772.7515
33,100,2778.568062
29,100,2784.029073
37,100,2789.872137
40,100,2795.349376
31,100,2801.136296
45,100,2806.548732
37,100,2812.377626
39,100,2817.861943
31,100,2823.658063
38,100,2829.038896
33,100,2834.794657
36,100,2840.283417
41,100,2846.183307
35,100,2851.65321
44,100,2857.562941
38,100,2862.991456
39,100,2868.795748
20,100,2874.262353
36,100,2880.071126
25,100,2885.535763
51,100,2891.286936
46,100,2896.703547
38,100,2902.522181
38,100,2907.99374
34,100,2913.784799
34,100,2919.219339
38,100,2924.970344
42,100,2930.434543
27,100,2936.225178
30,100,2941.666807
21,100,2947.449607
35,100,2952.92428
32,100,2958.725237
48,100,2964.155251
30,100,2969.94875
38,100,2975.384225
34,100,2981.177867
32,100,2986.592692
33,100,2992.375308
42,100,2997.837525
30,100,3003.620876
38,100,3009.018745
32,100,3014.914986
24,100,3020.395701
35,100,3026.176331
44,100,3031.635584
31,100,3037.453528
37,100,3042.926555
33,100,3048.723569
42,100,3054.176876
36,100,3059.972517
46,100,3065.353703
40,100,3071.160331
34,100,3076.562269
32,100,3082.380068
37,100,3087.810438
42,100,3093.546635
40,100,3098.960414
39,100,3104.725839
23,100,3110.233286
32,100,3116.082866
34,100,3121.519928
36,100,3127.342262
25,100,3132.77005
36,100,3138.575241
46,100,3144.003581
38,100,3149.820266
40,100,3155.272684
34,100,3161.121365
37,100,3166.609088
26,100,3172.414258
34,100,3177.817693
33,100,3183.598672
46,100,3188.995932
31,100,3194.774076
31,100,3200.244024
30,100,3205.978004
43,100,3211.395399
39,100,3217.184619
28,100,3222.573153
30,100,3228.362523
35,100,3233.750824
33,100,3239.546394
40,100,3245.008794
30,100,3250.760818
34,100,3256.167629
33,100,3261.95684
32,100,3267.314493
40,100,3273.090184
38,100,3278.52947
46,100,3284.335085
42,100,3289.722716
20,100,3295.466196
29,100,3300.826556
33,100,3306.593453
33,100,3312.000343
33,100,3317.847922
36,100,3323.266593
31,100,3329.018107
32,100,3334.357989
27,100,3340.070928
36,100,3345.451403
36,100,3351.207092
37,100,3356.601605
34,100,3362.352165
26,100,3367.680577
32,100,3373.362355
30,100,3378.787163
37,100,3384.495463
30,100,3389.86425
41,100,3395.563191
46,100,3400.93281
23,100,3406.645228
29,100,3412.034032
25,100,3417.721207
26,100,3423.065893
19,100,3428.82736
33,100,3434.158254
37,100,3439.976469
39,100,3445.377335
39,100,3451.101034
41,100,3456.452589
39,100,3462.151881
38,100,3467.578794
39,100,3473.376876
41,100,3478.878198
39,100,3484.615882
40,100,3489.918232
37,100,3495.584713
40,100,3500.933489
36,100,3506.616748
38,100,3512.039657
32,100,3517.767822
28,100,3523.162966
33,100,3528.96713
31,100,3534.344372
34,100,3540.057816
37,100,3545.461677
33,100,3551.183906
35,100,3556.522308
24,100,3562.316169
35,100,3567.655468
25,100,3573.38462
40,100,3578.73976
33,100,3584.418867
26,100,3589.755304
31,100,3595.469445
36,100,3600.887633
28,100,3606.598481
40,100,3611.993118
32,100,3617.689154
32,100,3623.094075
21,100,3628.896924
33,100,3634.251555
40,100,3639.962743
31,100,3645.352231
35,100,3651.093159
34,100,3656.415153
43,100,3662.142464
37,100,3667.467089
39,100,3673.209145
39,100,3678.578339
35,100,3684.366864
30,100,3689.749753
36,100,3695.43719
37,100,3700.778633
45,100,3706.535845
38,100,3711.892685
