#{"t_start": 1617895110.178752, "env_id": "Warehouse-v0"}
r,l,t
18,100,8.968783
9,100,14.433641
23,100,20.315658
22,100,25.795956
19,100,31.665659
21,100,37.171123
15,100,43.017329
17,100,48.638112
24,100,54.618018
22,100,60.187054
25,100,66.017676
25,100,71.522408
19,100,77.425069
19,100,82.974673
25,100,88.832576
27,100,94.308007
30,100,100.201423
27,100,105.734237
25,100,111.648199
32,100,117.201792
32,100,123.090371
35,100,128.54028
28,100,134.43877
35,100,139.945862
28,100,145.889766
29,100,151.44776
24,100,157.310338
34,100,162.821633
40,100,168.780006
34,100,174.351601
27,100,180.246769
40,100,185.790385
36,100,191.744092
29,100,197.332392
39,100,203.257588
33,100,208.797843
32,100,214.66955
39,100,220.175843
35,100,226.006176
36,100,231.568444
33,100,237.472546
26,100,243.026881
27,100,248.848253
36,100,254.314771
34,100,260.190693
30,100,265.844628
47,100,271.816909
30,100,277.32753
35,100,283.186765
33,100,288.646267
40,100,294.520222
32,100,300.058292
38,100,305.985021
37,100,311.445285
32,100,317.325414
32,100,322.798408
39,100,328.613487
32,100,334.120258
34,100,339.987877
44,100,345.498392
37,100,351.399649
25,100,357.019477
34,100,362.983412
38,100,368.56538
38,100,374.426732
31,100,379.919117
35,100,385.72802
43,100,391.154228
34,100,397.02234
35,100,402.490857
41,100,408.375448
38,100,413.889197
40,100,419.709512
41,100,425.151654
43,100,430.980714
35,100,436.50203
38,100,442.344508
40,100,447.778334
38,100,453.590222
38,100,459.014176
33,100,464.82478
36,100,470.272073
33,100,476.134887
28,100,481.580142
30,100,487.411801
39,100,492.815794
28,100,498.682572
39,100,504.136995
34,100,509.987776
33,100,515.484637
36,100,521.339238
40,100,526.832335
30,100,532.611524
33,100,538.122236
30,100,543.929725
39,100,549.370971
32,100,555.201097
35,100,560.72511
39,100,566.584229
29,100,572.177565
36,100,577.963586
34,100,583.414658
39,100,589.21299
32,100,594.674525
49,100,600.586368
34,100,606.057762
32,100,611.838908
34,100,617.30973
34,100,623.163589
38,100,628.606885
43,100,634.414893
36,100,639.860606
43,100,645.692116
38,100,651.175782
36,100,656.99804
43,100,662.44398
35,100,668.333225
43,100,673.846253
35,100,679.816039
38,100,685.271887
31,100,691.123558
33,100,696.593201
39,100,702.424374
34,100,707.862168
33,100,713.669145
33,100,719.122331
33,100,724.929911
36,100,730.36593
42,100,736.194169
37,100,741.642582
31,100,747.44673
30,100,752.868889
35,100,758.703722
36,100,764.201921
33,100,770.034642
34,100,775.495591
24,100,781.31285
33,100,786.763956
33,100,792.573341
36,100,798.028849
42,100,803.909291
