#{"t_start": 1617895110.4716284, "env_id": "Warehouse-v0"}
r,l,t
11,100,8.679535
12,100,14.143817
22,100,20.017047
12,100,25.509435
19,100,31.374968
29,100,36.880358
24,100,42.724418
26,100,48.348273
33,100,54.328642
24,100,59.898083
28,100,65.728627
22,100,71.231819
19,100,77.140068
29,100,82.687717
30,100,88.541986
29,100,94.018772
41,100,99.916097
26,100,105.442871
28,100,111.359025
34,100,116.909892
25,100,122.795997
27,100,128.25545
19,100,134.14994
30,100,139.653296
28,100,145.59847
24,100,151.158299
28,100,157.021573
30,100,162.532746
32,100,168.490636
32,100,174.062027
40,100,179.957727
34,100,185.4996
30,100,191.452291
32,100,197.04302
30,100,202.964525
38,100,208.507732
34,100,214.379825
35,100,219.886567
26,100,225.704243
34,100,231.283422
36,100,237.180422
25,100,242.738245
40,100,248.55228
38,100,254.018221
41,100,259.901058
28,100,265.554853
50,100,271.527725
28,100,277.038168
38,100,282.896973
29,100,288.356626
30,100,294.230865
30,100,299.769047
30,100,305.696889
40,100,311.154252
37,100,317.027046
45,100,322.510551
32,100,328.32317
36,100,333.825769
37,100,339.697183
33,100,345.207723
31,100,351.11105
26,100,356.729253
23,100,362.692018
37,100,368.275938
35,100,374.143486
37,100,379.635462
32,100,385.441247
35,100,390.864965
40,100,396.732475
42,100,402.200973
39,100,408.086226
38,100,413.598954
38,100,419.42193
37,100,424.861229
39,100,430.690637
22,100,436.211768
42,100,442.049165
40,100,447.488734
36,100,453.300862
30,100,458.723935
37,100,464.534137
38,100,469.987582
27,100,475.845711
33,100,481.289029
31,100,487.120503
29,100,492.52751
39,100,498.393195
36,100,503.847526
39,100,509.697602
35,100,515.192787
38,100,521.049798
39,100,526.5429
31,100,532.322731
36,100,537.833012
34,100,543.648522
34,100,549.081654
37,100,554.909654
32,100,560.434851
30,100,566.294091
31,100,571.882447
35,100,577.673363
35,100,583.125027
32,100,588.924048
34,100,594.385413
40,100,600.297464
32,100,605.7669
36,100,611.548519
38,100,617.026862
31,100,622.871632
29,100,628.319352
37,100,634.125709
35,100,639.572805
38,100,645.403763
28,100,650.885032
33,100,656.70866
34,100,662.155461
36,100,668.042117
38,100,673.55706
36,100,679.52672
31,100,684.986604
38,100,690.821282
40,100,696.302696
34,100,702.135699
35,100,707.572045
32,100,713.37601
46,100,718.832918
40,100,724.639573
40,100,730.074329
41,100,735.90348
37,100,741.352212
41,100,747.156458
28,100,752.579226
42,100,758.414314
42,100,763.913279
38,100,769.744698
23,100,775.205301
25,100,781.021504
43,100,786.47775
34,100,792.285153
39,100,797.739314
37,100,803.619169
43,100,809.077273
35,100,814.862057
35,100,820.24804
37,100,826.076431
36,100,831.600812
41,100,837.529001
30,100,842.989724
34,100,848.795754
38,100,854.243332
36,100,860.072472
37,100,865.52441
38,100,871.355605
37,100,876.895511
41,100,882.718993
30,100,888.158009
28,100,893.964736
28,100,899.461549
40,100,905.271349
43,100,910.725885
39,100,916.572385
35,100,922.048313
35,100,927.887484
42,100,933.350476
43,100,939.12686
30,100,944.585979
46,100,950.413275
32,100,955.890765
36,100,961.72379
44,100,967.182683
39,100,972.974221
42,100,978.477443
40,100,984.439611
33,100,990.094403
34,100,995.927301
34,100,1001.450354
34,100,1007.357287
37,100,1012.826796
40,100,1018.658424
38,100,1024.10932
39,100,1029.916807
44,100,1035.433666
32,100,1041.248039
39,100,1046.684532
33,100,1052.504479
34,100,1057.923197
34,100,1063.717481
39,100,1069.1896
32,100,1075.020869
40,100,1080.494029
37,100,1086.308207
38,100,1091.770856
32,100,1097.593195
33,100,1103.05409
38,100,1108.840712
30,100,1114.282716
32,100,1120.074137
33,100,1125.567484
43,100,1131.474831
33,100,1136.95764
31,100,1142.769264
40,100,1148.238013
42,100,1153.980947
43,100,1159.499304
36,100,1165.390485
40,100,1170.853812
44,100,1176.655516
40,100,1182.128346
44,100,1187.983287
31,100,1193.448743
39,100,1199.340886
34,100,1204.808364
37,100,1210.604854
35,100,1216.048054
36,100,1221.897446
40,100,1227.35306
33,100,1233.198764
40,100,1238.65715
35,100,1244.49966
48,100,1250.063146
38,100,1255.942266
32,100,1261.400178
38,100,1267.275446
37,100,1272.712302
38,100,1278.57328
32,100,1283.998339
42,100,1289.772549
39,100,1295.396453
37,100,1301.299096
42,100,1306.750932
41,100,1312.574884
35,100,1318.068047
31,100,1323.932491
37,100,1329.510051
39,100,1335.321213
36,100,1340.829505
39,100,1346.659493
42,100,1352.088316
48,100,1357.929486
36,100,1363.309846
33,100,1369.088224
37,100,1374.562799
30,100,1380.348779
46,100,1385.750912
34,100,1391.595413
37,100,1397.035239
38,100,1402.874795
35,100,1408.333394
34,100,1414.19295
38,100,1419.623774
31,100,1425.43462
44,100,1430.960144
37,100,1436.777075
36,100,1442.171128
41,100,1447.941514
42,100,1453.418379
37,100,1459.295386
37,100,1464.748233
40,100,1470.521944
31,100,1475.907353
28,100,1481.687582
39,100,1487.228077
24,100,1493.12249
38,100,1498.622827
25,100,1504.407972
38,100,1509.780283
34,100,1515.565094
16,100,1521.039379
37,100,1526.840874
29,100,1532.301407
20,100,1538.086838
39,100,1543.524633
35,100,1549.33351
24,100,1554.808079
35,100,1560.641742
37,100,1566.107738
35,100,1571.947064
33,100,1577.417056
36,100,1583.231493
34,100,1588.676406
21,100,1594.554932
33,100,1599.942013
41,100,1605.879858
36,100,1611.45468
34,100,1617.289806
41,100,1622.704307
34,100,1628.524057
24,100,1633.939614
35,100,1639.856706
41,100,1645.331718
36,100,1651.167875
43,100,1656.682463
36,100,1662.545645
37,100,1668.018239
24,100,1673.828849
42,100,1679.28888
39,100,1685.158784
35,100,1690.598232
29,100,1696.450597
31,100,1701.885517
35,100,1707.667288
34,100,1713.077281
40,100,1718.88775
46,100,1724.366028
26,100,1730.278399
39,100,1735.779216
22,100,1741.61118
33,100,1747.03166
40,100,1752.847411
36,100,1758.28938
42,100,1764.147133
34,100,1769.586932
33,100,1775.397855
35,100,1780.82579
29,100,1786.614054
36,100,1792.137043
31,100,1798.086828
35,100,1803.550864
37,100,1809.337432
27,100,1814.869168
34,100,1820.782336
42,100,1826.308919
32,100,1832.127434
35,100,1837.577411
36,100,1843.39241
39,100,1848.84958
36,100,1854.688537
37,100,1860.199793
47,100,1866.006139
35,100,1871.442277
40,100,1877.245
42,100,1882.706616
43,100,1888.52272
36,100,1893.989575
39,100,1899.821697
43,100,1905.25396
40,100,1911.066843
30,100,1916.685214
39,100,1922.553028
40,100,1928.011185
38,100,1933.814671
34,100,1939.234542
28,100,1945.040807
32,100,1950.45202
32,100,1956.312464
41,100,1961.746521
33,100,1967.585887
40,100,1973.025434
32,100,1978.893608
47,100,1984.378784
