#{"t_start": 1617895110.1995647, "env_id": "Warehouse-v0"}
r,l,t
11,100,8.950708
15,100,14.414614
18,100,20.293323
21,100,25.781044
32,100,31.645605
25,100,37.152568
23,100,42.992933
30,100,48.621058
27,100,54.599844
27,100,60.169154
28,100,65.999789
28,100,71.502575
23,100,77.411299
29,100,82.952579
28,100,88.8076
38,100,94.289932
28,100,100.189897
27,100,105.714935
29,100,111.631089
30,100,117.187596
17,100,123.072291
36,100,128.528567
35,100,134.413748
35,100,139.925807
32,100,145.868118
21,100,151.429523
33,100,157.292899
34,100,162.803327
36,100,168.761801
28,100,174.333339
39,100,180.228945
32,100,185.773498
26,100,191.726235
43,100,197.314217
31,100,203.238847
30,100,208.779914
29,100,214.651114
36,100,220.157821
37,100,225.975277
27,100,231.546471
38,100,237.451599
25,100,243.009547
33,100,248.823504
32,100,254.298243
27,100,260.171532
29,100,265.82156
35,100,271.798873
31,100,277.309339
31,100,283.164377
33,100,288.627819
38,100,294.50203
24,100,300.040194
30,100,305.967627
34,100,311.426701
32,100,317.300685
27,100,322.780206
35,100,328.595988
29,100,334.101671
35,100,339.972055
33,100,345.479787
34,100,351.381437
41,100,357.000444
29,100,362.965602
33,100,368.547148
40,100,374.412563
29,100,379.907075
41,100,385.707953
41,100,391.136184
32,100,397.003483
38,100,402.465371
36,100,408.357398
32,100,413.871792
34,100,419.691712
37,100,425.13247
37,100,430.9627
38,100,436.484589
33,100,442.321229
38,100,447.759499
29,100,453.572024
33,100,458.996668
36,100,464.809716
33,100,470.261616
34,100,476.116834
41,100,481.561725
30,100,487.392014
25,100,492.804041
30,100,498.664388
27,100,504.120326
35,100,509.970199
34,100,515.46631
29,100,521.320997
42,100,526.814074
32,100,532.593911
31,100,538.105066
39,100,543.910769
31,100,549.352849
31,100,555.182519
39,100,560.706915
37,100,566.565243
38,100,572.158873
41,100,577.945621
32,100,583.397091
33,100,589.202505
32,100,594.656617
33,100,600.568761
32,100,606.044911
34,100,611.819795
34,100,617.290522
36,100,623.142061
29,100,628.589144
37,100,634.396908
36,100,639.843563
36,100,645.672797
32,100,651.156296
30,100,656.979849
39,100,662.425963
38,100,668.313404
32,100,673.828295
39,100,679.800406
33,100,685.250601
45,100,691.091835
37,100,696.573974
37,100,702.407013
35,100,707.844864
37,100,713.647254
32,100,719.104106
33,100,724.91221
33,100,730.347358
32,100,736.175718
38,100,741.624275
34,100,747.436276
30,100,752.850571
25,100,758.685482
31,100,764.185417
30,100,770.016023
42,100,775.481054
33,100,781.292672
33,100,786.746849
32,100,792.555659
40,100,798.011355
42,100,803.891785
28,100,809.348445
39,100,815.128772
34,100,820.51839
34,100,826.347447
33,100,831.880447
43,100,837.8018
47,100,843.260858
31,100,849.062062
42,100,854.514511
35,100,860.341301
35,100,865.802433
39,100,871.628402
41,100,877.166578
41,100,882.990219
35,100,888.422548
40,100,894.237602
42,100,899.732743
35,100,905.544117
39,100,910.997082
38,100,916.843588
33,100,922.319517
43,100,928.157975
37,100,933.622633
38,100,939.396611
25,100,944.857163
36,100,950.686489
25,100,956.161911
36,100,961.994964
34,100,967.453995
32,100,973.24716
37,100,978.750082
39,100,984.71079
47,100,990.364253
39,100,996.198548
35,100,1001.716758
32,100,1007.636038
40,100,1013.098064
32,100,1018.929621
38,100,1024.380486
35,100,1030.196416
40,100,1035.706462
35,100,1041.520862
34,100,1046.95573
41,100,1052.774367
36,100,1058.194414
33,100,1063.9887
35,100,1069.460801
40,100,1075.296041
32,100,1080.757379
43,100,1086.579397
41,100,1092.041973
39,100,1097.864393
25,100,1103.325285
30,100,1109.111874
35,100,1114.549137
30,100,1120.345387
41,100,1125.82952
37,100,1131.746011
41,100,1137.228841
39,100,1143.04002
45,100,1148.504005
37,100,1154.25215
38,100,1159.771368
38,100,1165.660187
30,100,1171.125875
41,100,1176.927554
36,100,1182.40114
34,100,1188.256562
36,100,1193.719842
35,100,1199.612079
42,100,1205.080428
34,100,1210.875395
33,100,1216.319231
38,100,1222.173571
28,100,1227.625531
39,100,1233.470113
43,100,1238.929951
40,100,1244.77319
33,100,1250.335209
37,100,1256.213413
31,100,1261.670904
29,100,1267.542475
41,100,1272.983492
32,100,1278.84655
34,100,1284.266643
28,100,1290.040818
37,100,1295.66629
30,100,1301.568538
41,100,1307.023419
34,100,1312.845953
41,100,1318.330482
33,100,1324.20373
40,100,1329.781295
41,100,1335.592405
37,100,1341.101059
37,100,1346.93074
31,100,1352.359514
40,100,1358.201549
39,100,1363.582419
42,100,1369.362406
31,100,1374.83391
40,100,1380.620843
38,100,1386.022975
33,100,1391.863683
38,100,1397.307307
35,100,1403.145896
44,100,1408.616422
36,100,1414.466505
42,100,1419.89501
34,100,1425.705925
35,100,1431.232208
41,100,1437.047029
35,100,1442.44234
29,100,1448.213847
35,100,1453.694854
25,100,1459.566511
36,100,1465.018753
35,100,1470.793211
34,100,1476.178555
31,100,1481.95882
36,100,1487.499201
39,100,1493.392947
33,100,1498.894187
41,100,1504.684093
31,100,1510.05126
