#{"t_start": 1617895109.9847088, "env_id": "Warehouse-v0"}
r,l,t
7,100,9.161911
11,100,14.626807
20,100,20.500964
20,100,25.98689
20,100,31.85819
25,100,37.364321
19,100,43.204483
21,100,48.829473
26,100,54.811171
33,100,60.380045
18,100,66.210711
24,100,71.715578
23,100,77.616608
26,100,83.177582
18,100,89.03234
33,100,94.501144
24,100,100.394534
22,100,105.926467
23,100,111.842146
28,100,117.390903
30,100,123.289222
28,100,128.733134
24,100,134.636194
29,100,140.136927
30,100,146.078692
22,100,151.640942
31,100,157.503522
31,100,163.014791
41,100,168.973184
36,100,174.543476
43,100,180.439889
28,100,185.991657
27,100,191.93662
26,100,197.52558
32,100,203.449301
27,100,208.990748
36,100,214.861797
30,100,220.368068
30,100,226.189435
25,100,231.771399
29,100,237.675576
31,100,243.220394
37,100,249.034912
28,100,254.512476
33,100,260.382514
30,100,266.041015
35,100,272.009897
36,100,277.520838
37,100,283.375245
39,100,288.839254
24,100,294.713364
36,100,300.251392
39,100,306.178154
29,100,311.637796
30,100,317.520204
30,100,322.990546
33,100,328.805848
36,100,334.318862
36,100,340.174738
26,100,345.690381
42,100,351.592797
36,100,357.211048
33,100,363.175375
28,100,368.75856
36,100,374.619874
30,100,380.11526
44,100,385.92039
29,100,391.347267
29,100,397.215535
33,100,402.68933
44,100,408.568634
36,100,414.082361
37,100,419.90416
42,100,425.344905
32,100,431.17316
37,100,436.695197
36,100,442.53493
38,100,447.971432
35,100,453.78337
34,100,459.20642
34,100,465.016613
33,100,470.466041
39,100,476.328019
27,100,481.772441
38,100,487.599743
43,100,493.008099
28,100,498.875734
39,100,504.330418
39,100,510.180925
32,100,515.677197
35,100,521.532415
38,100,527.025527
35,100,532.805262
34,100,538.316104
36,100,544.123808
35,100,549.564778
44,100,555.400792
37,100,560.916873
31,100,566.776012
30,100,572.367844
37,100,578.157983
39,100,583.60708
31,100,589.40523
33,100,594.867569
34,100,600.779489
39,100,606.24996
35,100,612.031977
33,100,617.506803
33,100,623.351836
41,100,628.803263
29,100,634.607915
37,100,640.062635
36,100,645.881957
