#{"t_start": 1617895110.5270598, "env_id": "Warehouse-v0"}
r,l,t
10,100,8.625941
14,100,14.092717
20,100,19.962826
22,100,25.449347
21,100,31.321776
24,100,36.829303
24,100,42.663932
36,100,48.296049
31,100,54.275753
23,100,59.846161
21,100,65.678639
17,100,71.182685
17,100,77.089292
26,100,82.632017
29,100,88.482738
37,100,93.969099
32,100,99.858086
32,100,105.397473
46,100,111.30806
27,100,116.858389
25,100,122.7427
25,100,128.194996
32,100,134.08972
29,100,139.606948
31,100,145.548923
28,100,151.107124
29,100,156.968854
30,100,162.480809
32,100,168.438684
25,100,174.007858
38,100,179.905782
33,100,185.450523
29,100,191.404244
33,100,196.993556
37,100,202.913504
32,100,208.455994
30,100,214.330664
39,100,219.835258
45,100,225.654065
25,100,231.224478
41,100,237.132118
37,100,242.685288
28,100,248.501095
36,100,253.962062
36,100,259.850273
38,100,265.49632
34,100,271.476306
36,100,276.987627
26,100,282.831486
29,100,288.3038
31,100,294.179646
32,100,299.717981
32,100,305.644963
39,100,311.106065
42,100,316.973975
33,100,322.458172
33,100,328.271881
36,100,333.780558
31,100,339.646565
27,100,345.158055
32,100,351.058935
40,100,356.677439
28,100,362.642817
35,100,368.223984
27,100,374.08352
33,100,379.577434
36,100,385.388713
34,100,390.81306
34,100,396.680255
34,100,402.139822
27,100,408.031776
39,100,413.548214
37,100,419.364968
36,100,424.808496
32,100,430.64163
25,100,436.161224
36,100,441.998008
29,100,447.436823
32,100,453.250506
29,100,458.672844
28,100,464.48044
28,100,469.930695
41,100,475.794689
34,100,481.238244
42,100,487.060472
28,100,492.475347
32,100,498.339618
28,100,503.795223
37,100,509.646814
23,100,515.142866
22,100,520.997856
35,100,526.489344
35,100,532.27089
31,100,537.781628
42,100,543.586111
29,100,549.032955
27,100,554.859187
36,100,560.38361
34,100,566.242503
40,100,571.827984
31,100,577.622443
39,100,583.074168
40,100,588.869842
26,100,594.333422
41,100,600.246838
37,100,605.715908
39,100,611.497315
38,100,616.967389
39,100,622.811726
43,100,628.263566
40,100,634.07382
28,100,639.518062
29,100,645.34539
40,100,650.833015
41,100,656.659054
39,100,662.101097
34,100,667.991106
34,100,673.507439
31,100,679.479566
37,100,684.931621
36,100,690.771125
44,100,696.251822
36,100,702.082377
35,100,707.521539
34,100,713.326625
41,100,718.781498
32,100,724.587652
35,100,730.023008
39,100,735.852564
36,100,741.301736
29,100,747.103294
35,100,752.527182
39,100,758.361812
36,100,763.863051
39,100,769.690236
31,100,775.156535
37,100,780.973357
33,100,786.422872
27,100,792.230223
39,100,797.68805
41,100,803.56565
35,100,809.023622
31,100,814.804731
32,100,820.198668
34,100,826.02465
37,100,831.54728
34,100,837.477621
37,100,842.941055
35,100,848.736656
36,100,854.191319
39,100,860.015533
45,100,865.474404
33,100,871.305724
38,100,876.843925
40,100,882.667028
41,100,888.097272
30,100,893.913578
45,100,899.40958
29,100,905.219121
28,100,910.673387
36,100,916.520437
33,100,921.996401
33,100,927.838421
33,100,933.300101
34,100,939.071228
43,100,944.534069
40,100,950.361417
33,100,955.839001
36,100,961.672151
41,100,967.130454
35,100,972.923209
47,100,978.426736
37,100,984.387854
36,100,990.038486
29,100,995.871809
32,100,1001.387708
32,100,1007.304476
32,100,1012.774568
32,100,1018.606443
37,100,1024.05741
39,100,1029.865834
30,100,1035.384565
39,100,1041.195266
44,100,1046.632475
38,100,1052.44492
42,100,1057.870457
37,100,1063.666262
41,100,1069.137642
36,100,1074.970072
36,100,1080.434902
41,100,1086.256023
33,100,1091.7193
37,100,1097.542152
39,100,1103.001983
40,100,1108.78796
35,100,1114.224803
35,100,1120.022827
37,100,1125.504082
33,100,1131.423539
48,100,1136.908411
32,100,1142.716277
32,100,1148.178401
36,100,1153.931123
39,100,1159.448285
38,100,1165.332686
38,100,1170.801024
32,100,1176.602733
32,100,1182.076265
36,100,1187.930294
43,100,1193.396945
40,100,1199.290621
46,100,1204.757198
35,100,1210.552075
34,100,1215.996189
34,100,1221.843483
39,100,1227.302663
32,100,1233.146723
34,100,1238.60436
36,100,1244.447191
37,100,1250.01232
26,100,1255.893174
42,100,1261.346859
31,100,1267.217228
30,100,1272.657085
37,100,1278.520253
37,100,1283.947065
25,100,1289.719853
35,100,1295.344305
44,100,1301.247588
40,100,1306.701126
29,100,1312.523722
33,100,1318.009114
37,100,1323.880533
35,100,1329.45813
42,100,1335.269762
37,100,1340.772285
37,100,1346.608349
39,100,1352.036322
31,100,1357.876734
37,100,1363.257138
43,100,1369.040168
33,100,1374.510213
36,100,1380.297738
27,100,1385.698214
27,100,1391.536778
33,100,1396.986277
27,100,1402.822994
33,100,1408.287719
43,100,1414.142051
31,100,1419.572963
37,100,1425.382517
32,100,1430.908323
32,100,1436.716216
35,100,1442.119103
33,100,1447.891344
38,100,1453.365363
35,100,1459.243158
32,100,1464.695476
38,100,1470.473578
33,100,1475.854386
47,100,1481.633991
43,100,1487.176396
38,100,1493.067893
38,100,1498.568838
37,100,1504.357471
27,100,1509.731506
31,100,1515.513927
32,100,1520.987585
31,100,1526.781456
26,100,1532.250386
39,100,1538.038668
26,100,1543.472538
31,100,1549.275229
39,100,1554.758718
38,100,1560.590666
30,100,1566.053364
36,100,1571.884363
30,100,1577.365049
33,100,1583.172466
31,100,1588.622253
32,100,1594.498438
45,100,1599.892569
39,100,1605.829389
29,100,1611.403202
33,100,1617.228863
38,100,1622.652359
41,100,1628.471583
38,100,1633.891277
32,100,1639.803907
38,100,1645.272415
41,100,1651.117527
