#{"t_start": 1617895110.5103025, "env_id": "Warehouse-v0"}
r,l,t
23,100,8.647351
19,100,14.106878
17,100,19.980337
20,100,25.464769
29,100,31.334727
24,100,36.844241
37,100,42.684146
30,100,48.309131
31,100,54.290046
22,100,59.861109
31,100,65.692246
32,100,71.195606
34,100,77.103711
26,100,82.650918
26,100,88.501829
26,100,93.986374
25,100,99.880127
32,100,105.406146
32,100,111.322122
24,100,116.872263
34,100,122.758405
23,100,128.212516
31,100,134.109815
37,100,139.61859
25,100,145.559047
27,100,151.121341
23,100,156.982297
29,100,162.495585
28,100,168.453691
38,100,174.02841
33,100,179.920786
34,100,185.46301
30,100,191.418419
28,100,197.006877
35,100,202.934811
26,100,208.47162
40,100,214.343549
32,100,219.849605
30,100,225.668133
31,100,231.242833
33,100,237.143336
30,100,242.700391
37,100,248.515327
31,100,253.981822
37,100,259.872604
30,100,265.509486
38,100,271.490821
35,100,277.004905
26,100,282.856081
25,100,288.319662
33,100,294.19398
27,100,299.732169
30,100,305.659762
39,100,311.11727
41,100,316.993864
33,100,322.47037
34,100,328.286933
37,100,333.790784
36,100,339.659284
35,100,345.172266
32,100,351.074928
45,100,356.692457
29,100,362.655761
32,100,368.238999
34,100,374.099573
38,100,379.594904
27,100,385.4018
43,100,390.82803
37,100,396.699394
36,100,402.15861
35,100,408.052768
37,100,413.563315
30,100,419.388448
40,100,424.828234
39,100,430.653712
34,100,436.174797
31,100,442.018337
30,100,447.452231
44,100,453.263913
30,100,458.686928
32,100,464.501141
35,100,469.952212
31,100,475.808592
38,100,481.25195
42,100,487.08268
41,100,492.493793
42,100,498.356278
36,100,503.810464
23,100,509.661764
33,100,515.161153
36,100,521.012887
36,100,526.510279
27,100,532.285815
43,100,537.796075
35,100,543.603968
38,100,549.044635
34,100,554.873037
27,100,560.397095
34,100,566.257235
33,100,571.850801
37,100,577.636475
44,100,583.088711
39,100,588.890328
44,100,594.348464
47,100,600.260786
42,100,605.730488
35,100,611.511461
33,100,616.979511
34,100,622.83021
29,100,628.277641
34,100,634.088765
37,100,639.533836
34,100,645.357593
41,100,650.847997
38,100,656.671735
28,100,662.11824
36,100,668.005244
32,100,673.521732
44,100,679.489746
43,100,684.941987
33,100,690.784804
40,100,696.271208
33,100,702.099901
40,100,707.535802
34,100,713.338263
43,100,718.795107
38,100,724.602571
36,100,730.038056
33,100,735.866557
36,100,741.320738
41,100,747.123529
32,100,752.542257
40,100,758.377848
36,100,763.877542
33,100,769.712285
34,100,775.171048
28,100,780.986207
38,100,786.438328
36,100,792.249423
40,100,797.702345
37,100,803.583346
38,100,809.041717
40,100,814.818958
29,100,820.208635
42,100,826.038931
37,100,831.566858
41,100,837.496833
39,100,842.951955
39,100,848.754742
39,100,854.206371
35,100,860.028833
32,100,865.485336
42,100,871.318594
35,100,876.857799
39,100,882.682065
36,100,888.111856
35,100,893.928635
37,100,899.424633
32,100,905.235091
39,100,910.689173
37,100,916.535465
31,100,922.011354
34,100,927.849718
30,100,933.31357
36,100,939.092271
21,100,944.549073
34,100,950.382608
37,100,955.853022
40,100,961.686847
37,100,967.144921
29,100,972.940404
39,100,978.4415
43,100,984.402731
34,100,990.050292
40,100,995.883235
39,100,1001.409277
37,100,1007.324391
39,100,1012.790444
35,100,1018.621491
32,100,1024.072447
34,100,1029.879118
29,100,1035.396632
36,100,1041.210284
34,100,1046.647559
35,100,1052.459055
30,100,1057.886265
32,100,1063.680544
35,100,1069.152678
27,100,1074.990377
42,100,1080.450999
29,100,1086.269622
35,100,1091.733186
31,100,1097.556263
39,100,1103.017869
38,100,1108.803776
32,100,1114.244769
37,100,1120.037823
36,100,1125.528337
33,100,1131.437029
35,100,1136.920697
38,100,1142.731183
43,100,1148.20274
41,100,1153.94416
35,100,1159.46241
31,100,1165.35022
43,100,1170.81976
36,100,1176.617764
38,100,1182.091312
40,100,1187.943289
37,100,1193.411974
37,100,1199.304777
42,100,1204.771359
44,100,1210.571828
33,100,1216.010331
42,100,1221.856076
38,100,1227.316921
36,100,1233.160923
38,100,1238.621424
29,100,1244.461169
50,100,1250.026427
40,100,1255.904563
34,100,1261.365228
38,100,1267.231877
39,100,1272.677576
43,100,1278.536519
45,100,1283.965836
39,100,1289.732069
38,100,1295.358519
32,100,1301.254806
29,100,1306.715403
34,100,1312.537959
26,100,1318.02864
33,100,1323.895549
33,100,1329.473156
38,100,1335.28428
39,100,1340.791748
36,100,1346.623333
35,100,1352.051354
26,100,1357.892525
34,100,1363.277598
40,100,1369.057855
33,100,1374.52625
43,100,1380.311862
42,100,1385.717765
38,100,1391.558631
28,100,1396.999001
35,100,1402.837979
42,100,1408.29641
45,100,1414.157246
47,100,1419.587981
43,100,1425.396776
35,100,1430.924077
38,100,1436.735786
40,100,1442.13416
35,100,1447.905685
33,100,1453.381912
35,100,1459.257607
36,100,1464.710629
42,100,1470.486468
36,100,1475.869499
27,100,1481.649806
37,100,1487.191261
30,100,1493.087853
35,100,1498.584874
26,100,1504.370242
39,100,1509.745094
33,100,1515.528138
42,100,1521.001078
30,100,1526.794268
33,100,1532.269188
22,100,1538.050793
15,100,1543.486862
26,100,1549.294704
23,100,1554.771124
38,100,1560.605293
39,100,1566.072137
37,100,1571.903232
39,100,1577.380139
32,100,1583.187005
42,100,1588.641346
44,100,1594.514855
24,100,1599.906613
30,100,1605.84317
39,100,1611.41773
29,100,1617.254478
42,100,1622.668038
33,100,1628.487619
30,100,1633.903794
37,100,1639.818955
23,100,1645.286738
38,100,1651.130952
36,100,1656.645801
45,100,1662.508707
35,100,1667.981273
34,100,1673.791919
34,100,1679.254445
30,100,1685.121308
36,100,1690.562004
23,100,1696.413638
44,100,1701.846842
36,100,1707.621625
33,100,1713.040342
40,100,1718.85181
32,100,1724.325839
33,100,1730.241455
39,100,1735.742263
26,100,1741.577594
34,100,1746.994628
42,100,1752.810441
31,100,1758.253221
42,100,1764.109199
34,100,1769.544129
17,100,1775.358448
35,100,1780.788825
33,100,1786.577133
32,100,1792.09954
20,100,1798.053853
29,100,1803.518699
45,100,1809.301038
38,100,1814.832212
37,100,1820.753964
26,100,1826.271101
36,100,1832.091458
41,100,1837.53947
26,100,1843.361159
32,100,1848.813876
33,100,1854.651566
47,100,1860.156806
31,100,1865.970217
39,100,1871.405476
37,100,1877.207201
34,100,1882.670421
36,100,1888.485798
35,100,1893.955939
35,100,1899.788415
34,100,1905.216909
38,100,1911.029913
25,100,1916.6485
43,100,1922.513826
34,100,1927.974231
39,100,1933.777719
45,100,1939.197461
32,100,1945.00386
32,100,1950.41508
30,100,1956.274575
43,100,1961.710549
41,100,1967.549365
41,100,1972.988888
24,100,1978.85662
41,100,1984.341802
23,100,1990.133444
30,100,1995.556215
37,100,2001.410921
31,100,2006.807894
34,100,2012.600976
35,100,2018.029737
33,100,2023.855521
36,100,2029.367382
38,100,2035.181255
29,100,2040.600238
28,100,2046.395301
33,100,2051.845248
36,100,2057.717856
39,100,2063.183909
37,100,2068.985365
42,100,2074.421004
35,100,2080.165483
38,100,2085.609362
35,100,2091.37213
35,100,2096.924449
37,100,2102.74538
36,100,2108.126504
32,100,2113.938236
36,100,2119.421723
38,100,2125.193742
40,100,2130.608831
30,100,2136.37409
37,100,2141.824264
49,100,2147.650067
36,100,2153.117798
31,100,2158.96323
37,100,2164.360711
40,100,2170.129602
48,100,2175.538838
39,100,2181.40795
24,100,2186.843473
32,100,2192.648018
38,100,2198.057692
30,100,2203.847839
27,100,2209.275528
42,100,2215.113452
34,100,2220.571855
35,100,2226.502044
45,100,2231.969535
35,100,2237.830254
26,100,2243.298842
33,100,2249.118281
31,100,2254.568692
34,100,2260.354338
41,100,2265.756263
36,100,2271.632655
41,100,2277.057735
33,100,2282.878117
27,100,2288.325047
36,100,2294.107671
32,100,2299.592498
36,100,2305.43048
34,100,2310.83504
18,100,2316.65335
32,100,2322.093521
38,100,2327.918465
39,100,2333.384942
35,100,2339.195175
28,100,2344.622939
35,100,2350.43489
24,100,2355.896868
33,100,2361.735324
25,100,2367.174339
39,100,2372.952014
34,100,2378.360273
35,100,2384.236453
37,100,2389.751814
34,100,2395.594243
32,100,2401.097062
39,100,2406.970702
41,100,2412.373198
32,100,2418.194953
40,100,2423.646909
37,100,2429.463088
38,100,2434.885821
39,100,2440.660314
31,100,2446.1332
34,100,2452.076668
45,100,2457.558701
33,100,2463.384911
41,100,2468.833697
36,100,2474.636485
32,100,2480.086599
34,100,2485.852656
44,100,2491.260473
41,100,2497.040402
35,100,2502.454244
28,100,2508.23131
33,100,2513.651456
42,100,2519.483885
44,100,2524.898411
36,100,2530.681083
39,100,2536.26178
33,100,2542.162162
32,100,2547.66112
38,100,2553.475559
21,100,2558.885189
38,100,2564.657157
30,100,2570.082922
37,100,2575.905952
26,100,2581.340801
40,100,2587.15626
31,100,2592.593564
30,100,2598.401253
39,100,2603.825028
44,100,2609.616658
35,100,2615.042084
40,100,2620.870938
33,100,2626.374753
44,100,2632.230288
36,100,2637.689444
38,100,2643.422812
34,100,2648.83293
41,100,2654.665717
27,100,2660.120257
34,100,2665.870463
34,100,2671.279684
39,100,2677.028508
40,100,2682.477199
38,100,2688.296306
32,100,2693.711799
35,100,2699.525572
37,100,2704.993639
32,100,2710.886514
40,100,2716.38339
36,100,2722.17024
36,100,2727.585398
34,100,2733.380425
49,100,2738.758554
37,100,2744.511026
