#{"t_start": 1617895110.4237943, "env_id": "Warehouse-v0"}
r,l,t
18,100,8.72737
15,100,14.192522
14,100,20.069844
21,100,25.556363
20,100,31.427399
15,100,36.929031
19,100,42.764865
27,100,48.399792
31,100,54.377913
23,100,59.946727
30,100,65.777226
26,100,71.27917
31,100,77.18867
29,100,82.734097
29,100,88.585246
31,100,94.073346
29,100,99.966206
32,100,105.491887
32,100,111.407738
28,100,116.960146
31,100,122.849036
27,100,128.302781
22,100,134.190571
35,100,139.702367
26,100,145.643595
27,100,151.206122
33,100,157.067954
26,100,162.580035
27,100,168.53847
32,100,174.108419
42,100,180.005561
29,100,185.55085
35,100,191.502756
42,100,197.090854
42,100,203.01325
30,100,208.55642
27,100,214.42622
32,100,219.934412
34,100,225.752005
27,100,231.323107
29,100,237.229049
25,100,242.785317
33,100,248.601693
34,100,254.066774
32,100,259.946167
34,100,265.596574
39,100,271.575538
32,100,277.085977
37,100,282.940913
40,100,288.404482
38,100,294.278699
37,100,299.816882
32,100,305.744234
36,100,311.203203
28,100,317.07288
39,100,322.557636
38,100,328.372492
37,100,333.874563
33,100,339.743681
33,100,345.256422
32,100,351.158093
26,100,356.777087
27,100,362.739852
37,100,368.323772
36,100,374.190649
31,100,379.677733
38,100,385.483209
36,100,390.912806
42,100,396.781088
36,100,402.241219
30,100,408.136306
31,100,413.647588
36,100,419.468233
40,100,424.910259
40,100,430.739336
35,100,436.261113
31,100,442.097827
26,100,447.536052
32,100,453.348696
38,100,458.773162
37,100,464.578259
30,100,470.037142
36,100,475.893545
31,100,481.337618
39,100,487.169104
39,100,492.577075
37,100,498.441029
34,100,503.896827
33,100,509.746482
28,100,515.241407
33,100,521.097641
44,100,526.590734
37,100,532.370566
22,100,537.881714
40,100,543.690354
35,100,549.130235
53,100,554.959607
30,100,560.483568
45,100,566.342813
33,100,571.934049
32,100,577.722121
41,100,583.17367
34,100,588.972348
39,100,594.433247
38,100,600.346382
38,100,605.816277
33,100,611.597114
26,100,617.069907
37,100,622.91733
39,100,628.363443
32,100,634.173543
37,100,639.621368
37,100,645.447797
32,100,650.933661
36,100,656.756495
45,100,662.202512
35,100,668.092141
35,100,673.605772
39,100,679.575392
39,100,685.02736
32,100,690.868451
30,100,696.351345
38,100,702.18224
31,100,707.621369
35,100,713.427708
33,100,718.881528
33,100,724.688688
31,100,730.122925
40,100,735.95216
32,100,741.400939
39,100,747.209355
30,100,752.62706
38,100,758.462889
32,100,763.962118
35,100,769.793984
30,100,775.254756
31,100,781.070189
40,100,786.521806
43,100,792.332211
31,100,797.788011
45,100,803.66831
34,100,809.125896
