#{"t_start": 1617895110.174756, "env_id": "Warehouse-v0"}
r,l,t
3,100,8.974582
12,100,14.440115
18,100,20.312963
17,100,25.799274
25,100,31.669252
32,100,37.176314
21,100,43.011868
20,100,48.649389
22,100,54.623793
24,100,60.193011
35,100,66.023698
26,100,71.533476
17,100,77.432473
24,100,82.976417
27,100,88.831526
33,100,94.313842
34,100,100.207346
26,100,105.737828
39,100,111.655043
21,100,117.206396
32,100,123.093689
29,100,128.545641
29,100,134.444821
31,100,139.952541
29,100,145.891967
26,100,151.45429
30,100,157.31609
31,100,162.827241
24,100,168.785744
31,100,174.356676
28,100,180.252722
35,100,185.797758
33,100,191.750314
23,100,197.338169
26,100,203.262793
36,100,208.80378
36,100,214.675152
31,100,220.182594
32,100,225.998189
35,100,231.573159
25,100,237.474773
26,100,243.032704
37,100,248.847417
42,100,254.320199
33,100,260.197122
37,100,265.847864
39,100,271.822813
26,100,277.333285
36,100,283.18837
32,100,288.651736
27,100,294.525959
26,100,300.064112
33,100,305.991562
28,100,311.450735
42,100,317.326279
35,100,322.804484
32,100,328.619161
34,100,334.125775
35,100,339.989709
42,100,345.503852
38,100,351.405376
32,100,357.024364
30,100,362.987932
35,100,368.571121
25,100,374.432522
36,100,379.924743
37,100,385.735003
21,100,391.160119
35,100,397.02737
31,100,402.488966
40,100,408.381387
31,100,413.894952
42,100,419.715729
36,100,425.156398
36,100,430.986641
30,100,436.507756
29,100,442.347221
35,100,447.783447
38,100,453.59595
39,100,459.020734
27,100,464.833989
41,100,470.278023
34,100,476.140733
36,100,481.585789
34,100,487.407392
32,100,492.821373
31,100,498.688315
40,100,504.143478
34,100,509.994255
39,100,515.490374
26,100,521.344943
41,100,526.838044
33,100,532.617971
42,100,538.129141
31,100,543.940947
36,100,549.376796
36,100,555.206558
33,100,560.730852
36,100,566.590727
34,100,572.185065
30,100,577.969412
38,100,583.420339
29,100,589.219603
46,100,594.680428
29,100,600.592746
32,100,606.064543
32,100,611.843759
38,100,617.321162
41,100,623.170727
41,100,628.618403
36,100,634.42084
31,100,639.866525
28,100,645.693314
41,100,651.181751
41,100,657.003777
33,100,662.449883
29,100,668.338817
42,100,673.853419
36,100,679.822706
33,100,685.275327
29,100,691.117418
30,100,696.598635
31,100,702.430275
31,100,707.868021
25,100,713.678189
31,100,719.128055
40,100,724.936297
34,100,730.372844
36,100,736.19964
34,100,741.648221
41,100,747.454063
36,100,752.874844
42,100,758.709413
35,100,764.209602
36,100,770.040054
35,100,775.501309
31,100,781.328255
30,100,786.779191
43,100,792.579702
36,100,798.0352
34,100,803.915102
34,100,809.372287
33,100,815.157448
31,100,820.542317
43,100,826.371106
32,100,831.90289
37,100,837.824965
43,100,843.284709
39,100,849.091069
37,100,854.538443
40,100,860.365358
37,100,865.827754
33,100,871.651674
34,100,877.190409
35,100,883.014166
45,100,888.445784
38,100,894.260643
43,100,899.756695
38,100,905.567322
40,100,911.021055
29,100,916.867537
39,100,922.343467
38,100,928.182734
39,100,933.645589
35,100,939.42223
29,100,944.881114
25,100,950.713508
34,100,956.18581
35,100,962.018895
40,100,967.477188
32,100,973.274456
37,100,978.775693
36,100,984.734722
41,100,990.384858
35,100,996.217263
35,100,1001.743044
30,100,1007.661703
37,100,1013.122834
37,100,1018.95357
31,100,1024.404354
35,100,1030.218919
38,100,1035.729543
39,100,1041.544013
45,100,1046.979687
30,100,1052.799902
38,100,1058.218496
39,100,1064.012688
32,100,1069.484738
25,100,1075.318584
