#{"t_start": 1617871644.0409615, "env_id": "Warehouse-v0"}
r,l,t
11,100,10.704722
11,100,17.856498
21,100,25.403565
30,100,32.363076
36,100,39.809138
22,100,46.770376
23,100,54.260813
19,100,61.333719
24,100,68.829507
18,100,75.760693
28,100,83.13117
31,100,90.134666
18,100,97.518215
19,100,104.455088
27,100,111.892787
24,100,118.882601
26,100,126.410038
31,100,133.466443
35,100,140.969594
32,100,148.036267
36,100,155.535908
34,100,162.553261
32,100,170.061481
31,100,177.069109
23,100,184.552518
28,100,191.592496
31,100,199.014837
28,100,206.111014
44,100,213.758288
33,100,220.808458
30,100,228.315789
18,100,235.322474
34,100,242.721154
30,100,249.748601
35,100,257.165668
35,100,264.147803
29,100,271.638384
16,100,278.625053
32,100,286.05519
36,100,293.112852
23,100,300.611718
33,100,307.659668
30,100,315.063188
39,100,322.050193
30,100,329.470332
36,100,336.445322
39,100,343.879087
42,100,350.810488
38,100,358.267154
37,100,365.210963
36,100,372.599653
33,100,379.642252
33,100,387.143564
24,100,394.139634
27,100,401.569317
35,100,408.547956
34,100,415.953582
35,100,422.955117
36,100,430.422077
35,100,437.359239
34,100,444.753731
44,100,451.732473
37,100,459.226512
41,100,466.211706
30,100,473.673079
31,100,480.653049
34,100,488.103609
43,100,495.063828
43,100,502.456243
33,100,509.445661
37,100,517.058538
23,100,524.198037
34,100,531.65401
36,100,538.66908
44,100,546.13725
37,100,553.106118
38,100,560.551255
32,100,567.498015
36,100,574.882888
27,100,581.806597
37,100,589.280684
36,100,596.281489
37,100,603.629374
31,100,610.58172
38,100,618.033792
29,100,625.070354
35,100,632.495744
43,100,639.502929
36,100,647.009917
30,100,654.049136
29,100,661.513174
34,100,668.467766
31,100,675.858924
41,100,682.850278
38,100,690.33976
28,100,697.336649
42,100,704.817766
38,100,711.870742
41,100,719.323063
30,100,726.308656
39,100,733.710222
34,100,740.705231
36,100,748.10205
45,100,755.102654
32,100,762.572164
38,100,769.572376
34,100,777.005178
33,100,783.997492
37,100,791.489824
31,100,798.431416
31,100,805.882049
36,100,812.851243
28,100,820.426159
42,100,827.600317
36,100,835.089807
36,100,842.095764
37,100,849.521842
40,100,856.530948
42,100,863.993095
36,100,871.108991
37,100,878.859617
30,100,886.087165
33,100,893.835849
37,100,901.057881
37,100,908.717825
28,100,915.975195
38,100,923.644499
40,100,930.784789
37,100,938.394803
38,100,945.655608
42,100,953.374764
35,100,960.607548
31,100,968.19275
37,100,975.350288
35,100,983.057966
45,100,990.197412
37,100,997.887209
35,100,1005.072417
38,100,1012.713183
36,100,1019.88253
31,100,1027.499677
33,100,1034.672798
37,100,1042.335392
47,100,1049.5932
36,100,1057.253073
33,100,1064.473904
38,100,1072.12489
39,100,1079.319428
48,100,1086.99398
30,100,1094.226276
40,100,1101.889092
35,100,1109.135738
42,100,1116.847398
33,100,1123.997346
24,100,1131.866619
42,100,1139.261214
35,100,1146.962312
37,100,1154.212299
29,100,1161.897105
29,100,1169.072125
42,100,1176.824675
30,100,1184.133695
34,100,1191.843928
39,100,1199.144213
31,100,1206.85435
36,100,1214.051941
37,100,1221.745826
41,100,1228.903794
35,100,1236.4219
31,100,1243.450975
33,100,1250.925415
39,100,1257.953759
41,100,1265.359876
30,100,1272.454113
40,100,1280.205377
34,100,1287.420108
45,100,1295.049843
35,100,1302.229817
41,100,1309.987384
36,100,1317.228242
37,100,1324.931996
37,100,1332.146783
31,100,1339.749316
30,100,1346.990043
36,100,1354.67162
42,100,1361.892193
30,100,1369.547841
40,100,1376.827756
36,100,1384.653202
30,100,1392.011752
38,100,1399.622114
31,100,1406.933151
30,100,1414.699087
32,100,1422.005667
37,100,1429.774387
26,100,1437.023932
33,100,1445.162001
36,100,1452.734089
38,100,1460.762614
44,100,1468.434206
39,100,1476.495206
34,100,1484.064641
32,100,1491.88865
32,100,1499.256819
35,100,1507.151381
32,100,1514.479218
46,100,1522.078912
42,100,1529.236843
38,100,1536.889016
43,100,1543.986318
36,100,1551.545523
35,100,1558.680485
39,100,1566.12116
31,100,1573.110998
41,100,1580.612958
36,100,1587.643424
32,100,1595.12399
43,100,1602.189748
31,100,1609.824168
41,100,1617.172282
39,100,1624.854079
39,100,1632.010611
30,100,1639.756148
39,100,1647.045177
32,100,1654.770713
33,100,1662.044486
39,100,1669.740787
43,100,1677.004336
37,100,1684.719762
40,100,1692.012241
45,100,1699.649516
39,100,1706.935393
32,100,1714.855796
33,100,1722.121451
29,100,1729.932143
37,100,1737.597941
41,100,1745.721883
37,100,1753.367559
35,100,1761.261459
37,100,1768.56566
42,100,1776.360541
36,100,1783.670419
33,100,1791.489551
36,100,1798.840665
34,100,1806.725472
37,100,1814.09912
40,100,1821.881526
36,100,1829.189044
36,100,1836.984722
32,100,1844.39623
35,100,1852.226129
39,100,1859.479628
44,100,1867.237934
42,100,1874.55549
39,100,1882.443886
39,100,1889.724419
40,100,1897.501729
31,100,1904.85359
34,100,1912.647626
39,100,1919.970731
42,100,1927.742686
30,100,1935.049989
39,100,1942.851803
37,100,1950.109415
46,100,1957.887197
35,100,1965.135925
41,100,1972.985543
36,100,1980.381928
39,100,1988.154902
23,100,1995.577138
43,100,2003.486586
47,100,2010.880842
32,100,2018.704111
40,100,2026.045022
35,100,2033.791163
31,100,2041.292064
41,100,2049.236529
36,100,2056.746593
39,100,2065.094138
41,100,2073.17375
46,100,2081.591603
38,100,2089.110641
35,100,2097.06709
36,100,2104.435175
44,100,2112.192307
39,100,2119.424127
33,100,2127.084058
37,100,2134.351254
49,100,2142.120985
42,100,2149.389803
41,100,2157.125316
36,100,2164.416444
34,100,2172.161387
40,100,2179.390624
40,100,2187.079959
39,100,2194.301652
38,100,2202.033509
37,100,2209.338168
38,100,2217.030978
33,100,2224.238879
32,100,2232.006814
44,100,2239.300912
35,100,2246.999902
32,100,2254.243833
35,100,2262.016428
34,100,2269.299509
35,100,2277.110059
36,100,2284.414426
31,100,2292.163639
45,100,2299.374254
28,100,2307.080888
41,100,2314.354042
38,100,2322.074322
42,100,2329.402241
44,100,2337.283046
37,100,2344.579936
41,100,2352.477532
35,100,2359.756264
41,100,2367.545285
36,100,2374.874939
35,100,2382.86489
48,100,2390.258558
43,100,2398.072014
39,100,2405.480247
40,100,2413.317313
35,100,2420.549428
36,100,2428.575308
32,100,2436.134931
41,100,2444.12398
33,100,2451.316565
34,100,2459.102226
31,100,2466.203375
34,100,2473.718751
30,100,2480.714299
33,100,2488.19393
37,100,2495.267102
42,100,2502.788236
35,100,2509.861385
41,100,2517.323777
36,100,2524.420449
28,100,2532.055056
32,100,2539.31292
41,100,2547.018569
45,100,2554.187764
34,100,2561.669833
37,100,2568.838717
41,100,2576.357715
38,100,2583.424583
34,100,2590.987873
38,100,2598.325911
37,100,2606.05216
38,100,2613.311528
43,100,2621.080707
34,100,2628.308672
44,100,2636.037611
34,100,2643.026079
30,100,2650.495017
38,100,2657.832981
39,100,2665.594466
31,100,2672.865463
29,100,2680.458891
45,100,2687.714106
38,100,2695.299559
32,100,2702.50884
33,100,2709.958962
42,100,2717.194455
37,100,2724.974014
43,100,2732.275312
35,100,2739.999522
41,100,2747.335722
34,100,2755.241588
32,100,2762.543206
43,100,2770.199522
35,100,2777.650243
37,100,2785.437483
48,100,2792.761156
37,100,2800.499193
41,100,2807.779461
34,100,2815.527423
38,100,2823.005054
41,100,2830.592748
41,100,2837.813607
40,100,2845.20026
37,100,2852.136446
38,100,2859.636804
39,100,2866.738432
36,100,2874.410311
35,100,2881.659052
38,100,2889.177709
35,100,2896.466858
38,100,2904.237796
34,100,2911.465209
39,100,2919.039153
39,100,2926.248736
35,100,2934.024705
35,100,2941.165012
41,100,2948.729996
37,100,2955.930406
39,100,2963.643584
32,100,2970.857805
37,100,2978.524075
39,100,2985.772315
30,100,2993.410978
42,100,3000.781335
35,100,3008.476422
32,100,3015.611259
38,100,3023.27296
35,100,3030.534999
46,100,3038.252564
35,100,3045.489073
39,100,3053.161865
34,100,3060.449172
39,100,3068.129407
43,100,3075.361108
41,100,3082.984505
34,100,3090.172649
32,100,3097.853207
35,100,3105.031166
38,100,3112.722519
44,100,3119.877309
40,100,3127.558891
38,100,3134.824662
35,100,3142.525515
37,100,3149.693005
36,100,3157.322738
34,100,3164.509543
38,100,3172.167836
39,100,3179.312032
40,100,3186.934828
32,100,3194.091728
36,100,3201.703853
37,100,3208.862008
39,100,3216.500758
41,100,3223.841396
30,100,3231.500018
36,100,3238.723363
37,100,3246.433714
35,100,3253.66746
36,100,3261.347028
37,100,3268.655675
34,100,3276.263525
45,100,3283.485345
34,100,3291.194284
36,100,3298.507006
45,100,3306.144914
43,100,3313.443333
35,100,3321.108289
40,100,3328.307697
38,100,3335.94306
44,100,3343.110088
33,100,3350.829118
36,100,3358.054603
35,100,3365.716145
27,100,3372.923836
43,100,3380.652974
44,100,3387.874506
37,100,3395.639709
37,100,3402.809708
39,100,3410.445525
37,100,3417.575237
