#{"t_start": 1617871643.9156137, "env_id": "Warehouse-v0"}
r,l,t
10,100,10.835378
12,100,17.987909
21,100,25.539974
18,100,32.493749
22,100,39.939687
27,100,46.90086
23,100,54.392033
32,100,61.464009
22,100,68.960184
28,100,75.891147
20,100,83.261968
25,100,90.265955
28,100,97.649672
26,100,104.585813
25,100,112.029603
28,100,119.013387
32,100,126.543578
28,100,133.597247
33,100,141.102231
34,100,148.167025
41,100,155.667056
29,100,162.683494
32,100,170.192263
23,100,177.199223
35,100,184.682924
33,100,191.722017
28,100,199.145596
42,100,206.241521
37,100,213.892836
30,100,220.939294
33,100,228.44616
34,100,235.453085
27,100,242.856106
31,100,249.884261
23,100,257.296618
35,100,264.278141
29,100,271.768949
25,100,278.758311
37,100,286.184823
28,100,293.243757
32,100,300.74248
42,100,307.79032
32,100,315.1937
38,100,322.181513
36,100,329.600083
32,100,336.575853
35,100,344.009742
35,100,350.941049
34,100,358.39649
33,100,365.341849
31,100,372.72996
34,100,379.772861
27,100,387.273209
41,100,394.269284
34,100,401.700264
40,100,408.676256
31,100,416.083526
30,100,423.08624
35,100,430.554639
33,100,437.488039
33,100,444.884414
34,100,451.86372
35,100,459.356945
37,100,466.342272
39,100,473.804302
34,100,480.783698
31,100,488.232195
39,100,495.192294
37,100,502.58684
30,100,509.576072
31,100,517.187681
38,100,524.328522
32,100,531.790354
40,100,538.799936
40,100,546.264587
34,100,553.233462
33,100,560.680983
35,100,567.628482
30,100,575.012609
41,100,581.936879
38,100,589.411332
40,100,596.411996
38,100,603.763113
38,100,610.712215
39,100,618.164346
36,100,625.199769
40,100,632.623981
35,100,639.632472
36,100,647.140884
36,100,654.18039
36,100,661.644058
31,100,668.598284
28,100,675.98963
38,100,682.983612
39,100,690.470427
34,100,697.46728
38,100,704.952446
35,100,712.001094
35,100,719.453427
30,100,726.439008
39,100,733.840802
24,100,740.83436
46,100,748.2339
34,100,755.23331
38,100,762.702695
36,100,769.701752
31,100,777.136168
40,100,784.128095
31,100,791.620305
41,100,798.561891
36,100,806.012626
34,100,812.985477
38,100,820.556962
35,100,827.731153
37,100,835.221914
34,100,842.226209
45,100,849.651499
37,100,856.661458
36,100,864.12348
39,100,871.239488
39,100,878.990139
34,100,886.217789
39,100,893.967065
41,100,901.188262
32,100,908.848505
36,100,916.105675
35,100,923.775794
32,100,930.915558
40,100,938.525573
43,100,945.786582
34,100,953.505708
39,100,960.737906
41,100,968.323528
37,100,975.479884
41,100,983.188633
40,100,990.327541
32,100,998.018795
35,100,1005.20263
36,100,1012.84762
32,100,1020.015009
38,100,1027.630276
35,100,1034.802063
41,100,1042.465773
39,100,1049.723967
37,100,1057.383844
37,100,1064.604433
42,100,1072.255236
39,100,1079.449716
40,100,1087.123855
41,100,1094.356696
34,100,1102.02024
40,100,1109.266511
34,100,1116.978409
26,100,1124.12856
35,100,1131.997985
38,100,1139.39194
34,100,1147.093046
32,100,1154.342846
34,100,1162.027572
35,100,1169.202625
32,100,1176.961418
40,100,1184.264164
36,100,1191.97563
39,100,1199.274687
39,100,1206.992724
37,100,1214.182625
31,100,1221.876961
41,100,1229.035254
37,100,1236.552361
38,100,1243.581411
32,100,1251.055912
30,100,1258.084408
39,100,1265.49255
42,100,1272.585345
33,100,1280.347665
38,100,1287.536193
36,100,1295.184475
34,100,1302.360374
37,100,1310.118334
34,100,1317.364552
34,100,1325.063144
39,100,1332.276552
25,100,1339.88872
34,100,1347.120522
37,100,1354.802896
31,100,1362.023677
39,100,1369.678213
35,100,1376.958064
39,100,1384.783833
34,100,1392.142147
34,100,1399.754922
36,100,1407.063971
38,100,1414.830276
38,100,1422.139042
39,100,1429.905637
36,100,1437.154635
32,100,1445.291924
34,100,1452.864223
33,100,1460.90357
45,100,1468.565326
40,100,1476.626442
38,100,1484.195555
41,100,1492.030161
35,100,1499.395366
36,100,1507.282033
44,100,1514.61076
39,100,1522.209263
44,100,1529.367796
33,100,1537.019745
38,100,1544.117005
40,100,1551.676216
33,100,1558.810663
39,100,1566.257874
44,100,1573.240727
36,100,1580.744114
42,100,1587.77376
35,100,1595.254788
37,100,1602.318855
38,100,1609.954801
34,100,1617.302956
33,100,1624.983538
37,100,1632.141722
32,100,1639.887827
34,100,1647.175774
41,100,1654.900905
36,100,1662.175255
33,100,1669.872244
35,100,1677.133935
38,100,1684.854512
38,100,1692.141037
37,100,1699.780547
35,100,1707.064661
35,100,1714.994595
38,100,1722.252049
36,100,1730.071572
45,100,1737.72955
36,100,1745.851696
36,100,1753.49816
31,100,1761.392048
38,100,1768.695392
36,100,1776.49128
45,100,1783.80178
35,100,1791.620279
32,100,1798.971799
39,100,1806.856855
42,100,1814.229751
45,100,1822.012571
38,100,1829.319615
44,100,1837.116089
34,100,1844.5268
30,100,1852.352023
33,100,1859.609541
34,100,1867.371285
37,100,1874.685861
44,100,1882.574317
33,100,1889.855331
45,100,1897.631493
36,100,1904.983458
40,100,1912.778945
44,100,1920.102744
32,100,1927.873355
32,100,1935.180522
38,100,1942.985875
42,100,1950.240384
34,100,1958.01836
30,100,1965.274362
39,100,1973.116421
34,100,1980.51281
33,100,1988.28531
42,100,1995.708119
35,100,2003.617231
41,100,2011.01743
40,100,2018.836469
31,100,2026.175637
43,100,2033.92526
41,100,2041.431077
39,100,2049.374226
39,100,2056.877181
37,100,2065.224451
33,100,2073.305084
45,100,2081.72326
38,100,2089.240358
32,100,2097.198251
34,100,2104.564354
33,100,2112.323839
39,100,2119.55465
43,100,2127.214793
41,100,2134.482888
38,100,2142.251472
29,100,2149.520436
32,100,2157.254447
41,100,2164.544515
47,100,2172.29225
33,100,2179.5212
42,100,2187.211102
35,100,2194.432199
37,100,2202.163345
39,100,2209.468183
38,100,2217.162408
42,100,2224.368393
48,100,2232.137817
46,100,2239.431383
33,100,2247.129897
38,100,2254.374459
37,100,2262.146327
38,100,2269.430773
30,100,2277.240488
41,100,2284.545052
32,100,2292.29457
36,100,2299.503918
33,100,2307.211702
33,100,2314.484343
34,100,2322.20541
36,100,2329.534242
37,100,2337.413884
40,100,2344.710454
38,100,2352.60727
44,100,2359.887153
45,100,2367.675724
40,100,2375.006025
31,100,2382.994987
39,100,2390.388953
30,100,2398.202629
44,100,2405.609817
44,100,2413.447931
40,100,2420.680073
37,100,2428.706831
38,100,2436.266241
38,100,2444.264577
43,100,2451.452957
35,100,2459.23298
37,100,2466.333736
39,100,2473.850159
39,100,2480.844814
37,100,2488.326852
28,100,2495.399418
31,100,2502.920486
41,100,2509.991923
41,100,2517.454411
38,100,2524.550386
33,100,2532.185769
41,100,2539.442551
35,100,2547.148962
47,100,2554.318554
44,100,2561.800241
36,100,2568.966828
41,100,2576.488261
36,100,2583.555496
39,100,2591.119092
43,100,2598.455496
35,100,2606.182869
39,100,2613.44244
38,100,2621.211363
43,100,2628.433216
31,100,2636.168375
41,100,2643.156485
37,100,2650.626313
39,100,2657.965147
40,100,2665.709797
38,100,2672.996716
38,100,2680.589416
37,100,2687.844832
37,100,2695.428545
39,100,2702.639708
42,100,2710.089586
40,100,2717.32487
38,100,2725.105402
33,100,2732.405846
38,100,2740.130986
36,100,2747.466872
32,100,2755.371702
38,100,2762.672918
30,100,2770.329105
39,100,2777.78139
44,100,2785.568053
40,100,2792.900174
38,100,2800.629938
44,100,2807.90926
44,100,2815.658552
51,100,2823.135608
35,100,2830.723619
41,100,2837.943303
38,100,2845.329991
39,100,2852.265283
44,100,2859.767411
35,100,2866.868915
45,100,2874.541214
40,100,2881.786481
39,100,2889.30823
31,100,2896.595227
34,100,2904.368451
32,100,2911.595435
35,100,2919.175509
38,100,2926.379303
34,100,2934.15626
40,100,2941.295442
34,100,2948.861395
38,100,2956.061194
37,100,2963.772967
35,100,2970.989026
45,100,2978.654866
43,100,2985.903761
42,100,2993.541629
35,100,3000.912671
36,100,3008.613503
36,100,3015.741002
52,100,3023.409501
34,100,3030.67054
41,100,3038.383246
34,100,3045.61864
43,100,3053.292648
33,100,3060.579792
43,100,3068.260133
35,100,3075.491489
36,100,3083.112701
43,100,3090.302233
45,100,3097.98847
36,100,3105.161756
44,100,3112.85347
42,100,3120.008341
37,100,3127.689679
37,100,3134.952724
44,100,3142.656948
44,100,3149.824047
33,100,3157.45381
37,100,3164.640159
43,100,3172.298361
27,100,3179.442606
38,100,3187.065695
27,100,3194.222598
39,100,3201.835041
36,100,3208.990518
39,100,3216.629994
45,100,3223.971987
36,100,3231.630622
43,100,3238.854429
38,100,3246.564321
40,100,3253.7973
33,100,3261.477494
31,100,3268.786824
40,100,3276.391708
34,100,3283.614099
39,100,3291.325012
44,100,3298.637474
38,100,3306.276429
41,100,3313.573828
38,100,3321.238028
32,100,3328.437348
42,100,3336.072849
34,100,3343.240469
34,100,3350.965617
36,100,3358.184995
51,100,3365.847305
34,100,3373.055174
36,100,3380.781365
34,100,3388.004326
40,100,3395.770375
32,100,3402.941001
39,100,3410.575217
39,100,3417.705871
38,100,3425.421463
38,100,3432.693431
37,100,3440.370719
37,100,3447.490446
37,100,3455.103505
32,100,3462.294597
37,100,3469.963685
32,100,3477.167349
35,100,3484.575985
43,100,3491.633748
45,100,3499.267889
30,100,3506.423497
33,100,3514.03323
36,100,3521.169359
40,100,3528.912045
38,100,3536.101288
39,100,3543.815321
39,100,3551.086727
40,100,3558.790828
43,100,3566.060618
42,100,3573.717107
38,100,3580.929857
33,100,3588.626859
43,100,3595.799415
34,100,3603.364496
40,100,3610.336224
37,100,3618.004667
38,100,3625.3608
34,100,3633.119354
42,100,3640.267531
36,100,3647.942211
39,100,3655.220991
36,100,3662.939202
33,100,3670.160316
39,100,3677.770931
32,100,3685.01458
32,100,3692.680019
42,100,3699.859818
32,100,3707.519184
42,100,3714.801805
33,100,3722.463578
35,100,3729.584529
38,100,3737.246951
41,100,3744.408404
49,100,3752.081919
32,100,3759.268794
37,100,3766.935487
42,100,3774.043231
39,100,3781.758874
37,100,3789.042015
35,100,3796.674936
41,100,3803.82773
39,100,3811.393684
44,100,3818.403707
37,100,3825.897606
32,100,3832.823591
33,100,3840.367351
49,100,3847.598608
42,100,3855.357439
33,100,3862.641376
39,100,3870.388361
33,100,3877.656473
44,100,3885.474569
39,100,3892.768339
38,100,3900.508735
33,100,3907.705162
36,100,3915.375035
35,100,3922.648684
32,100,3930.39922
38,100,3937.690498
36,100,3945.364085
34,100,3952.669455
36,100,3960.268026
43,100,3967.44138
33,100,3975.130959
43,100,3982.326202
37,100,3990.122162
28,100,3997.384574
42,100,4005.054313
34,100,4012.260569
31,100,4019.98689
42,100,4027.259305
38,100,4034.96465
32,100,4042.134267
41,100,4049.810261
29,100,4057.040572
35,100,4064.690442
44,100,4071.931403
36,100,4079.673033
36,100,4086.90882
35,100,4094.546971
35,100,4101.732472
38,100,4109.458327
43,100,4116.702457
33,100,4124.396217
40,100,4131.632922
35,100,4139.268926
44,100,4146.467054
39,100,4154.24511
42,100,4161.416248
28,100,4169.005569
34,100,4176.169387
30,100,4184.068657
45,100,4191.387776
33,100,4199.174908
31,100,4206.428798
38,100,4214.109177
42,100,4221.343306
43,100,4228.999114
33,100,4236.187472
33,100,4243.895252
36,100,4251.24983
43,100,4258.943559
40,100,4266.147188
44,100,4273.848512
42,100,4281.057877
40,100,4288.727035
43,100,4295.964012
40,100,4303.617334
33,100,4310.899869
39,100,4318.640501
33,100,4325.968364
37,100,4333.709093
40,100,4340.897979
47,100,4348.668207
42,100,4355.88899
35,100,4363.577083
42,100,4370.789963
39,100,4378.449924
29,100,4385.870106
43,100,4393.591763
43,100,4400.770291
42,100,4408.451018
38,100,4415.751504
42,100,4423.486211
37,100,4430.777165
38,100,4438.589589
36,100,4445.838413
39,100,4453.612559
41,100,4460.821315
38,100,4468.481826
30,100,4475.578133
43,100,4483.166571
42,100,4490.405637
36,100,4497.850448
30,100,4504.958999
41,100,4512.613111
28,100,4519.930981
31,100,4527.671762
38,100,4534.936104
35,100,4542.660675
40,100,4549.882564
38,100,4557.758929
48,100,4565.183073
30,100,4572.912818
38,100,4580.150948
41,100,4587.878471
39,100,4595.208422
46,100,4602.991744
41,100,4610.252523
36,100,4618.069474
36,100,4625.315674
34,100,4633.0753
37,100,4640.365702
39,100,4648.214187
42,100,4655.503807
33,100,4663.257531
46,100,4670.516987
40,100,4678.313926
38,100,4685.632274
33,100,4693.391258
37,100,4700.682737
