#{"t_start": 1617871644.3643806, "env_id": "Warehouse-v0"}
r,l,t
8,100,10.387159
14,100,17.54014
24,100,25.089517
19,100,32.045959
14,100,39.491768
35,100,46.452114
21,100,53.944186
25,100,61.016084
32,100,68.512281
24,100,75.442318
22,100,82.814131
26,100,89.813969
23,100,97.197526
29,100,104.137948
30,100,111.573115
26,100,118.566227
27,100,126.091148
29,100,133.149367
26,100,140.649832
34,100,147.719163
36,100,155.219337
36,100,162.2363
24,100,169.744376
27,100,176.751187
26,100,184.235897
24,100,191.274833
24,100,198.697813
23,100,205.793607
26,100,213.443291
30,100,220.491446
33,100,227.999565
38,100,235.00519
27,100,242.408242
39,100,249.426305
29,100,256.848797
31,100,263.830247
36,100,271.320203
28,100,278.308187
38,100,285.7377
35,100,292.795873
29,100,300.294612
33,100,307.342412
40,100,314.747166
34,100,321.73371
40,100,329.152857
40,100,336.127962
31,100,343.561838
42,100,350.493151
41,100,357.948165
31,100,364.89598
39,100,372.282443
35,100,379.324952
32,100,386.826002
39,100,393.823406
30,100,401.252031
32,100,408.231094
31,100,415.636671
32,100,422.638371
39,100,430.103577
33,100,437.048593
33,100,444.436611
35,100,451.420745
32,100,458.909896
36,100,465.894336
35,100,473.356712
38,100,480.334945
32,100,487.784165
38,100,494.744018
38,100,502.138964
27,100,509.128166
29,100,516.746317
33,100,523.880605
37,100,531.336453
33,100,538.352046
34,100,545.816894
39,100,552.785541
30,100,560.233785
31,100,567.180585
33,100,574.565577
30,100,581.489012
37,100,588.963309
32,100,595.96408
35,100,603.312793
29,100,610.264279
38,100,617.716457
34,100,624.756723
33,100,632.176949
29,100,639.185158
38,100,646.693155
39,100,653.730328
38,100,661.193441
30,100,668.150372
34,100,675.541713
38,100,682.531268
42,100,690.022515
39,100,697.019392
27,100,704.502184
32,100,711.55318
31,100,719.00663
37,100,725.990242
39,100,733.392908
32,100,740.387126
41,100,747.783723
39,100,754.785327
31,100,762.259381
32,100,769.254992
40,100,776.688314
34,100,783.681048
30,100,791.1724
32,100,798.113162
38,100,805.571765
36,100,812.537081
33,100,820.109087
36,100,827.283255
46,100,834.77782
39,100,841.778288
38,100,849.204315
33,100,856.213539
44,100,863.675725
39,100,870.791616
28,100,878.542367
35,100,885.769935
32,100,893.519307
33,100,900.740366
33,100,908.400509
32,100,915.657806
36,100,923.328011
44,100,930.467696
46,100,938.077701
42,100,945.337832
31,100,953.057961
33,100,960.290035
33,100,967.875646
44,100,975.036084
39,100,982.742788
29,100,989.878886
38,100,997.571068
38,100,1004.755489
35,100,1012.392912
37,100,1019.568121
34,100,1027.182384
32,100,1034.354242
36,100,1042.017898
35,100,1049.276008
36,100,1056.936005
37,100,1064.156544
36,100,1071.814756
30,100,1079.001782
37,100,1086.676921
34,100,1093.907965
46,100,1101.572468
35,100,1108.818598
41,100,1116.530651
36,100,1123.680789
40,100,1131.550235
41,100,1138.951077
35,100,1146.64432
34,100,1153.894953
41,100,1161.580735
35,100,1168.754728
38,100,1176.511778
39,100,1183.816263
42,100,1191.527925
42,100,1198.826774
32,100,1206.545839
32,100,1213.734732
40,100,1221.429198
36,100,1228.587523
39,100,1236.10447
33,100,1243.132645
37,100,1250.607913
46,100,1257.636652
39,100,1265.043547
36,100,1272.137449
44,100,1279.887682
39,100,1287.089038
41,100,1294.734965
34,100,1301.911617
35,100,1309.670581
35,100,1316.909596
43,100,1324.615312
39,100,1331.836345
33,100,1339.430823
34,100,1346.673383
41,100,1354.355141
39,100,1361.575896
40,100,1369.230202
39,100,1376.510976
40,100,1384.337028
36,100,1391.694218
35,100,1399.30619
42,100,1406.616113
