#{"t_start": 1617871643.8835857, "env_id": "Warehouse-v0"}
r,l,t
9,100,10.865179
16,100,18.016921
25,100,25.571166
24,100,32.52309
25,100,39.969126
13,100,46.930344
24,100,54.420948
21,100,61.492848
21,100,68.989556
32,100,75.919823
36,100,83.291297
29,100,90.297237
29,100,97.677028
19,100,104.615197
28,100,112.052857
25,100,119.042764
23,100,126.570094
26,100,133.626645
24,100,141.129652
38,100,148.196388
40,100,155.696002
31,100,162.713018
27,100,170.221605
24,100,177.227483
29,100,184.71168
26,100,191.753751
30,100,199.174991
28,100,206.271127
31,100,213.918975
28,100,220.968529
30,100,228.47479
34,100,235.482487
41,100,242.883811
33,100,249.909033
34,100,257.325914
26,100,264.306927
26,100,271.798379
36,100,278.786989
36,100,286.215247
31,100,293.272914
39,100,300.771842
27,100,307.819754
26,100,315.223203
32,100,322.210674
31,100,329.629458
36,100,336.605308
46,100,344.03907
28,100,350.970508
32,100,358.426988
29,100,365.370845
34,100,372.760142
36,100,379.802288
36,100,387.303521
44,100,394.300332
27,100,401.729395
36,100,408.716562
34,100,416.113756
33,100,423.11541
35,100,430.581825
33,100,437.519167
32,100,444.914554
43,100,451.894213
38,100,459.386603
35,100,466.371706
41,100,473.833093
37,100,480.813045
26,100,488.273584
33,100,495.225045
40,100,502.616273
27,100,509.60555
30,100,517.227636
29,100,524.35801
39,100,531.813957
45,100,538.829256
41,100,546.294763
38,100,553.26295
31,100,560.711263
43,100,567.658007
34,100,575.04198
35,100,581.965483
26,100,589.440284
39,100,596.441472
40,100,603.791039
48,100,610.741694
38,100,618.193781
33,100,625.229552
30,100,632.657898
34,100,639.662481
36,100,647.170092
35,100,654.20926
28,100,661.683413
39,100,668.627734
30,100,676.019006
36,100,683.01023
29,100,690.498963
25,100,697.496687
33,100,704.977016
41,100,712.03143
30,100,719.484362
29,100,726.468487
36,100,733.870222
36,100,740.863533
35,100,748.262103
40,100,755.262564
37,100,762.731403
38,100,769.732842
39,100,777.16545
39,100,784.157438
30,100,791.64977
34,100,798.591355
28,100,806.042183
34,100,813.01197
43,100,820.586378
38,100,827.760505
39,100,835.248964
42,100,842.254917
39,100,849.681805
42,100,856.690935
44,100,864.152292
38,100,871.268983
35,100,879.020103
35,100,886.247163
37,100,893.996022
38,100,901.216925
34,100,908.878054
38,100,916.135202
34,100,923.804844
31,100,930.943923
27,100,938.5549
38,100,945.815773
30,100,953.534921
30,100,960.767517
37,100,968.352863
44,100,975.510226
32,100,983.218038
39,100,990.356466
37,100,998.047697
38,100,1005.232071
35,100,1012.882399
26,100,1020.042674
44,100,1027.659576
36,100,1034.832133
40,100,1042.495926
31,100,1049.753295
37,100,1057.413124
38,100,1064.633883
32,100,1072.284845
35,100,1079.47935
23,100,1087.154081
26,100,1094.385462
37,100,1102.04935
34,100,1109.295748
37,100,1117.007631
41,100,1124.157734
38,100,1132.027022
40,100,1139.42132
36,100,1147.121537
46,100,1154.372284
33,100,1162.057586
45,100,1169.23216
43,100,1176.984214
41,100,1184.292828
44,100,1192.004426
40,100,1199.303383
25,100,1207.014883
39,100,1214.21189
35,100,1221.906113
32,100,1229.064124
35,100,1236.58183
41,100,1243.610886
42,100,1251.085333
46,100,1258.113818
38,100,1265.519932
43,100,1272.614456
40,100,1280.374185
41,100,1287.577869
29,100,1295.219438
30,100,1302.38977
38,100,1310.147409
40,100,1317.388345
40,100,1325.092333
33,100,1332.306013
38,100,1339.9095
34,100,1347.149922
34,100,1354.831937
32,100,1362.051754
42,100,1369.707759
33,100,1376.9885
34,100,1384.81374
28,100,1392.171653
43,100,1399.781544
27,100,1407.09329
40,100,1414.85934
35,100,1422.165696
30,100,1429.934831
34,100,1437.183973
32,100,1445.32221
44,100,1452.893446
38,100,1460.923255
36,100,1468.594523
35,100,1476.655429
41,100,1484.224898
42,100,1492.057513
37,100,1499.417052
34,100,1507.311255
38,100,1514.639245
37,100,1522.240948
39,100,1529.396955
36,100,1537.049109
40,100,1544.146353
37,100,1551.705547
40,100,1558.840235
40,100,1566.281053
39,100,1573.270975
34,100,1580.773263
38,100,1587.802523
29,100,1595.284218
43,100,1602.357431
44,100,1609.984231
37,100,1617.332306
30,100,1625.013314
37,100,1632.170561
44,100,1639.916563
41,100,1647.20513
35,100,1654.931023
38,100,1662.204572
46,100,1669.901264
45,100,1677.16354
32,100,1684.890002
42,100,1692.171906
36,100,1699.809711
37,100,1707.094514
29,100,1715.016273
47,100,1722.281431
42,100,1730.101431
43,100,1737.758522
31,100,1745.880433
40,100,1753.527589
36,100,1761.421469
30,100,1768.725612
38,100,1776.520649
44,100,1783.830887
40,100,1791.64878
37,100,1799.001065
33,100,1806.883934
36,100,1814.259113
39,100,1822.039936
42,100,1829.349064
41,100,1837.144802
33,100,1844.556278
29,100,1852.380479
39,100,1859.639743
30,100,1867.396995
44,100,1874.713789
41,100,1882.603039
33,100,1889.884999
43,100,1897.660852
35,100,1905.016031
38,100,1912.807479
40,100,1920.130921
41,100,1927.903309
37,100,1935.210457
39,100,1943.012036
41,100,1950.269406
41,100,1958.04749
33,100,1965.295883
34,100,1973.143962
40,100,1980.542101
38,100,1988.314887
31,100,1995.737351
42,100,2003.646555
39,100,2011.041383
39,100,2018.86452
35,100,2026.205035
31,100,2033.951397
41,100,2041.46095
38,100,2049.40626
40,100,2056.905059
40,100,2065.256421
29,100,2073.335004
33,100,2081.752049
38,100,2089.270569
33,100,2097.227376
32,100,2104.598185
35,100,2112.353096
33,100,2119.584122
35,100,2127.244129
48,100,2134.512326
38,100,2142.280998
38,100,2149.549897
49,100,2157.285546
28,100,2164.586328
38,100,2172.32146
42,100,2179.550662
28,100,2187.239907
40,100,2194.460836
46,100,2202.193623
27,100,2209.502498
45,100,2217.19095
41,100,2224.399447
39,100,2232.167154
43,100,2239.460818
39,100,2247.160054
38,100,2254.403853
36,100,2262.175501
31,100,2269.459994
32,100,2277.269912
38,100,2284.574441
39,100,2292.323846
34,100,2299.533441
33,100,2307.240805
35,100,2314.513913
33,100,2322.234593
32,100,2329.562224
41,100,2337.443331
33,100,2344.739103
38,100,2352.637681
28,100,2359.916567
31,100,2367.70529
38,100,2375.035277
38,100,2383.024299
36,100,2390.418253
41,100,2398.231178
39,100,2405.639414
42,100,2413.477297
35,100,2420.709385
36,100,2428.735785
32,100,2436.295208
39,100,2444.285341
35,100,2451.477512
39,100,2459.262257
30,100,2466.36332
37,100,2473.878836
44,100,2480.874285
34,100,2488.354142
33,100,2495.4254
40,100,2502.948442
37,100,2510.020639
41,100,2517.483827
34,100,2524.580621
27,100,2532.215062
35,100,2539.47284
45,100,2547.178685
36,100,2554.347641
42,100,2561.828082
37,100,2569.006441
43,100,2576.517741
39,100,2583.584766
46,100,2591.148174
31,100,2598.485794
44,100,2606.212241
45,100,2613.471781
34,100,2621.240803
34,100,2628.46162
43,100,2636.197674
37,100,2643.186002
29,100,2650.655363
38,100,2657.993442
40,100,2665.739943
40,100,2673.025805
33,100,2680.618884
38,100,2687.874107
33,100,2695.463016
41,100,2702.669089
40,100,2710.118975
36,100,2717.354354
30,100,2725.136246
40,100,2732.435272
41,100,2740.159831
41,100,2747.496016
37,100,2755.401849
33,100,2762.702384
40,100,2770.363299
30,100,2777.810531
37,100,2785.597654
40,100,2792.920583
38,100,2800.659368
34,100,2807.938607
35,100,2815.687645
41,100,2823.1654
43,100,2830.752916
43,100,2837.972759
45,100,2845.36027
37,100,2852.296441
37,100,2859.799943
31,100,2866.897563
32,100,2874.572216
33,100,2881.822637
38,100,2889.337679
40,100,2896.624399
36,100,2904.397831
32,100,2911.624301
29,100,2919.208658
33,100,2926.408725
38,100,2934.185023
32,100,2941.324928
43,100,2948.890328
44,100,2956.090469
43,100,2963.804435
36,100,2971.01814
35,100,2978.6841
44,100,2985.932481
34,100,2993.571015
37,100,3000.94179
43,100,3008.645118
35,100,3015.772033
39,100,3023.434985
34,100,3030.694973
33,100,3038.412619
30,100,3045.648195
29,100,3053.321896
43,100,3060.609106
34,100,3068.289473
38,100,3075.521049
44,100,3083.149146
40,100,3090.332525
35,100,3098.013761
36,100,3105.191297
40,100,3112.882645
48,100,3120.039076
48,100,3127.719036
37,100,3134.995398
39,100,3142.686359
43,100,3149.85342
41,100,3157.48307
33,100,3164.66982
40,100,3172.327805
39,100,3179.472041
42,100,3187.093151
34,100,3194.251834
45,100,3201.863167
35,100,3209.02634
42,100,3216.660942
37,100,3224.001967
31,100,3231.660024
45,100,3238.883607
43,100,3246.593667
39,100,3253.826723
35,100,3261.507001
33,100,3268.815951
36,100,3276.427992
40,100,3283.647913
37,100,3291.35442
38,100,3298.666906
41,100,3306.305796
39,100,3313.602454
34,100,3321.268368
34,100,3328.466844
39,100,3336.103112
40,100,3343.269954
37,100,3350.998624
39,100,3358.214487
34,100,3365.875571
41,100,3373.084284
46,100,3380.818102
37,100,3388.034508
30,100,3395.803241
37,100,3402.970018
41,100,3410.604735
37,100,3417.73528
33,100,3425.448587
36,100,3432.723027
43,100,3440.399997
41,100,3447.5208
37,100,3455.132988
38,100,3462.324109
38,100,3469.992605
39,100,3477.192221
36,100,3484.605312
39,100,3491.67006
28,100,3499.297218
36,100,3506.452987
30,100,3514.071159
29,100,3521.198835
35,100,3528.94158
29,100,3536.13063
30,100,3543.844391
36,100,3551.115718
31,100,3558.819994
32,100,3566.089874
36,100,3573.754603
39,100,3580.959001
36,100,3588.655436
36,100,3595.827723
34,100,3603.393504
29,100,3610.3657
38,100,3618.035347
42,100,3625.390383
41,100,3633.150849
43,100,3640.297935
41,100,3647.970341
38,100,3655.249917
34,100,3662.966358
38,100,3670.189817
41,100,3677.793707
46,100,3685.040888
38,100,3692.709168
38,100,3699.891677
40,100,3707.547873
35,100,3714.83006
36,100,3722.493842
39,100,3729.614017
36,100,3737.27634
37,100,3744.437095
39,100,3752.111042
31,100,3759.298323
32,100,3766.957917
31,100,3774.07232
28,100,3781.788913
39,100,3789.071112
31,100,3796.705173
44,100,3803.856276
34,100,3811.423128
40,100,3818.434781
30,100,3825.926908
27,100,3832.853086
35,100,3840.396805
33,100,3847.628963
39,100,3855.392901
35,100,3862.670731
37,100,3870.41777
42,100,3877.68587
40,100,3885.503891
35,100,3892.797544
36,100,3900.539196
41,100,3907.73546
33,100,3915.404871
43,100,3922.677874
44,100,3930.420244
33,100,3937.720017
36,100,3945.393561
40,100,3952.697862
36,100,3960.297511
36,100,3967.470753
35,100,3975.160213
45,100,3982.355453
41,100,3990.152247
36,100,3997.413893
34,100,4005.083348
41,100,4012.289817
43,100,4020.021909
39,100,4027.287948
37,100,4034.994715
39,100,4042.164028
49,100,4049.839495
35,100,4057.062036
36,100,4064.718857
38,100,4071.962591
45,100,4079.70866
32,100,4086.94075
43,100,4094.578071
38,100,4101.754073
31,100,4109.487746
31,100,4116.731875
40,100,4124.425639
36,100,4131.661581
37,100,4139.299119
45,100,4146.497366
31,100,4154.274187
44,100,4161.445484
37,100,4169.034379
27,100,4176.19876
33,100,4184.0979
32,100,4191.417254
39,100,4199.20432
39,100,4206.458504
36,100,4214.137833
40,100,4221.373538
34,100,4229.028582
41,100,4236.217024
30,100,4243.924242
35,100,4251.278993
40,100,4258.972605
36,100,4266.176736
41,100,4273.878591
32,100,4281.087669
40,100,4288.765527
50,100,4296.001352
37,100,4303.644738
36,100,4310.928953
31,100,4318.669858
42,100,4326.008636
35,100,4333.738499
42,100,4340.927335
33,100,4348.697527
37,100,4355.919215
32,100,4363.606135
40,100,4370.819284
32,100,4378.479319
36,100,4385.899209
39,100,4393.621104
41,100,4400.799352
40,100,4408.480445
45,100,4415.779965
34,100,4423.515667
38,100,4430.808116
40,100,4438.618914
35,100,4445.867567
38,100,4453.64192
33,100,4460.850306
36,100,4468.514486
36,100,4475.609137
44,100,4483.1959
39,100,4490.435
33,100,4497.879859
40,100,4504.989312
42,100,4512.642524
39,100,4519.96007
40,100,4527.709522
39,100,4534.965014
37,100,4542.690892
42,100,4549.910953
42,100,4557.787975
34,100,4565.215822
36,100,4572.942297
36,100,4580.180243
36,100,4587.907522
34,100,4595.238617
44,100,4603.020758
38,100,4610.280597
36,100,4618.098711
37,100,4625.345099
28,100,4633.105437
39,100,4640.395179
41,100,4648.243516
40,100,4655.532618
31,100,4663.28734
34,100,4670.5472
40,100,4678.343403
48,100,4685.660015
39,100,4693.420675
34,100,4700.712092
37,100,4708.345944
36,100,4715.447266
27,100,4722.94146
37,100,4729.930983
35,100,4737.363062
34,100,4744.44973
46,100,4751.985904
42,100,4759.050649
