#{"t_start": 1617871644.7072983, "env_id": "Warehouse-v0"}
r,l,t
10,100,10.051244
11,100,17.202235
19,100,24.746857
16,100,31.709256
30,100,39.154317
29,100,46.115685
24,100,53.60793
25,100,60.679869
26,100,68.17536
30,100,75.105965
29,100,82.476688
31,100,89.475946
30,100,96.8623
23,100,103.800304
28,100,111.2338
28,100,118.225613
33,100,125.754825
31,100,132.810098
33,100,140.314983
14,100,147.381604
32,100,154.881167
34,100,161.895338
28,100,169.406855
31,100,176.414828
19,100,183.8973
38,100,190.937033
30,100,198.356146
28,100,205.455129
26,100,213.101187
29,100,220.153144
21,100,227.661022
37,100,234.66931
24,100,242.071361
27,100,249.088979
40,100,256.511621
40,100,263.493767
34,100,270.983298
28,100,277.969636
34,100,285.398854
33,100,292.457356
32,100,299.956103
30,100,307.005483
21,100,314.407076
37,100,321.39725
35,100,328.815188
33,100,335.790084
36,100,343.224353
26,100,350.155518
37,100,357.610866
35,100,364.552318
39,100,371.943928
34,100,378.987144
34,100,386.487431
25,100,393.483486
38,100,400.914643
37,100,407.888652
37,100,415.296531
38,100,422.298125
31,100,429.764894
27,100,436.700897
37,100,444.100466
32,100,451.070004
38,100,458.572137
37,100,465.556979
29,100,473.016468
30,100,479.997219
24,100,487.444746
30,100,494.406893
34,100,501.798043
32,100,508.790319
34,100,516.399354
28,100,523.542813
29,100,530.995733
35,100,538.014076
33,100,545.48014
36,100,552.447673
36,100,559.895772
38,100,566.842639
37,100,574.227892
31,100,581.150462
40,100,588.625488
33,100,595.626229
35,100,602.970543
29,100,609.925602
39,100,617.377176
38,100,624.415203
31,100,631.841328
36,100,638.847878
34,100,646.357088
37,100,653.393271
31,100,660.854943
37,100,667.812556
32,100,675.204322
35,100,682.195021
39,100,689.6848
40,100,696.682712
33,100,704.15987
35,100,711.214905
36,100,718.670694
34,100,725.652584
38,100,733.055175
38,100,740.048771
36,100,747.448109
34,100,754.449742
45,100,761.913072
39,100,768.915252
37,100,776.353224
36,100,783.344281
35,100,790.835319
39,100,797.778323
39,100,805.227819
31,100,812.203363
28,100,819.771638
44,100,826.945639
42,100,834.433187
41,100,841.441249
36,100,848.865971
41,100,855.875762
44,100,863.337023
36,100,870.453936
33,100,878.208715
31,100,885.429821
35,100,893.182234
43,100,900.402689
36,100,908.06429
41,100,915.320731
38,100,922.990756
39,100,930.130162
39,100,937.738362
35,100,945.001339
46,100,952.719845
38,100,959.954557
32,100,967.538704
36,100,974.695154
32,100,982.399813
34,100,989.539542
36,100,997.234525
36,100,1004.41885
34,100,1012.057813
38,100,1019.236521
36,100,1026.843739
39,100,1034.017735
50,100,1041.680785
38,100,1048.937532
35,100,1056.60074
37,100,1063.818791
30,100,1071.469089
39,100,1078.663056
