#{"t_start": 1617871644.5525393, "env_id": "Warehouse-v0"}
r,l,t
14,100,10.20385
22,100,17.354997
19,100,24.898841
19,100,31.861422
22,100,39.305428
24,100,46.266457
23,100,53.75875
28,100,60.830506
22,100,68.326762
18,100,75.258214
30,100,82.628718
25,100,89.628324
30,100,97.014169
26,100,103.95241
37,100,111.385964
25,100,118.380909
36,100,125.90643
22,100,132.967592
31,100,140.468301
30,100,147.532555
33,100,155.033961
25,100,162.048868
25,100,169.55797
30,100,176.564543
24,100,184.049479
32,100,191.090047
36,100,198.511314
36,100,205.607933
34,100,213.258922
34,100,220.309293
31,100,227.812651
33,100,234.820123
35,100,242.223614
28,100,249.240686
37,100,256.663497
32,100,263.644944
37,100,271.135446
36,100,278.127811
35,100,285.551973
31,100,292.611094
30,100,300.109973
33,100,307.157666
39,100,314.556956
37,100,321.548366
36,100,328.968116
38,100,335.942397
37,100,343.376824
33,100,350.306808
33,100,357.764828
33,100,364.70564
35,100,372.096936
30,100,379.13937
31,100,386.640064
25,100,393.635932
29,100,401.066313
34,100,408.04221
40,100,415.456488
34,100,422.456673
30,100,429.919517
34,100,436.858169
32,100,444.252387
29,100,451.227366
34,100,458.723504
35,100,465.708975
38,100,473.169651
31,100,480.150143
31,100,487.599078
31,100,494.559137
40,100,501.957579
34,100,508.942554
38,100,516.55771
33,100,523.695007
41,100,531.154838
37,100,538.16793
33,100,545.633576
44,100,552.599911
31,100,560.048766
40,100,566.995654
45,100,574.380028
41,100,581.301848
39,100,588.77758
36,100,595.778534
37,100,603.122462
45,100,610.078669
35,100,617.530937
34,100,624.563323
31,100,631.993315
37,100,638.999325
40,100,646.507876
37,100,653.544769
30,100,661.012574
36,100,667.964769
36,100,675.356916
35,100,682.347407
39,100,689.83692
32,100,696.833133
35,100,704.312021
39,100,711.366815
38,100,718.821495
34,100,725.808861
35,100,733.20736
37,100,740.202062
34,100,747.598463
31,100,754.599055
33,100,762.068589
36,100,769.070351
40,100,776.503488
36,100,783.494608
38,100,790.987501
32,100,797.928632
37,100,805.378666
35,100,812.359157
36,100,819.922948
40,100,827.09775
43,100,834.585295
33,100,841.592698
33,100,849.01793
39,100,856.027177
36,100,863.491631
39,100,870.60609
39,100,878.358543
32,100,885.588555
37,100,893.334167
38,100,900.55484
39,100,908.216181
43,100,915.471896
29,100,923.142615
35,100,930.282172
38,100,937.896589
31,100,945.158053
30,100,952.872536
40,100,960.105306
33,100,967.688462
29,100,974.845486
32,100,982.559956
35,100,989.693495
36,100,997.386097
31,100,1004.572471
32,100,1012.208915
36,100,1019.3866
39,100,1026.99643
37,100,1034.171434
37,100,1041.833498
38,100,1049.091173
38,100,1056.750512
39,100,1063.970968
37,100,1071.620939
35,100,1078.815761
42,100,1086.49132
31,100,1093.723627
39,100,1101.390033
30,100,1108.632963
40,100,1116.345487
38,100,1123.495329
37,100,1131.365006
34,100,1138.762278
27,100,1146.458075
37,100,1153.709373
41,100,1161.396531
35,100,1168.569764
42,100,1176.321574
36,100,1183.629894
33,100,1191.344696
31,100,1198.644474
34,100,1206.354008
36,100,1213.546739
40,100,1221.242147
35,100,1228.402501
33,100,1235.919349
34,100,1242.946922
41,100,1250.421722
36,100,1257.45542
44,100,1264.859179
50,100,1271.952157
33,100,1279.701802
37,100,1286.902091
36,100,1294.542966
39,100,1301.729323
36,100,1309.485083
35,100,1316.736226
45,100,1324.430003
30,100,1331.6426
34,100,1339.24929
28,100,1346.487019
44,100,1354.170653
42,100,1361.39176
43,100,1369.043522
34,100,1376.325279
31,100,1384.153023
43,100,1391.509238
34,100,1399.123381
34,100,1406.43071
26,100,1414.196255
36,100,1421.505799
46,100,1429.273962
48,100,1436.522814
30,100,1444.65774
38,100,1452.23092
45,100,1460.260738
35,100,1467.932309
40,100,1475.99422
42,100,1483.563287
39,100,1491.397012
43,100,1498.753953
39,100,1506.6491
33,100,1513.973118
39,100,1521.57712
41,100,1528.739624
42,100,1536.386419
42,100,1543.481967
42,100,1551.042624
40,100,1558.176088
34,100,1565.615304
44,100,1572.608463
31,100,1580.110922
42,100,1587.141032
28,100,1594.623663
41,100,1601.687281
40,100,1609.320518
44,100,1616.676219
33,100,1624.355614
37,100,1631.506992
37,100,1639.255016
33,100,1646.541517
41,100,1654.267135
41,100,1661.546768
42,100,1669.239311
33,100,1676.50242
35,100,1684.218456
35,100,1691.508698
38,100,1699.147461
39,100,1706.428477
34,100,1714.353132
42,100,1721.616956
30,100,1729.425861
37,100,1737.096611
34,100,1745.219479
35,100,1752.864733
34,100,1760.758561
40,100,1768.062835
29,100,1775.857496
38,100,1783.168705
39,100,1790.984484
27,100,1798.339275
44,100,1806.221207
36,100,1813.596326
33,100,1821.379864
40,100,1828.685936
42,100,1836.481317
34,100,1843.89329
43,100,1851.725333
39,100,1858.975963
42,100,1866.729256
33,100,1874.059792
33,100,1881.940158
34,100,1889.221901
34,100,1896.997432
33,100,1904.351465
32,100,1912.147088
29,100,1919.47011
42,100,1927.242403
43,100,1934.547221
38,100,1942.354051
43,100,1949.606243
38,100,1957.386872
36,100,1964.631099
39,100,1972.483114
40,100,1979.879356
32,100,1987.651983
40,100,1995.074813
34,100,2002.984887
39,100,2010.377082
41,100,2018.208123
41,100,2025.544921
33,100,2033.289962
33,100,2040.79002
26,100,2048.730658
42,100,2056.242366
30,100,2064.593558
32,100,2072.67668
37,100,2081.090427
40,100,2088.608
36,100,2096.565912
31,100,2103.932555
36,100,2111.690467
39,100,2118.92185
42,100,2126.581454
38,100,2133.850352
40,100,2141.618034
40,100,2148.887065
30,100,2156.621503
33,100,2163.914233
37,100,2171.66307
35,100,2178.888019
38,100,2186.580396
39,100,2193.798812
34,100,2201.532144
40,100,2208.839862
41,100,2216.532841
38,100,2223.732528
29,100,2231.503728
31,100,2238.797854
39,100,2246.498293
41,100,2253.740921
33,100,2261.512716
35,100,2268.80084
40,100,2276.607867
41,100,2283.91156
34,100,2291.662235
37,100,2298.87191
38,100,2306.576607
34,100,2313.849179
45,100,2321.575246
35,100,2328.902534
35,100,2336.781531
42,100,2344.076792
29,100,2351.975005
38,100,2359.255054
36,100,2367.042418
42,100,2374.373597
36,100,2382.366695
41,100,2389.757624
33,100,2397.569341
35,100,2404.97672
