#{"t_start": 1617871644.5220373, "env_id": "Warehouse-v0"}
r,l,t
17,100,10.231687
13,100,17.383505
19,100,24.927833
29,100,31.889205
25,100,39.334956
25,100,46.298395
21,100,53.78748
16,100,60.859303
9,100,68.355513
26,100,75.285557
23,100,82.657395
26,100,89.657403
25,100,97.041797
24,100,103.981174
31,100,111.419846
25,100,118.415113
31,100,125.934359
25,100,132.992589
28,100,140.493773
32,100,147.561507
32,100,155.062644
35,100,162.083716
22,100,169.587585
16,100,176.593325
24,100,184.078271
24,100,191.118022
28,100,198.548131
23,100,205.637748
33,100,213.283988
28,100,220.334743
30,100,227.841182
21,100,234.848276
32,100,242.251465
38,100,249.276416
33,100,256.692108
31,100,263.672599
23,100,271.164186
34,100,278.152602
41,100,285.580956
34,100,292.638216
26,100,300.137856
39,100,307.185603
43,100,314.595807
27,100,321.576071
33,100,328.996113
36,100,335.971158
32,100,343.405029
32,100,350.336381
33,100,357.792377
38,100,364.734174
35,100,372.125665
29,100,379.168158
32,100,386.668347
24,100,393.663836
38,100,401.095084
34,100,408.07055
37,100,415.482952
39,100,422.485829
36,100,429.946739
20,100,436.887981
38,100,444.27999
42,100,451.260772
32,100,458.753
37,100,465.737528
42,100,473.198617
31,100,480.178985
33,100,487.634098
43,100,494.587221
37,100,501.982189
37,100,508.97135
40,100,516.582015
38,100,523.723798
33,100,531.17744
37,100,538.195283
37,100,545.660127
25,100,552.628736
29,100,560.076151
34,100,567.023791
30,100,574.408803
33,100,581.33646
35,100,588.806411
37,100,595.807279
33,100,603.154275
38,100,610.10747
34,100,617.559655
30,100,624.594086
41,100,632.020997
26,100,639.028239
42,100,646.536446
33,100,653.573543
41,100,661.036921
38,100,667.993558
34,100,675.38492
35,100,682.374448
32,100,689.865723
32,100,696.862712
33,100,704.346798
38,100,711.396395
44,100,718.850008
41,100,725.834222
30,100,733.236114
33,100,740.231142
36,100,747.628207
42,100,754.628455
29,100,762.097052
36,100,769.097815
38,100,776.531587
40,100,783.522667
33,100,791.015602
38,100,797.960177
36,100,805.4064
37,100,812.381191
45,100,819.96006
36,100,827.126485
35,100,834.619397
36,100,841.621508
33,100,849.047546
34,100,856.055898
38,100,863.518617
33,100,870.634863
39,100,878.385671
31,100,885.613139
41,100,893.362654
37,100,900.583574
31,100,908.243801
43,100,915.503127
32,100,923.170361
38,100,930.310952
40,100,937.920072
43,100,945.182671
40,100,952.90129
36,100,960.134041
35,100,967.718889
37,100,974.875577
40,100,982.58297
33,100,989.728814
36,100,997.414458
32,100,1004.600054
33,100,1012.237149
36,100,1019.412331
38,100,1027.029835
37,100,1034.19847
35,100,1041.861162
46,100,1049.119078
47,100,1056.77925
33,100,1063.99975
39,100,1071.649318
41,100,1078.844148
36,100,1086.519272
40,100,1093.75192
39,100,1101.414811
46,100,1108.661813
41,100,1116.374007
