#{"t_start": 1617871644.217662, "env_id": "Warehouse-v0"}
r,l,t
10,100,10.529967
20,100,17.683862
26,100,25.230496
30,100,32.189906
21,100,39.635904
13,100,46.597125
18,100,54.087959
22,100,61.15964
28,100,68.656365
23,100,75.587371
36,100,82.958118
31,100,89.964638
18,100,97.346909
33,100,104.28199
33,100,111.719655
34,100,118.708688
29,100,126.236914
27,100,133.293436
27,100,140.799709
31,100,147.863212
35,100,155.362982
32,100,162.379776
31,100,169.888434
23,100,176.895358
24,100,184.379244
24,100,191.417545
21,100,198.840914
32,100,205.937827
28,100,213.585917
29,100,220.63537
19,100,228.142344
31,100,235.149286
32,100,242.551453
35,100,249.57351
28,100,256.992736
17,100,263.974421
28,100,271.465181
24,100,278.45377
34,100,285.883444
30,100,292.939736
38,100,300.438666
34,100,307.486549
39,100,314.890449
34,100,321.877573
37,100,329.298421
26,100,336.272104
23,100,343.705966
29,100,350.637305
42,100,358.095205
45,100,365.037637
27,100,372.426415
34,100,379.469102
29,100,386.970305
35,100,393.965539
26,100,401.396204
21,100,408.381845
34,100,415.779688
34,100,422.782249
36,100,430.249482
30,100,437.185098
43,100,444.58003
29,100,451.567625
33,100,459.053298
39,100,466.038489
25,100,473.499974
30,100,480.479877
38,100,487.929055
33,100,494.891695
32,100,502.283038
37,100,509.272332
32,100,516.884149
38,100,524.024791
40,100,531.480769
28,100,538.496142
40,100,545.961569
32,100,552.929019
37,100,560.378048
27,100,567.325571
32,100,574.70967
40,100,581.631708
34,100,589.10694
40,100,596.108249
40,100,603.45614
31,100,610.408446
34,100,617.860571
28,100,624.896273
34,100,632.321279
37,100,639.329144
31,100,646.83698
36,100,653.876098
39,100,661.34875
38,100,668.294531
38,100,675.685835
33,100,682.677016
39,100,690.166595
38,100,697.163466
32,100,704.644679
40,100,711.696617
27,100,719.149428
36,100,726.135287
33,100,733.536994
37,100,740.531744
33,100,747.928907
39,100,754.929518
37,100,762.398187
35,100,769.399523
43,100,776.832287
34,100,783.824225
43,100,791.316546
29,100,798.258904
32,100,805.708953
24,100,812.679537
41,100,820.252287
42,100,827.427322
30,100,834.916604
42,100,841.922439
38,100,849.348611
35,100,856.357718
35,100,863.820423
34,100,870.935784
34,100,878.687046
39,100,885.913958
43,100,893.662949
37,100,900.884416
33,100,908.544017
34,100,915.801136
34,100,923.471754
40,100,930.611683
41,100,938.22173
34,100,945.482624
41,100,953.201801
42,100,960.434233
39,100,968.019692
28,100,975.17698
34,100,982.884843
38,100,990.02398
32,100,997.71465
42,100,1004.898845
36,100,1012.542021
32,100,1019.709519
47,100,1027.325781
34,100,1034.499015
42,100,1042.161941
35,100,1049.420109
34,100,1057.07995
36,100,1064.300675
36,100,1071.951665
36,100,1079.145286
43,100,1086.821975
43,100,1094.053003
35,100,1101.716307
38,100,1108.962707
34,100,1116.673555
34,100,1123.824671
33,100,1131.693961
42,100,1139.088191
37,100,1146.789213
35,100,1154.039098
39,100,1161.724516
40,100,1168.898935
40,100,1176.652213
33,100,1183.960333
35,100,1191.671396
43,100,1198.970896
41,100,1206.68179
40,100,1213.877819
36,100,1221.572038
31,100,1228.731127
33,100,1236.247753
34,100,1243.27681
29,100,1250.752151
41,100,1257.78062
40,100,1265.191223
35,100,1272.281329
47,100,1280.047344
40,100,1287.236523
38,100,1294.880204
35,100,1302.056574
33,100,1309.814223
37,100,1317.06402
33,100,1324.759234
42,100,1331.973624
35,100,1339.576423
38,100,1346.816727
37,100,1354.498864
36,100,1361.719714
38,100,1369.373731
32,100,1376.654076
29,100,1384.480711
38,100,1391.83842
42,100,1399.448489
33,100,1406.76013
36,100,1414.526251
38,100,1421.832347
34,100,1429.601773
40,100,1436.850789
40,100,1444.988134
38,100,1452.561236
35,100,1460.590223
33,100,1468.261402
29,100,1476.322386
41,100,1483.891679
41,100,1491.72652
35,100,1499.083887
41,100,1506.978156
39,100,1514.310887
29,100,1521.90629
38,100,1529.063829
36,100,1536.715923
33,100,1543.823162
40,100,1551.372335
45,100,1558.506184
37,100,1565.947817
38,100,1572.93778
42,100,1580.440165
35,100,1587.469295
36,100,1594.951026
34,100,1602.01567
42,100,1609.65104
40,100,1616.999114
36,100,1624.680889
35,100,1631.837348
39,100,1639.58349
42,100,1646.871976
39,100,1654.596952
35,100,1661.871405
40,100,1669.568176
37,100,1676.831093
42,100,1684.555026
36,100,1691.838543
37,100,1699.476581
40,100,1706.77146
42,100,1714.683178
32,100,1721.948237
42,100,1729.758472
36,100,1737.425468
45,100,1745.547449
37,100,1753.194388
45,100,1761.088279
38,100,1768.392414
34,100,1776.187441
36,100,1783.497833
37,100,1791.315604
47,100,1798.666979
38,100,1806.552459
35,100,1813.925958
44,100,1821.70797
34,100,1829.015858
33,100,1836.811679
43,100,1844.223039
41,100,1852.047321
38,100,1859.306565
39,100,1867.062924
43,100,1874.38132
37,100,1882.269838
44,100,1889.550668
31,100,1897.328524
35,100,1904.678855
36,100,1912.473958
32,100,1919.797769
39,100,1927.570284
32,100,1934.87742
42,100,1942.678849
39,100,1949.936156
36,100,1957.714354
33,100,1964.962692
43,100,1972.812034
37,100,1980.208943
31,100,1987.982406
42,100,1995.4042
30,100,2003.313387
31,100,2010.708338
36,100,2018.531899
38,100,2025.871843
44,100,2033.61732
37,100,2041.128455
39,100,2049.071357
35,100,2056.572973
40,100,2064.919453
41,100,2073.000131
47,100,2081.418982
42,100,2088.935813
35,100,2096.894269
39,100,2104.26338
38,100,2112.019971
27,100,2119.25093
36,100,2126.910985
36,100,2134.179106
33,100,2141.946923
48,100,2149.216689
42,100,2156.953203
36,100,2164.252443
25,100,2171.988349
43,100,2179.21743
39,100,2186.906694
38,100,2194.128409
28,100,2201.859547
38,100,2209.162459
32,100,2216.858469
48,100,2224.064715
40,100,2231.833973
37,100,2239.12759
39,100,2246.826905
37,100,2254.070669
35,100,2261.844435
35,100,2269.125917
45,100,2276.936718
34,100,2284.241298
30,100,2291.990713
36,100,2299.20098
39,100,2306.908211
32,100,2314.180681
40,100,2321.901466
37,100,2329.236294
38,100,2337.110208
32,100,2344.406664
35,100,2352.304389
35,100,2359.583479
36,100,2367.372769
41,100,2374.702143
33,100,2382.691206
31,100,2390.085037
35,100,2397.898838
39,100,2405.306889
34,100,2413.14412
36,100,2420.376226
33,100,2428.40274
40,100,2435.962133
37,100,2443.950308
44,100,2451.143916
28,100,2458.929109
37,100,2466.029251
47,100,2473.545659
46,100,2480.541062
31,100,2488.020066
37,100,2495.103072
44,100,2502.615322
29,100,2509.688186
31,100,2517.150652
37,100,2524.24749
37,100,2531.881917
41,100,2539.139634
33,100,2546.845346
36,100,2554.015084
38,100,2561.496947
42,100,2568.663676
34,100,2576.184522
39,100,2583.251632
32,100,2590.815063
40,100,2598.152642
37,100,2605.879003
36,100,2613.138614
39,100,2620.907608
37,100,2628.128443
39,100,2635.864521
37,100,2642.852044
30,100,2650.32228
39,100,2657.668195
45,100,2665.405942
40,100,2672.692734
45,100,2680.285678
37,100,2687.540995
40,100,2695.124766
39,100,2702.335038
41,100,2709.785783
31,100,2717.021137
37,100,2724.800636
32,100,2732.102051
40,100,2739.826954
34,100,2747.162903
32,100,2755.06874
37,100,2762.369935
42,100,2770.025614
38,100,2777.477422
40,100,2785.264375
30,100,2792.587504
35,100,2800.326175
41,100,2807.606276
43,100,2815.354583
31,100,2822.831346
29,100,2830.419796
43,100,2837.640406
46,100,2845.027041
41,100,2851.963408
39,100,2859.463155
38,100,2866.565097
38,100,2874.237292
45,100,2881.490181
43,100,2889.004438
37,100,2896.292132
33,100,2904.06466
38,100,2911.292224
38,100,2918.875661
31,100,2926.075484
38,100,2933.855607
39,100,2940.991708
35,100,2948.55728
42,100,2955.757303
42,100,2963.472039
35,100,2970.685055
38,100,2978.350031
40,100,2985.600059
46,100,2993.237828
37,100,3000.608725
38,100,3008.30159
38,100,3015.437232
36,100,3023.106915
42,100,3030.361783
42,100,3038.079434
44,100,3045.314929
38,100,3052.988698
32,100,3060.275926
43,100,3067.956295
45,100,3075.186999
35,100,3082.809716
39,100,3089.999318
41,100,3097.683791
26,100,3104.85722
34,100,3112.549528
35,100,3119.70268
46,100,3127.385818
35,100,3134.661978
42,100,3142.353159
29,100,3149.520179
45,100,3157.150741
40,100,3164.335751
41,100,3171.993729
38,100,3179.138831
33,100,3186.761205
37,100,3193.918706
33,100,3201.534862
33,100,3208.691453
37,100,3216.328427
45,100,3223.668931
37,100,3231.32683
47,100,3238.549531
35,100,3246.260472
38,100,3253.498904
37,100,3261.173431
39,100,3268.48287
34,100,3276.090766
32,100,3283.312762
39,100,3291.021216
40,100,3298.333693
27,100,3305.972612
43,100,3313.269994
42,100,3320.934292
37,100,3328.133611
33,100,3335.769949
29,100,3342.93675
36,100,3350.662772
42,100,3357.881257
41,100,3365.543347
35,100,3372.751179
36,100,3380.477406
42,100,3387.701341
39,100,3395.466658
37,100,3402.636942
36,100,3410.273751
40,100,3417.402064
30,100,3425.111959
39,100,3432.388961
38,100,3440.06686
42,100,3447.187592
42,100,3454.800575
43,100,3461.990045
34,100,3469.659543
34,100,3476.859017
31,100,3484.272147
29,100,3491.328849
34,100,3498.964031
35,100,3506.119766
33,100,3513.726287
37,100,3520.865626
43,100,3528.606299
42,100,3535.797418
38,100,3543.51033
36,100,3550.782631
38,100,3558.485928
46,100,3565.756765
40,100,3573.416375
37,100,3580.625881
30,100,3588.323203
34,100,3595.495479
33,100,3603.061665
39,100,3610.032476
43,100,3617.700465
39,100,3625.057143
30,100,3632.820487
33,100,3639.964714
40,100,3647.638157
45,100,3654.915861
36,100,3662.633349
39,100,3669.856584
41,100,3677.462559
37,100,3684.707762
41,100,3692.375965
45,100,3699.568573
36,100,3707.215417
36,100,3714.497795
39,100,3722.160646
43,100,3729.279944
36,100,3736.943149
43,100,3744.104655
38,100,3751.777949
43,100,3758.96587
41,100,3766.626454
30,100,3773.739236
40,100,3781.455812
37,100,3788.738059
36,100,3796.371996
41,100,3803.523146
39,100,3811.089903
31,100,3818.105553
32,100,3825.593453
29,100,3832.519872
41,100,3840.063598
48,100,3847.294899
45,100,3855.058118
40,100,3862.337537
32,100,3870.084583
38,100,3877.352656
34,100,3885.170718
34,100,3892.464424
45,100,3900.205917
37,100,3907.401383
37,100,3915.072275
38,100,3922.344752
35,100,3930.08777
35,100,3937.385944
45,100,3945.060356
25,100,3952.366631
45,100,3959.964297
36,100,3967.137573
29,100,3974.827128
42,100,3982.022301
37,100,3989.818923
33,100,3997.080759
40,100,4004.75026
39,100,4011.956593
42,100,4019.681464
35,100,4026.955501
43,100,4034.661587
33,100,4041.830569
43,100,4049.506376
39,100,4056.72876
35,100,4064.386972
36,100,4071.616513
40,100,4079.369206
44,100,4086.604989
33,100,4094.248239
39,100,4101.420864
32,100,4109.154541
28,100,4116.398671
35,100,4124.092431
35,100,4131.328392
34,100,4138.965944
39,100,4146.164165
43,100,4153.94148
43,100,4161.112258
29,100,4168.701409
30,100,4175.865557
30,100,4183.764723
34,100,4191.084096
47,100,4198.871118
40,100,4206.124435
41,100,4213.805415
39,100,4221.040366
32,100,4228.695368
44,100,4235.882968
36,100,4243.591183
33,100,4250.946367
40,100,4258.638557
30,100,4265.842673
33,100,4273.545403
38,100,4280.756987
37,100,4288.419863
40,100,4295.663783
36,100,4303.313734
33,100,4310.595876
45,100,4318.336692
37,100,4325.673637
41,100,4333.405301
38,100,4340.593258
38,100,4348.36446
43,100,4355.587722
33,100,4363.273463
56,100,4370.486123
43,100,4378.146146
38,100,4385.566127
39,100,4393.287913
35,100,4400.466266
35,100,4408.146375
36,100,4415.447567
32,100,4423.182434
33,100,4430.475648
32,100,4438.285707
30,100,4445.534451
38,100,4453.308746
39,100,4460.51723
43,100,4468.178128
36,100,4475.274518
37,100,4482.862741
41,100,4490.101833
35,100,4497.546659
38,100,4504.655235
36,100,4512.309353
31,100,4519.62698
34,100,4527.368986
36,100,4534.631999
34,100,4542.357747
32,100,4549.578485
34,100,4557.454859
38,100,4564.879548
38,100,4572.619505
34,100,4579.847037
33,100,4587.574437
34,100,4594.905486
39,100,4602.687688
27,100,4609.948422
35,100,4617.765598
34,100,4625.011889
33,100,4632.772274
44,100,4640.06194
39,100,4647.9098
44,100,4655.19944
40,100,4662.954007
31,100,4670.213986
43,100,4678.01023
38,100,4685.32677
47,100,4693.087479
35,100,4700.378923
40,100,4708.012729
37,100,4715.114793
42,100,4722.607723
29,100,4729.599834
34,100,4737.037537
41,100,4744.116535
37,100,4751.65365
36,100,4758.71744
38,100,4766.175601
39,100,4773.158984
46,100,4780.626259
28,100,4787.673675
36,100,4795.300948
40,100,4802.322735
39,100,4809.788371
38,100,4816.807945
38,100,4824.289296
39,100,4831.285613
38,100,4838.760575
31,100,4845.845855
36,100,4853.44317
35,100,4860.485816
42,100,4868.105961
40,100,4875.25961
44,100,4882.82755
37,100,4889.879761
36,100,4897.371036
37,100,4904.415151
42,100,4912.012465
40,100,4919.07854
40,100,4926.592112
38,100,4933.601855
35,100,4941.101791
34,100,4948.143889
37,100,4955.675909
42,100,4962.741025
44,100,4970.189974
49,100,4977.205771
40,100,4984.786279
24,100,4991.879583
36,100,4999.433597
37,100,5006.480022
28,100,5013.958908
30,100,5020.956176
30,100,5028.388467
38,100,5035.465852
43,100,5043.024441
36,100,5050.092822
37,100,5057.586907
41,100,5064.619102
39,100,5072.055162
45,100,5079.102006
34,100,5086.634914
33,100,5093.739831
42,100,5101.351543
26,100,5108.426155
36,100,5115.954213
41,100,5122.985595
43,100,5130.490953
43,100,5137.525867
38,100,5145.034545
43,100,5152.141157
39,100,5159.631597
38,100,5166.754787
41,100,5174.424692
36,100,5181.547089
35,100,5189.008811
37,100,5196.008018
43,100,5203.472819
43,100,5210.448482
34,100,5217.876395
34,100,5224.952174
33,100,5232.448139
40,100,5239.452728
32,100,5247.04112
37,100,5254.256682
37,100,5261.93498
38,100,5269.219309
41,100,5276.888927
37,100,5283.975246
35,100,5291.466978
40,100,5298.532502
34,100,5306.021379
39,100,5313.135306
38,100,5320.632106
47,100,5327.685103
40,100,5335.193916
34,100,5342.336681
39,100,5349.994797
41,100,5357.138243
38,100,5364.716014
41,100,5371.829223
27,100,5379.442627
39,100,5386.551555
38,100,5394.3167
39,100,5401.827013
38,100,5409.594901
38,100,5416.87044
41,100,5424.571763
39,100,5431.780167
42,100,5439.503785
31,100,5446.810727
35,100,5454.662761
28,100,5462.183332
44,100,5470.207435
45,100,5477.499926
43,100,5485.244038
35,100,5492.723318
43,100,5500.556894
35,100,5507.852604
42,100,5515.60558
39,100,5522.923174
44,100,5530.688549
35,100,5537.758589
32,100,5545.30193
43,100,5552.328625
42,100,5559.902843
39,100,5567.022956
41,100,5574.600413
39,100,5581.791085
38,100,5589.34995
35,100,5596.394061
33,100,5603.944324
29,100,5611.090811
35,100,5618.590795
37,100,5625.658087
33,100,5633.213304
45,100,5640.365219
37,100,5647.927775
43,100,5655.031347
47,100,5662.533083
41,100,5669.594437
38,100,5677.129585
39,100,5684.222203
35,100,5691.736289
32,100,5698.801883
37,100,5706.420846
39,100,5713.50146
44,100,5720.967948
36,100,5728.076748
42,100,5735.617563
39,100,5742.697504
40,100,5750.222251
33,100,5757.253998
32,100,5764.905576
28,100,5771.988746
28,100,5779.444453
38,100,5786.563562
43,100,5794.156682
42,100,5801.491687
48,100,5809.118973
37,100,5816.217528
43,100,5823.80109
42,100,5830.853138
40,100,5838.363056
44,100,5845.358921
39,100,5852.851958
36,100,5859.922622
36,100,5867.466488
35,100,5874.621875
36,100,5882.295096
45,100,5889.411154
32,100,5896.982276
41,100,5904.084032
37,100,5911.616819
41,100,5918.668671
48,100,5926.183461
43,100,5933.333243
36,100,5940.939047
36,100,5948.087057
37,100,5955.588398
47,100,5962.645714
38,100,5970.272627
44,100,5977.512958
38,100,5985.153779
35,100,5992.435734
38,100,6000.058916
33,100,6007.218699
43,100,6014.908962
44,100,6022.082063
35,100,6029.619521
44,100,6036.875149
36,100,6044.520018
32,100,6051.684985
41,100,6059.338789
42,100,6066.592678
42,100,6074.247737
39,100,6081.378765
36,100,6089.010982
32,100,6096.133982
31,100,6103.734039
35,100,6111.084465
39,100,6118.767229
45,100,6126.013514
39,100,6133.644229
38,100,6140.864927
39,100,6148.475138
38,100,6155.636211
43,100,6163.285793
36,100,6170.451233
36,100,6178.082139
35,100,6185.17355
41,100,6192.7497
40,100,6199.885614
39,100,6207.487056
42,100,6214.6329
37,100,6222.2402
47,100,6229.351023
39,100,6236.976495
40,100,6244.173293
42,100,6251.762393
35,100,6258.935064
46,100,6266.555559
39,100,6273.692796
41,100,6281.275826
39,100,6288.420617
35,100,6296.058002
37,100,6303.27697
37,100,6310.82375
40,100,6318.00685
38,100,6325.673097
44,100,6332.729234
37,100,6340.356346
35,100,6347.438369
40,100,6354.944524
41,100,6362.07924
39,100,6369.69578
41,100,6376.862006
40,100,6384.466852
37,100,6391.504344
38,100,6399.07975
38,100,6406.155687
38,100,6413.79327
38,100,6421.055192
44,100,6428.744883
38,100,6435.877295
33,100,6443.442297
35,100,6450.507009
31,100,6458.153847
40,100,6465.403026
38,100,6473.04588
38,100,6480.266125
32,100,6487.846119
31,100,6495.00484
29,100,6502.672846
31,100,6509.768692
43,100,6517.341149
32,100,6524.471513
32,100,6532.098258
41,100,6539.276605
39,100,6546.903498
30,100,6554.02923
37,100,6561.577571
42,100,6568.75772
39,100,6576.359188
29,100,6583.503672
33,100,6591.130836
38,100,6598.30636
35,100,6605.897325
39,100,6613.00862
45,100,6620.600808
39,100,6627.893463
36,100,6635.535056
35,100,6642.644815
42,100,6650.216236
36,100,6657.298181
37,100,6664.951389
31,100,6672.070704
35,100,6679.611038
42,100,6686.692152
38,100,6694.270233
43,100,6701.494981
38,100,6709.1484
38,100,6716.300905
34,100,6723.976891
45,100,6731.320099
37,100,6739.041464
48,100,6746.172795
39,100,6753.742411
40,100,6760.869871
42,100,6768.477499
36,100,6775.558101
35,100,6783.168155
38,100,6790.392939
37,100,6797.97427
37,100,6805.051873
40,100,6812.643514
37,100,6819.744002
36,100,6827.337089
44,100,6834.446882
42,100,6842.011971
37,100,6849.138922
29,100,6856.731573
28,100,6863.947032
40,100,6871.538873
44,100,6878.664736
44,100,6886.245852
42,100,6893.447196
30,100,6901.02015
36,100,6908.150998
38,100,6915.761675
40,100,6922.85437
42,100,6930.579742
30,100,6937.741716
39,100,6945.313989
37,100,6952.390659
37,100,6959.931703
38,100,6967.127617
36,100,6974.748827
40,100,6981.893003
40,100,6989.467062
34,100,6996.565606
42,100,7004.029115
35,100,7011.127135
39,100,7018.73844
44,100,7025.945821
42,100,7033.627044
40,100,7040.853206
36,100,7048.545003
40,100,7055.646972
38,100,7063.265764
36,100,7070.379903
35,100,7077.96995
38,100,7085.124016
38,100,7092.731663
43,100,7099.882697
38,100,7107.463179
31,100,7114.629134
35,100,7122.241739
38,100,7129.4979
40,100,7137.079561
41,100,7144.158024
43,100,7151.764003
33,100,7158.966869
38,100,7166.566841
40,100,7173.661229
30,100,7181.250533
42,100,7188.440227
42,100,7196.156697
43,100,7203.291449
39,100,7210.891202
43,100,7218.014649
37,100,7225.566003
35,100,7232.683134
35,100,7240.335033
35,100,7247.479556
47,100,7255.031052
42,100,7262.155267
34,100,7269.857035
30,100,7277.0549
33,100,7284.630409
42,100,7291.771703
39,100,7299.428201
36,100,7306.546199
42,100,7314.113763
40,100,7321.218997
39,100,7328.848371
40,100,7335.958726
38,100,7343.508384
43,100,7350.681225
37,100,7358.456982
41,100,7365.588265
43,100,7373.118356
28,100,7380.224097
32,100,7387.850099
35,100,7394.930363
40,100,7402.520574
33,100,7409.576257
34,100,7417.222911
41,100,7424.398369
42,100,7431.976693
42,100,7439.134845
30,100,7446.818459
42,100,7453.990903
32,100,7461.63079
34,100,7468.720212
37,100,7476.273987
35,100,7483.376825
40,100,7490.978377
36,100,7498.153105
29,100,7505.767182
33,100,7512.914005
37,100,7520.529435
35,100,7527.653905
43,100,7535.203989
38,100,7542.366485
39,100,7549.899275
49,100,7557.03139
33,100,7564.702667
40,100,7571.749394
37,100,7579.244006
44,100,7586.314807
38,100,7593.888641
33,100,7601.04246
33,100,7608.569092
36,100,7615.677429
35,100,7623.26038
42,100,7630.396908
43,100,7637.99235
40,100,7645.144953
35,100,7652.729608
33,100,7659.916147
34,100,7667.55638
38,100,7674.677761
36,100,7682.310644
43,100,7689.458874
40,100,7697.046413
48,100,7704.170654
42,100,7711.699902
41,100,7718.718604
36,100,7726.308964
36,100,7733.400671
35,100,7740.99683
35,100,7748.077026
43,100,7755.663668
39,100,7762.765884
38,100,7770.294623
32,100,7777.339957
34,100,7784.87953
29,100,7791.990708
40,100,7799.572763
43,100,7806.687849
37,100,7814.267108
47,100,7821.354017
38,100,7828.921285
43,100,7836.084571
36,100,7843.726238
37,100,7850.892294
30,100,7858.413816
39,100,7865.547805
31,100,7873.052575
39,100,7880.144543
32,100,7887.737835
36,100,7894.810975
42,100,7902.405963
39,100,7909.49148
45,100,7917.130358
35,100,7924.35262
40,100,7931.866474
28,100,7938.949711
33,100,7946.527494
51,100,7953.658133
33,100,7961.175872
35,100,7968.267957
34,100,7976.034972
42,100,7983.182729
40,100,7990.77863
28,100,7997.888591
37,100,8005.515471
30,100,8012.553613
33,100,8020.12819
36,100,8027.170651
40,100,8034.694558
36,100,8041.767325
34,100,8049.368953
41,100,8056.491739
38,100,8064.036887
39,100,8071.102518
36,100,8078.682592
38,100,8085.838915
32,100,8093.412722
28,100,8100.457551
34,100,8107.989421
44,100,8115.053231
38,100,8122.650627
35,100,8129.738612
36,100,8137.259256
34,100,8144.371956
44,100,8152.037772
44,100,8159.150909
39,100,8166.747022
36,100,8173.85247
32,100,8181.37094
34,100,8188.595315
43,100,8196.131101
40,100,8203.248488
38,100,8210.763005
42,100,8217.872603
41,100,8225.438706
48,100,8232.430987
31,100,8240.013342
40,100,8247.212667
44,100,8254.738927
44,100,8261.768891
42,100,8269.220707
33,100,8276.317562
43,100,8284.123502
40,100,8291.33868
37,100,8298.839622
35,100,8305.832815
35,100,8313.344596
30,100,8320.424114
45,100,8328.036987
36,100,8335.097289
39,100,8342.641469
31,100,8349.772837
36,100,8357.280614
44,100,8364.331855
35,100,8371.794464
44,100,8378.825798
37,100,8386.375936
39,100,8393.503741
36,100,8400.972513
45,100,8408.076735
40,100,8415.68925
45,100,8422.670432
37,100,8430.081302
40,100,8437.118707
32,100,8444.619733
34,100,8451.691799
41,100,8459.379233
39,100,8466.523123
45,100,8474.107288
38,100,8481.303769
36,100,8488.924575
34,100,8496.027027
37,100,8503.529321
44,100,8510.649936
42,100,8518.184999
40,100,8525.312047
35,100,8532.856475
43,100,8539.947409
36,100,8547.585411
26,100,8554.666523
39,100,8562.146006
35,100,8569.264685
41,100,8576.816974
36,100,8583.885151
41,100,8591.556985
46,100,8598.746025
37,100,8606.317213
35,100,8613.423379
36,100,8620.901061
38,100,8627.952091
33,100,8635.393646
28,100,8642.439978
34,100,8650.000588
46,100,8657.068663
32,100,8664.523477
40,100,8671.660402
36,100,8679.215123
47,100,8686.268404
42,100,8693.857227
39,100,8700.918229
35,100,8708.466377
45,100,8715.525002
36,100,8723.020405
35,100,8730.257169
40,100,8737.817965
44,100,8744.95066
29,100,8752.488278
38,100,8759.596896
39,100,8767.319864
39,100,8774.472457
37,100,8782.099219
32,100,8789.187814
38,100,8796.741355
35,100,8803.854921
41,100,8811.459047
53,100,8818.583457
35,100,8826.156635
45,100,8833.277362
44,100,8840.805267
37,100,8847.917795
30,100,8855.489197
32,100,8862.61763
44,100,8870.141524
41,100,8877.245908
43,100,8884.865855
42,100,8892.006963
35,100,8899.657357
37,100,8906.880201
38,100,8914.531519
36,100,8921.64291
36,100,8929.173911
26,100,8936.2702
47,100,8943.892682
34,100,8951.057367
35,100,8958.578774
32,100,8965.702811
34,100,8973.372563
42,100,8980.530186
44,100,8988.12432
45,100,8995.236731
46,100,9002.83892
38,100,9010.069902
40,100,9017.631029
32,100,9024.757496
38,100,9032.384281
34,100,9039.538267
43,100,9047.168617
34,100,9054.313958
39,100,9061.963329
42,100,9069.231107
41,100,9076.873424
37,100,9083.966302
37,100,9091.652467
42,100,9098.788345
35,100,9106.368184
44,100,9113.5385
43,100,9121.095037
47,100,9128.292863
35,100,9135.851749
38,100,9142.95924
40,100,9150.466029
