#{"t_start": 1617871644.6969264, "env_id": "Warehouse-v0"}
r,l,t
12,100,10.063351
21,100,17.213576
26,100,24.756431
25,100,31.71969
19,100,39.165391
22,100,46.127166
13,100,53.617017
17,100,60.68879
29,100,68.185793
25,100,75.116413
28,100,82.487985
19,100,89.487906
23,100,96.873533
24,100,103.813234
30,100,111.246634
27,100,118.235107
34,100,125.766058
28,100,132.821401
30,100,140.32406
32,100,147.390305
38,100,154.892419
34,100,161.907291
31,100,169.418104
37,100,176.42369
27,100,183.908596
30,100,190.948211
36,100,198.369544
31,100,205.466426
44,100,213.112393
29,100,220.1644
40,100,227.670754
30,100,234.675967
29,100,242.081819
31,100,249.102948
33,100,256.523714
31,100,263.503481
31,100,270.994552
27,100,277.982019
32,100,285.410084
35,100,292.468585
30,100,299.967977
39,100,307.016705
31,100,314.416706
38,100,321.40698
38,100,328.826507
33,100,335.802761
35,100,343.235587
39,100,350.166723
39,100,357.622889
35,100,364.563531
28,100,371.955843
35,100,378.998359
29,100,386.497816
35,100,393.494291
33,100,400.924617
35,100,407.899845
44,100,415.310665
25,100,422.310185
40,100,429.776128
33,100,436.712921
37,100,444.111778
28,100,451.08122
44,100,458.582371
38,100,465.569904
27,100,473.027685
27,100,480.008428
38,100,487.456837
43,100,494.418994
42,100,501.810077
30,100,508.802259
33,100,516.410563
31,100,523.554042
34,100,531.004692
32,100,538.0249
36,100,545.492232
26,100,552.458954
31,100,559.907652
37,100,566.853879
34,100,574.23913
32,100,581.163013
37,100,588.636753
37,100,595.637459
45,100,602.982356
32,100,609.936833
39,100,617.389609
41,100,624.421916
28,100,631.852595
34,100,638.859747
37,100,646.368305
35,100,653.405305
35,100,660.867405
39,100,667.823768
28,100,675.215093
38,100,682.204722
36,100,689.69604
44,100,696.692209
36,100,704.171129
43,100,711.224945
35,100,718.681139
35,100,725.662925
40,100,733.068164
36,100,740.059768
44,100,747.455573
33,100,754.45741
35,100,761.925085
34,100,768.927409
34,100,776.361842
31,100,783.353506
45,100,790.846462
41,100,797.789631
32,100,805.236785
36,100,812.213328
33,100,819.779654
31,100,826.957663
32,100,834.444421
32,100,841.450941
43,100,848.876156
37,100,855.886157
40,100,863.348972
34,100,870.466103
37,100,878.21811
37,100,885.440208
30,100,893.194649
35,100,900.413892
38,100,908.075751
