#{"t_start": 1617871644.412805, "env_id": "Warehouse-v0"}
r,l,t
13,100,10.339729
20,100,17.491716
21,100,25.036204
23,100,31.997535
20,100,39.443344
26,100,46.404465
18,100,53.895762
26,100,60.967659
24,100,68.463866
30,100,75.395145
28,100,82.765707
25,100,89.774495
27,100,97.149849
36,100,104.089523
34,100,111.534343
23,100,118.51624
24,100,126.044092
37,100,133.100937
28,100,140.602176
33,100,147.671538
28,100,155.170913
39,100,162.187186
25,100,169.695952
32,100,176.703237
22,100,184.186659
23,100,191.226409
28,100,198.655156
33,100,205.745378
26,100,213.396405
33,100,220.443021
33,100,227.949033
34,100,234.956766
30,100,242.360697
34,100,249.38428
35,100,256.800375
31,100,263.782558
34,100,271.272604
28,100,278.260577
35,100,285.689276
31,100,292.748214
29,100,300.246188
36,100,307.294835
37,100,314.697276
32,100,321.686179
33,100,329.104432
38,100,336.079537
44,100,343.513414
27,100,350.444726
45,100,357.900616
40,100,364.84394
39,100,372.234019
35,100,379.276527
38,100,386.778354
39,100,393.773448
32,100,401.204316
22,100,408.186243
30,100,415.589045
40,100,422.590677
32,100,430.054787
36,100,436.992817
45,100,444.389222
41,100,451.369248
34,100,458.860665
35,100,465.845912
37,100,473.306583
42,100,480.287334
34,100,487.735649
31,100,494.698774
32,100,502.09054
42,100,509.079742
39,100,516.696287
29,100,523.83218
33,100,531.287254
43,100,538.303621
39,100,545.771035
41,100,552.737117
27,100,560.186122
36,100,567.132167
28,100,574.517153
36,100,581.442036
39,100,588.914216
44,100,595.915656
24,100,603.27133
30,100,610.215855
36,100,617.668033
35,100,624.707085
33,100,632.129374
28,100,639.136734
29,100,646.64473
34,100,653.686024
25,100,661.147732
33,100,668.101949
33,100,675.493289
44,100,682.484231
41,100,689.974092
30,100,696.970989
30,100,704.450646
38,100,711.504755
39,100,718.958205
43,100,725.942632
36,100,733.344483
35,100,740.338701
37,100,747.736094
38,100,754.736169
31,100,762.212011
36,100,769.206218
44,100,776.639889
36,100,783.63189
42,100,791.123975
48,100,798.065552
30,100,805.516881
28,100,812.489524
30,100,820.061513
37,100,827.234831
35,100,834.727877
34,100,841.729865
46,100,849.15589
43,100,856.165851
36,100,863.62705
29,100,870.743191
40,100,878.495616
39,100,885.721511
37,100,893.470883
35,100,900.69194
46,100,908.353034
35,100,915.610142
30,100,923.280455
34,100,930.419271
39,100,938.030076
37,100,945.291093
34,100,953.009537
36,100,960.2425
35,100,967.827221
31,100,974.983533
41,100,982.695097
33,100,989.831819
37,100,997.522644
38,100,1004.706308
32,100,1012.345415
35,100,1019.520608
34,100,1027.134699
43,100,1034.306747
30,100,1041.970397
34,100,1049.228321
33,100,1056.887581
32,100,1064.10812
34,100,1071.757581
40,100,1078.954097
31,100,1086.627656
31,100,1093.860313
34,100,1101.524919
39,100,1108.770173
33,100,1116.482225
45,100,1123.632361
34,100,1131.501811
32,100,1138.902667
42,100,1146.601313
45,100,1153.846529
39,100,1161.533198
32,100,1168.706993
40,100,1176.458225
33,100,1183.767839
26,100,1191.4795
28,100,1198.77835
38,100,1206.489295
42,100,1213.688066
36,100,1221.380769
40,100,1228.53909
45,100,1236.056799
34,100,1243.092339
37,100,1250.558828
38,100,1257.588228
34,100,1264.995954
44,100,1272.089029
35,100,1279.84324
37,100,1287.039178
41,100,1294.68934
44,100,1301.864021
44,100,1309.622157
39,100,1316.862239
41,100,1324.566887
36,100,1331.780209
32,100,1339.383308
38,100,1346.624207
38,100,1354.306717
40,100,1361.528457
32,100,1369.181423
30,100,1376.461817
34,100,1384.288604
35,100,1391.645793
33,100,1399.258865
42,100,1406.567689
42,100,1414.333999
39,100,1421.639576
40,100,1429.408595
39,100,1436.65831
42,100,1444.796589
30,100,1452.368758
36,100,1460.402409
43,100,1468.069084
39,100,1476.130208
29,100,1483.699354
34,100,1491.534875
35,100,1498.896725
33,100,1506.792764
37,100,1514.110259
31,100,1521.71312
42,100,1528.871492
36,100,1536.523431
37,100,1543.619907
34,100,1551.180633
38,100,1558.314301
36,100,1565.752856
41,100,1572.745126
39,100,1580.247856
38,100,1587.277451
40,100,1594.75922
39,100,1601.823016
41,100,1609.459448
30,100,1616.80811
35,100,1624.48711
34,100,1631.643949
37,100,1639.391658
32,100,1646.67945
37,100,1654.404771
38,100,1661.678968
39,100,1669.376004
45,100,1676.638321
33,100,1684.35219
37,100,1691.645485
38,100,1699.284311
39,100,1706.575321
38,100,1714.493769
38,100,1721.756462
39,100,1729.565993
34,100,1737.234184
42,100,1745.355601
40,100,1753.001814
33,100,1760.895723
38,100,1768.199897
33,100,1775.99414
40,100,1783.305583
39,100,1791.124788
42,100,1798.476415
41,100,1806.358124
34,100,1813.733438
38,100,1821.517039
34,100,1828.824172
37,100,1836.621837
36,100,1844.030459
32,100,1851.856442
44,100,1859.114644
47,100,1866.871608
32,100,1874.189584
38,100,1882.085025
48,100,1889.358951
33,100,1897.136647
40,100,1904.488714
41,100,1912.282778
36,100,1919.605992
36,100,1927.378078
27,100,1934.688652
40,100,1942.484011
32,100,1949.745463
23,100,1957.522144
26,100,1964.774676
39,100,1972.62011
37,100,1980.016533
44,100,1987.788985
35,100,1995.212673
28,100,2003.120961
45,100,2010.517658
39,100,2018.340284
40,100,2025.67931
40,100,2033.43321
35,100,2040.924028
43,100,2048.872766
30,100,2056.385417
33,100,2064.729164
40,100,2072.810113
34,100,2081.227118
40,100,2088.744821
41,100,2096.701971
39,100,2104.069556
40,100,2111.827535
31,100,2119.058977
45,100,2126.718518
35,100,2133.98743
36,100,2141.755187
32,100,2149.024103
34,100,2156.759631
36,100,2164.052224
40,100,2171.801211
34,100,2179.02497
34,100,2186.714069
40,100,2193.93585
26,100,2201.667908
34,100,2208.970169
38,100,2216.673051
40,100,2223.879028
37,100,2231.64263
33,100,2238.93505
34,100,2246.634388
41,100,2253.878126
33,100,2261.650697
48,100,2268.937161
36,100,2276.745031
38,100,2284.048715
36,100,2291.798318
39,100,2299.008398
40,100,2306.713745
39,100,2313.988714
36,100,2321.709146
30,100,2329.050394
29,100,2336.918613
43,100,2344.214321
36,100,2352.11824
29,100,2359.391856
34,100,2367.179429
35,100,2374.509785
30,100,2382.507026
38,100,2389.895123
30,100,2397.706335
29,100,2405.115002
37,100,2412.951641
40,100,2420.183757
42,100,2428.210679
48,100,2435.769985
37,100,2443.766028
33,100,2450.950279
30,100,2458.736762
39,100,2465.837404
39,100,2473.352477
37,100,2480.34924
38,100,2487.828912
34,100,2494.899128
37,100,2502.421181
42,100,2509.49559
33,100,2516.958076
44,100,2524.061838
45,100,2531.6924
36,100,2538.947675
40,100,2546.653534
35,100,2553.820916
