#{"t_start": 1617871643.9422255, "env_id": "Warehouse-v0"}
r,l,t
17,100,10.804927
20,100,17.956259
13,100,25.503214
17,100,32.46272
11,100,39.908788
28,100,46.869993
19,100,54.360882
26,100,61.433859
23,100,68.929161
21,100,75.860856
28,100,83.2308
37,100,90.234186
31,100,97.617695
30,100,104.554779
32,100,111.992424
36,100,118.982273
28,100,126.509677
22,100,133.566226
30,100,141.069243
33,100,148.135961
34,100,155.635571
31,100,162.652866
32,100,170.161129
23,100,177.167895
30,100,184.651306
25,100,191.692065
30,100,199.115264
28,100,206.21074
31,100,213.858152
30,100,220.908156
33,100,228.416039
29,100,235.422103
27,100,242.822494
37,100,249.847388
38,100,257.265374
36,100,264.2474
32,100,271.738007
37,100,278.724653
32,100,286.154851
37,100,293.212501
34,100,300.711385
19,100,307.760205
36,100,315.162827
33,100,322.149934
37,100,329.569917
35,100,336.544944
38,100,343.97872
32,100,350.910115
32,100,358.366876
39,100,365.311349
31,100,372.699908
40,100,379.741931
40,100,387.243181
32,100,394.239247
36,100,401.668956
40,100,408.654692
35,100,416.053945
33,100,423.054893
45,100,430.520836
34,100,437.459618
30,100,444.854198
32,100,451.831983
35,100,459.326172
29,100,466.31133
39,100,473.772723
42,100,480.75268
36,100,488.202394
32,100,495.174388
35,100,502.555862
35,100,509.545855
41,100,517.157343
36,100,524.29768
35,100,531.753589
37,100,538.768793
41,100,546.244395
34,100,553.202871
29,100,560.650879
38,100,567.597655
40,100,574.982454
39,100,581.905386
38,100,589.379446
35,100,596.381117
44,100,603.729862
32,100,610.681328
35,100,618.133392
37,100,625.180663
37,100,632.598585
37,100,639.601678
41,100,647.109622
36,100,654.148746
34,100,661.613646
39,100,668.567382
36,100,675.95858
42,100,682.950702
31,100,690.439411
28,100,697.436284
40,100,704.917429
30,100,711.97035
35,100,719.422852
40,100,726.407392
26,100,733.809845
40,100,740.806288
42,100,748.201724
40,100,755.202867
35,100,762.671817
32,100,769.672019
35,100,777.104862
37,100,784.097107
38,100,791.589394
36,100,798.531014
31,100,805.981713
46,100,812.961705
29,100,820.525854
34,100,827.699989
35,100,835.19109
39,100,842.195381
42,100,849.621409
37,100,856.630584
39,100,864.093642
42,100,871.208633
33,100,878.959401
39,100,886.186794
48,100,893.935483
34,100,901.157434
42,100,908.817532
42,100,916.074813
31,100,923.744228
35,100,930.88439
39,100,938.494462
39,100,945.756219
40,100,953.474439
26,100,960.708019
38,100,968.292418
38,100,975.449893
37,100,983.157645
37,100,990.296181
27,100,997.986994
33,100,1005.172038
40,100,1012.812917
33,100,1019.982218
33,100,1027.599383
37,100,1034.778594
39,100,1042.435045
35,100,1049.69286
37,100,1057.352878
30,100,1064.573524
41,100,1072.224457
32,100,1079.419029
34,100,1087.093676
42,100,1094.325912
46,100,1101.988784
34,100,1109.235367
38,100,1116.94708
36,100,1124.097094
34,100,1131.966369
43,100,1139.360864
28,100,1147.061983
40,100,1154.311907
43,100,1161.996911
34,100,1169.171747
33,100,1176.924496
31,100,1184.233309
38,100,1191.943721
43,100,1199.244684
44,100,1206.954148
36,100,1214.151857
34,100,1221.84554
39,100,1229.002553
40,100,1236.521891
30,100,1243.551257
31,100,1251.024159
35,100,1258.053392
38,100,1265.459581
33,100,1272.553765
32,100,1280.307546
30,100,1287.506944
36,100,1295.149377
29,100,1302.329417
45,100,1310.087012
40,100,1317.327874
36,100,1325.03171
30,100,1332.247288
43,100,1339.848108
39,100,1347.0904
37,100,1354.771308
35,100,1361.990279
37,100,1369.647448
29,100,1376.926569
39,100,1384.752996
32,100,1392.111323
39,100,1399.721892
35,100,1407.032808
34,100,1414.799718
35,100,1422.10532
39,100,1429.874172
38,100,1437.123574
45,100,1445.262577
37,100,1452.833839
31,100,1460.86245
39,100,1468.53393
40,100,1476.594913
37,100,1484.164353
30,100,1491.988374
44,100,1499.356494
36,100,1507.251705
46,100,1514.578869
37,100,1522.178663
32,100,1529.336467
33,100,1536.988707
39,100,1544.085986
